criterion_id,a,b,method,n_models_used,flags
tb_0114_c01,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0114_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0114_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0114_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0115_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0115_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0115_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0115_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0115_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0116_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0116_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0116_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0116_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0116_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0117_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0117_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0117_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0117_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0117_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0118_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0118_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0119_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0119_c04,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0119_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0119_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0120_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0120_c02,1.0,-0.7463135734985766,girth_rasch_mml,20,
tb_0120_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0120_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0120_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0120_c13,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0121_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0121_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0121_c03,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0121_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0121_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0122_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0122_c12,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0123_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0123_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0124_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0124_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0124_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0125_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0125_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0126_c09,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0127_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0127_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0127_c13,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0127_c16,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0127_c21,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0127_c22,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0128_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0128_c08,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0129_c01,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0129_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0129_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0129_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0129_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0130_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0130_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0130_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0131_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0131_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0131_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0131_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0131_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0131_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0131_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0131_c11,1.0,-1.0184295754613653,girth_rasch_mml,20,
tb_0132_c06,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0132_c10,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0132_c12,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0133_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0133_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0133_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0133_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0134_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0134_c05,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0134_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0135_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0135_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0135_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0135_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0137_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0137_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0137_c06,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0138_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0139_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0139_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0139_c07,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0140_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0140_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0140_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0142_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0142_c08,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0143_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0143_c04,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0143_c05,1.0,-0.48982208143115125,girth_rasch_mml,20,
tb_0143_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0143_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0144_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0144_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0144_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0144_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0145_c01,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0145_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0145_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0145_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0145_c09,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0145_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0146_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0146_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0147_c02,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0147_c13,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0148_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0148_c04,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0148_c05,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0148_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0148_c07,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0148_c08,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0149_c02,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0149_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0149_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0149_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0149_c11,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0150_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0150_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0150_c05,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0150_c08,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0150_c09,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0151_c02,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0151_c03,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0151_c04,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0151_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0151_c06,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0151_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0152_c01,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0152_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0152_c03,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0152_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0152_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0152_c06,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0152_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0152_c08,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0152_c09,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0153_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0153_c13,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0153_c15,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0153_c17,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0153_c22,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0153_c23,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0153_c28,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0154_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0154_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0154_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0154_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0154_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0154_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0154_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0155_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0155_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0155_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0156_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0156_c09,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0157_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0157_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0157_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0157_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0157_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0157_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0159_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0159_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0159_c10,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0160_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0160_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0160_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0160_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0161_c05,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0161_c06,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0162_c04,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0162_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0163_c01,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0163_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0163_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0163_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0163_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0164_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0165_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0165_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0165_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0165_c12,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0165_c13,1.0,-1.6497414245758457,girth_rasch_mml,20,
tb_0166_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0166_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0166_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0166_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0166_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0166_c12,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0166_c13,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0167_c04,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0167_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0169_c13,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0169_c15,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0169_c16,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0170_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0170_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0170_c08,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0170_c09,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0171_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0171_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0171_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0172_c02,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0173_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0173_c05,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0173_c07,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0174_c03,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0174_c04,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0174_c05,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0174_c06,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0174_c09,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0175_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0175_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0175_c05,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0176_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0176_c09,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0177_c01,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0177_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0177_c17,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0177_c18,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0178_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0178_c04,1.0,-2.564262526219698,girth_rasch_mml,20,
tb_0178_c05,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0178_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0179_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0179_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0179_c09,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0179_c14,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0180_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0180_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0180_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0180_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0181_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0181_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0181_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0181_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0181_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0182_c09,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0183_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0183_c05,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0183_c06,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0184_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0184_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0185_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0185_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0185_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0185_c07,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0185_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0186_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0186_c13,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0186_c14,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0187_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0188_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0189_c01,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0189_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0189_c03,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0189_c09,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0189_c10,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0190_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0190_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0190_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0190_c09,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0190_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0190_c11,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0192_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0192_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0192_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0192_c13,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0193_c02,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0193_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0193_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0193_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0193_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0194_c01,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0194_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0194_c06,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0194_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0195_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0195_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0196_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0196_c04,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0196_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0196_c06,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0196_c07,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0197_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0197_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0197_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0197_c08,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0197_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0197_c10,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0197_c11,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0197_c12,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0197_c13,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0198_c01,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0199_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0199_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0199_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0200_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0200_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0200_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0201_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0201_c02,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0201_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0201_c04,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0202_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0202_c03,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0202_c07,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0203_c03,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0204_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0204_c03,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0204_c04,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0204_c08,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0204_c09,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0206_c02,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0206_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0206_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0207_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0208_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0208_c09,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0209_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0209_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0209_c07,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0209_c08,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0209_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0210_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0210_c02,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0210_c03,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0210_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0210_c05,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0210_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0210_c08,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0211_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0211_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0211_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0212_c01,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0212_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0212_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0212_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0212_c10,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0213_c10,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0213_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0213_c13,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0214_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0215_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0215_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0216_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0217_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0217_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0217_c05,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0218_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0218_c02,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0218_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0218_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0219_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0219_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0219_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0219_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0219_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0220_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0220_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0220_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0220_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0221_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0221_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0221_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0221_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0221_c09,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0223_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0223_c07,1.0,-1.0184295754613653,girth_rasch_mml,20,
tb_0224_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0224_c10,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0224_c11,1.0,-0.48982208143115125,girth_rasch_mml,20,
tb_0224_c12,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0225_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0225_c07,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0225_c08,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0225_c09,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0225_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0225_c11,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0225_c12,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0225_c13,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0226_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0226_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0226_c16,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0226_c19,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0227_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0227_c02,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0228_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0229_c02,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0229_c08,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0229_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0230_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0230_c04,1.0,2.564179423603848,girth_rasch_mml,20,
