criterion_id,a_content,a_diagnosis,a_scaffolding,b,n_persons,flags
tb_0080_c09,0.642545,0.0,0.500165,1.571555,82,low_n
tb_0080_c10,0.485094,0.0,0.0,1.467866,82,low_n
tb_0080_c12,0.989928,0.0,0.0,-0.296945,82,low_n
tb_0081_c01,0.0,1.550092,0.0,-2.740919,82,low_n
tb_0081_c07,0.76585,0.233271,0.0,1.854226,81,low_n
tb_0081_c09,0.711437,0.0,0.0,3.483943,80,low_n
tb_0081_c10,1.225749,0.0,0.0,1.068713,82,low_n
tb_0082_c01,1.846509,0.0,0.0,0.601849,82,low_n
tb_0082_c02,1.497947,0.0,0.0,1.449182,82,low_n
tb_0082_c03,1.655564,0.0,0.0,2.007227,82,low_n
tb_0082_c04,0.985869,0.0,0.0,2.541637,82,low_n
tb_0082_c05,7.384261,0.0,0.0,-0.250867,82,extreme_a|low_n
tb_0082_c06,2.038556,0.0,0.0,1.078554,81,low_n
tb_0082_c09,0.865709,0.0,1.501695,4.092228,81,low_n
tb_0083_c01,0.392174,0.0,0.0,2.741759,82,low_n
tb_0083_c03,0.71017,0.0,0.174458,1.467858,82,low_n
tb_0083_c07,0.664276,0.57432,0.0,0.086598,79,low_n
tb_0084_c02,0.825832,0.071303,0.0,1.060714,82,low_n
tb_0084_c06,1.01184,0.0,0.0,4.592409,82,low_n
tb_0084_c07,2.248863,0.0,0.0,4.210435,81,low_n
tb_0085_c05,1.053725,0.101863,0.0,3.47096,82,low_n
tb_0086_c01,7.104726,-0.54095,0.0,7.981424,81,extreme_a|low_n
tb_0087_c01,1.685764,0.0,0.0,2.768419,82,low_n
tb_0088_c01,0.0,0.578873,0.0,4.038054,82,low_n
tb_0088_c02,0.034325,1.100076,0.0,0.148499,81,low_n
tb_0088_c03,0.445548,0.913858,0.0,-0.087516,82,low_n
tb_0088_c04,1.787528,0.0,0.0,-1.08127,81,low_n
tb_0088_c05,0.825409,0.0,0.0,2.428469,82,low_n
tb_0088_c06,1.502284,0.0,0.0,-0.177528,82,low_n
tb_0088_c09,0.845253,0.0,0.0,0.179385,82,low_n
tb_0089_c01,1.728692,2.166721,0.0,3.300899,81,low_n
tb_0089_c02,0.738815,0.0,1.764744,2.46541,82,low_n
tb_0089_c03,0.532685,0.0,0.0,0.744992,82,low_n
tb_0089_c04,1.192798,0.0,0.444742,2.519963,82,low_n
tb_0090_c01,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0090_c02,0.611757,-0.234182,0.0,0.667263,82,low_n
tb_0090_c03,0.588568,0.15028,0.0,0.183804,82,low_n
tb_0090_c04,1.659638,-1.41224,0.0,2.007633,81,low_n
tb_0090_c05,0.0,6.034291,0.0,8.473291,82,extreme_a|low_n
tb_0090_c06,0.0,0.0,0.939148,2.679088,81,low_n
tb_0090_c07,0.387489,5.883933,0.0,8.703679,82,low_n
tb_0091_c02,0.0,0.537008,0.0,1.291477,80,low_n
tb_0091_c04,1.199858,0.0,0.0,0.321945,80,low_n
tb_0091_c06,0.799988,0.0,0.0,0.607379,82,low_n
tb_0092_c02,0.352079,2.242794,0.0,1.880064,82,low_n
tb_0092_c03,1.659156,0.0,0.0,4.18176,82,low_n
tb_0092_c05,0.4046,0.958024,0.0,2.895202,82,low_n
tb_0093_c01,1.272903,0.0,0.0,-0.202979,80,low_n
tb_0093_c03,0.545787,0.0,0.0,3.073139,82,low_n
tb_0093_c04,1.645414,0.0,0.0,4.120803,81,low_n
tb_0093_c07,1.190548,2.595095,0.0,1.411627,82,low_n
tb_0093_c09,1.518398,-0.895684,0.0,5.019871,82,low_n
tb_0094_c03,1.101944,0.0,0.0,3.489281,82,low_n
tb_0094_c05,0.0,0.0,-0.623661,0.598423,80,low_n
tb_0095_c01,0.0,2.114873,0.0,0.451455,82,low_n
tb_0095_c02,0.0,1.079559,0.0,0.830931,82,low_n
tb_0095_c05,1.810196,-0.640777,0.0,2.021492,81,low_n
tb_0095_c06,0.827038,0.0,0.0,2.065092,81,low_n
tb_0095_c08,0.510331,0.0,0.0,2.747291,81,low_n
tb_0095_c09,0.0,1.238148,0.0,2.760861,82,low_n
tb_0096_c04,0.561337,0.0,0.0,2.131557,82,low_n
tb_0096_c05,0.0051,0.0,0.0,4.388516,82,low_n
tb_0097_c01,0.960816,0.0,0.0,-0.56209,81,low_n
tb_0097_c02,0.606819,0.0,0.855113,2.863033,82,low_n
tb_0097_c03,2.323915,0.0,0.461985,4.754311,82,low_n
tb_0097_c06,1.505607,0.0,-0.236914,1.082618,82,low_n
tb_0098_c02,2.236391,0.0,2.672637,0.079211,82,low_n
tb_0098_c04,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0098_c05,2.305796,0.0,4.315084,-0.041475,81,low_n
tb_0098_c06,2.205138,-0.578121,0.0,2.495832,81,low_n
tb_0098_c08,1.274142,1.757707,0.0,1.973395,82,low_n
tb_0098_c09,1.511005,0.482616,0.0,0.26976,82,low_n
tb_0098_c10,1.043106,0.0,-0.153204,4.624328,82,low_n
tb_0099_c02,1.101944,0.0,0.0,3.489281,82,low_n
tb_0099_c05,1.036746,0.0,0.0,1.474533,82,low_n
tb_0099_c07,0.690881,0.0,0.0,1.061915,82,low_n
tb_0099_c11,1.01184,0.0,0.0,4.592409,82,low_n
tb_0099_c12,8.491442,0.0,3.969396,20.091075,82,extreme_a|low_n
tb_0100_c01,1.945692,0.0,0.0,5.139233,82,low_n
tb_0100_c02,1.045402,0.0,0.0,3.886353,82,low_n
tb_0100_c04,1.01184,0.0,0.0,4.592409,82,low_n
tb_0100_c06,2.426257,0.0,0.0,3.083044,82,low_n
tb_0101_c01,2.175719,1.010146,0.0,3.461497,81,low_n
tb_0101_c02,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0101_c03,1.267706,0.0,0.0,1.205371,82,low_n
tb_0101_c04,0.366538,0.0,0.146506,4.178751,82,low_n
tb_0101_c05,0.481361,0.0,0.0,2.297585,82,low_n
tb_0101_c06,1.043106,0.0,-0.153204,4.624328,82,low_n
tb_0102_c01,-0.336978,0.0,0.0,3.271876,81,low_n
tb_0102_c02,0.174502,0.0,0.0,2.805294,81,low_n
tb_0102_c03,0.731888,0.0,0.0,0.018031,79,low_n
tb_0102_c04,0.779192,0.0,0.0,0.472133,80,low_n
tb_0102_c06,0.636179,0.0,0.0,0.32767,79,low_n
tb_0102_c07,0.591901,0.0,0.0,1.118705,80,low_n
tb_0102_c08,1.08958,0.0,0.0,2.237185,81,low_n
tb_0102_c10,6.031565,0.0,0.0,14.975875,81,extreme_a|low_n
tb_0102_c11,6.852609,0.0,0.0,9.780252,81,extreme_a|low_n
tb_0102_c12,0.514758,0.0,0.0,1.474876,78,low_n
tb_0102_c14,0.360691,0.0,-0.125714,1.849426,81,low_n
tb_0102_c15,6.031565,0.0,0.0,14.975875,81,extreme_a|low_n
tb_0103_c02,0.898953,0.0,0.0,1.897982,80,low_n
tb_0103_c06,0.0,1.45342,0.0,-1.737445,82,low_n
tb_0103_c08,1.918269,0.0,0.0,5.060207,81,low_n
tb_0103_c09,1.01184,0.0,0.0,4.592409,82,low_n
tb_0104_c02,1.146644,0.231756,0.0,1.533345,78,low_n
tb_0104_c03,1.132165,0.0,0.0,-0.424087,81,low_n
tb_0104_c04,1.303859,0.0,0.0,-0.549252,82,low_n
tb_0104_c05,0.992678,0.0,0.0,-0.125884,82,low_n
tb_0104_c07,0.917971,0.0,0.0,0.692883,82,low_n
tb_0104_c09,1.101944,0.0,0.0,3.489281,82,low_n
tb_0104_c13,1.073669,0.0,0.0,3.917317,82,low_n
tb_0104_c14,0.673185,1.269268,0.0,3.685309,82,low_n
tb_0104_c15,0.837178,0.275184,0.0,0.941799,82,low_n
tb_0105_c01,0.0,2.007096,0.0,3.276219,82,low_n
tb_0105_c02,0.0,2.105042,0.0,-3.331979,82,low_n
tb_0105_c04,1.01184,0.0,0.0,4.592409,82,low_n
tb_0105_c05,1.211196,0.0,0.0,2.736665,82,low_n
tb_0105_c06,6.031476,0.0,0.0,14.975664,81,extreme_a|low_n
tb_0105_c08,1.19428,0.0,0.0,2.628041,78,low_n
tb_0105_c09,1.01184,0.0,0.0,4.592409,82,low_n
tb_0105_c11,0.178669,0.0,0.0,3.53183,82,low_n
tb_0105_c12,1.045402,0.0,0.0,3.886353,82,low_n
tb_0105_c15,0.833564,0.0,0.0,1.518513,80,low_n
tb_0105_c16,0.375312,0.0,0.0,3.472559,82,low_n
tb_0105_c18,0.369935,0.0,0.0,4.183785,82,low_n
tb_0105_c19,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0106_c02,1.659156,0.0,0.0,4.18176,82,low_n
tb_0106_c03,1.001849,0.0,0.0,4.57061,81,low_n
tb_0106_c04,0.806426,0.0,0.0,1.630242,82,low_n
tb_0106_c06,0.369935,0.0,0.0,4.183785,82,low_n
tb_0107_c02,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0107_c03,0.388927,0.0,5.982587,9.040341,82,low_n
tb_0107_c05,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0107_c06,1.409535,0.01144,0.0,1.133936,77,low_n
tb_0108_c06,1.134555,1.140675,0.0,0.928425,82,low_n
tb_0109_c01,1.005812,-0.645061,0.0,3.414192,82,low_n
tb_0109_c02,0.879124,0.0,0.0,0.685899,79,low_n
tb_0109_c03,1.303855,0.0,0.0,-1.484608,82,low_n
tb_0109_c04,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0109_c05,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0109_c09,0.607483,0.90584,0.0,2.535211,82,low_n
tb_0109_c13,0.0,1.394304,0.0,-2.243979,82,low_n
tb_0110_c02,1.090663,0.0,0.0,3.465683,81,low_n
tb_0110_c04,0.485845,0.624134,0.0,1.626752,81,low_n
tb_0110_c05,-0.150665,0.712417,0.0,3.994497,80,low_n
tb_0110_c10,1.081568,0.0,0.0,3.467796,82,low_n
tb_0110_c13,1.004429,0.0,0.0,1.339577,82,low_n
tb_0111_c01,1.416145,0.0,0.0,0.890101,82,low_n
tb_0111_c02,0.0,0.0,0.058353,4.393617,82,low_n
tb_0111_c03,1.477255,0.0,0.0,0.537227,82,low_n
tb_0111_c04,0.035358,1.054672,0.0,0.73489,82,low_n
tb_0111_c07,1.572584,0.0,0.0,3.373182,82,low_n
tb_0112_c01,1.407558,1.00265,0.0,4.404975,82,low_n
tb_0112_c02,-4.000941,0.0,0.0,17.898868,82,low_n
tb_0113_c02,1.768209,1.268454,0.0,1.621982,82,low_n
tb_0114_c01,0.819277,0.0,0.0,-0.278598,82,low_n
tb_0114_c02,0.658117,0.0,0.0,2.805281,82,low_n
tb_0114_c03,0.882597,0.0,0.0,0.251757,82,low_n
tb_0114_c06,0.984735,0.0,0.0,0.794704,82,low_n
tb_0114_c07,1.239224,0.0,0.0,0.619116,82,low_n
tb_0115_c01,1.231944,-0.185257,0.0,3.23111,82,low_n
tb_0115_c07,2.200916,0.0,0.0,3.54587,81,low_n
tb_0116_c01,0.0,2.221194,0.0,-0.588534,82,low_n
tb_0116_c04,0.0,0.0,0.510386,1.697474,82,low_n
tb_0116_c06,2.229276,0.0,0.0,3.865396,82,low_n
tb_0116_c07,0.06921,0.0,0.0,1.178432,81,low_n
tb_0117_c01,1.617958,0.0,0.0,0.430041,82,low_n
tb_0117_c02,1.809732,0.005712,0.0,1.184383,80,low_n
tb_0117_c03,6.938494,0.0,0.0,8.01116,81,extreme_a|low_n
tb_0117_c04,2.205873,0.0,0.0,1.721953,82,low_n
tb_0117_c05,1.798251,0.0,0.0,2.461398,80,low_n
tb_0117_c06,1.946679,-0.003004,0.0,5.139229,82,low_n
tb_0117_c08,8.445987,0.0,-3.950537,20.023566,82,extreme_a|low_n
tb_0117_c09,0.0,1.047612,0.0,-0.874113,81,low_n
tb_0117_c10,1.01184,0.0,0.0,4.592409,82,low_n
tb_0118_c02,9.36386,8.478299,0.0,27.068571,81,extreme_a|low_n
tb_0118_c03,6.573534,0.0,1.365612,8.971144,78,extreme_a|low_n
tb_0118_c04,1.409095,0.0,0.0,1.268193,82,low_n
tb_0118_c05,1.661925,1.168525,0.0,2.045293,82,low_n
tb_0118_c07,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0118_c08,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0119_c03,0.490502,0.0,0.0,0.613053,82,low_n
tb_0119_c04,0.538572,0.0,0.0,1.094065,80,low_n
tb_0119_c05,0.0,1.066206,0.0,0.119587,81,low_n
tb_0119_c07,0.77075,0.0,0.0,2.15142,80,low_n
tb_0120_c03,1.659156,0.0,0.0,4.18176,82,low_n
tb_0120_c04,1.01184,0.0,0.0,4.592409,82,low_n
tb_0120_c05,1.577971,5.661706,0.0,10.056071,82,low_n
tb_0120_c06,0.932266,0.0,0.0,2.72577,82,low_n
tb_0120_c07,0.861968,0.0,0.0,2.934791,82,low_n
tb_0120_c08,1.01184,0.0,0.0,4.592409,82,low_n
tb_0120_c09,1.139939,0.0,0.0,1.834824,80,low_n
tb_0120_c11,0.73913,0.156834,0.0,0.717953,77,low_n
tb_0120_c13,2.008033,0.723694,0.0,2.203386,79,low_n
tb_0121_c01,0.0,1.190023,0.0,-0.515023,79,low_n
tb_0121_c02,0.612974,0.592348,0.0,1.095895,82,low_n
tb_0121_c03,0.618309,0.164972,0.0,0.649311,82,low_n
tb_0121_c04,-0.006877,0.405846,0.0,2.000367,79,low_n
tb_0121_c05,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0121_c06,1.659156,0.0,0.0,4.18176,82,low_n
tb_0122_c03,2.226317,0.0,0.0,3.86138,81,low_n
tb_0122_c07,5.405099,-4.574255,0.0,8.848886,81,low_n
tb_0122_c09,0.0,1.182502,0.0,3.504883,82,low_n
tb_0122_c10,0.304137,5.307992,0.0,8.752982,82,low_n
tb_0123_c01,2.282171,0.0,0.0,-0.816267,82,low_n
tb_0123_c02,0.860574,0.0,0.0,2.896788,81,low_n
tb_0124_c01,0.0,1.450987,0.0,-0.949939,82,low_n
tb_0124_c02,1.945692,0.0,0.0,5.139233,82,low_n
tb_0124_c06,0.545787,0.0,0.0,3.073139,82,low_n
tb_0124_c07,1.945692,0.0,0.0,5.139233,82,low_n
tb_0124_c08,0.560154,0.0,0.0,2.13132,82,low_n
tb_0124_c09,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0124_c11,0.369935,0.0,0.0,4.183785,82,low_n
tb_0125_c02,2.182153,0.0,0.0,3.532075,82,low_n
tb_0125_c03,0.800018,0.0,0.0,0.876733,82,low_n
tb_0125_c04,2.07374,0.0,0.0,0.491202,82,low_n
tb_0125_c05,1.137583,0.0,0.0,3.184075,82,low_n
tb_0125_c06,1.043106,0.0,-0.153204,4.624328,82,low_n
tb_0125_c08,1.101944,0.0,0.0,3.489281,82,low_n
tb_0126_c02,0.0,5.432541,0.0,8.579124,82,low_n
tb_0126_c03,0.0,0.843979,0.0,2.608868,82,low_n
tb_0126_c06,0.237098,0.0,0.0,3.082125,82,low_n
tb_0126_c07,7.04477,0.0,0.0,15.988829,82,extreme_a|low_n
tb_0126_c08,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0126_c09,0.829445,0.0,0.0,1.742706,80,low_n
tb_0127_c02,0.416812,1.273169,0.0,2.80959,82,low_n
tb_0127_c03,1.659156,0.0,0.0,4.18176,82,low_n
tb_0127_c04,1.180714,0.0,0.0,2.934781,81,low_n
tb_0127_c06,0.981379,0.0,0.0,1.313785,78,low_n
tb_0127_c07,0.981014,0.0,0.0,0.504652,82,low_n
tb_0127_c09,0.633176,0.0,0.0,3.541918,82,low_n
tb_0127_c10,0.005165,0.0,0.0,3.682871,82,low_n
tb_0127_c11,0.55277,0.0,0.0,2.129893,82,low_n
tb_0127_c12,0.698377,0.0,0.0,2.324332,81,low_n
tb_0127_c13,0.819227,0.0,0.0,0.000155,76,low_n
tb_0127_c14,0.605626,0.0,0.0,2.532258,82,low_n
tb_0127_c15,0.607751,0.0,0.0,1.836979,82,low_n
tb_0127_c16,0.795104,0.0,0.0,-0.103569,80,low_n
tb_0127_c18,0.481361,0.0,0.0,2.297585,82,low_n
tb_0127_c19,0.219123,0.0,0.0,2.549927,82,low_n
tb_0127_c21,0.605626,0.0,0.0,2.532258,82,low_n
tb_0128_c02,0.247466,0.81408,0.0,1.584447,81,low_n
tb_0128_c06,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0129_c03,0.772889,0.651373,0.0,3.867853,82,low_n
tb_0129_c06,9.465745,-7.892799,0.0,18.196513,81,extreme_a|low_n
tb_0129_c07,1.810567,0.0,0.0,2.489374,82,low_n
tb_0129_c08,1.017546,0.0,0.0,1.007245,82,low_n
tb_0129_c09,0.197229,6.065444,0.0,8.471227,78,extreme_a|low_n
tb_0129_c11,-0.035075,1.26474,0.0,3.47031,81,low_n
tb_0129_c15,9.363872,8.478311,0.0,27.068609,82,extreme_a|low_n
tb_0130_c01,9.533167,-8.358951,0.0,18.390325,82,extreme_a|low_n
tb_0130_c03,0.0,1.548637,0.0,-0.590442,80,low_n
tb_0130_c04,1.751115,0.0,0.0,2.627789,82,low_n
tb_0130_c05,-0.117826,0.0,0.0,3.431236,82,low_n
tb_0130_c08,0.375312,0.0,0.0,3.472559,82,low_n
tb_0130_c09,6.533854,0.0,0.0,15.474834,81,extreme_a|low_n
tb_0131_c01,0.474143,0.794998,0.0,-0.444053,82,low_n
tb_0131_c02,0.411924,0.839603,0.0,-0.639296,82,low_n
tb_0131_c03,0.633522,1.154987,0.0,-0.481979,82,low_n
tb_0131_c04,1.475255,0.0,0.0,0.536941,82,low_n
tb_0131_c08,0.0,1.123283,0.0,-0.922476,82,low_n
tb_0131_c10,2.864982,0.0,0.0,6.031666,82,low_n
tb_0132_c03,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0132_c06,1.390131,0.151205,0.0,0.626882,81,low_n
tb_0132_c10,0.0,1.856482,0.0,-2.982352,80,low_n
tb_0133_c01,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0133_c02,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0133_c04,0.17285,2.244661,0.0,3.308575,82,low_n
tb_0133_c07,-0.639927,0.272205,0.0,5.035698,82,low_n
tb_0133_c08,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0134_c01,0.0,1.707576,0.0,1.175531,77,low_n
tb_0134_c03,0.304137,5.307992,0.0,8.752982,82,low_n
tb_0134_c04,1.857601,0.0,0.0,1.507078,82,low_n
tb_0134_c05,0.694334,0.0,0.0,0.386305,82,low_n
tb_0134_c06,0.790225,0.803004,0.0,2.458959,79,low_n
tb_0135_c03,0.125619,-0.017272,0.0,1.960558,80,low_n
tb_0135_c06,1.01184,0.0,0.0,4.592409,82,low_n
tb_0135_c08,0.0,0.0,-0.57035,3.057216,82,low_n
tb_0136_c01,0.304137,5.307992,0.0,8.752982,82,low_n
tb_0136_c08,0.0,0.0,1.344365,4.056987,82,low_n
tb_0137_c01,0.0,1.552124,0.0,-1.354314,82,low_n
tb_0137_c03,5.296798,-4.687158,0.0,8.906983,82,low_n
tb_0137_c05,1.945692,0.0,0.0,5.139233,82,low_n
tb_0138_c01,0.855602,0.557476,0.0,0.191605,82,low_n
tb_0138_c02,1.69754,0.0,0.0,4.235088,82,low_n
tb_0138_c03,1.199959,0.0,0.0,2.149455,82,low_n
tb_0138_c04,10.908256,0.0,0.0,20.010806,82,extreme_a|low_n
tb_0138_c06,2.24293,2.175118,0.0,5.513258,82,low_n
tb_0139_c01,1.075195,1.329845,0.0,1.229069,82,low_n
tb_0139_c03,1.108893,0.0,0.0,1.001561,81,low_n
tb_0139_c04,1.850186,-2.003848,0.0,5.800973,82,low_n
tb_0139_c06,0.775403,0.0,0.0,3.194836,82,low_n
tb_0139_c07,1.736237,0.0,0.0,-0.882865,82,low_n
tb_0139_c08,1.480296,0.0,0.634778,3.650574,82,low_n
tb_0140_c01,2.236634,0.160289,0.0,0.025359,81,low_n
tb_0140_c02,1.991876,1.118883,0.0,1.530444,82,low_n
tb_0140_c04,0.304137,5.307992,0.0,8.752982,82,low_n
tb_0140_c05,0.304137,5.307992,0.0,8.752982,82,low_n
tb_0140_c06,1.875179,0.0,0.128338,0.733564,82,low_n
tb_0140_c07,1.027661,0.0,0.754261,3.159959,82,low_n
tb_0141_c03,1.577971,5.661706,0.0,10.056071,82,low_n
tb_0142_c02,9.363872,8.478311,0.0,27.068609,82,extreme_a|low_n
tb_0142_c03,1.596395,0.0,0.0,1.361624,82,low_n
tb_0142_c04,1.320894,0.0,0.0,2.426034,82,low_n
tb_0142_c05,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0142_c07,1.659156,0.0,0.0,4.18176,82,low_n
tb_0143_c02,0.0,1.182502,0.0,3.504883,82,low_n
tb_0143_c04,0.913461,0.0,0.563226,-0.30141,79,low_n
tb_0143_c06,0.850648,0.0,0.0,2.926179,82,low_n
tb_0144_c01,0.0,1.218065,0.0,0.322569,82,low_n
tb_0144_c03,7.04477,0.0,0.0,15.988829,82,extreme_a|low_n
tb_0144_c04,2.229276,0.0,0.0,3.865396,82,low_n
tb_0144_c10,0.0,1.800827,0.0,0.630553,81,low_n
tb_0145_c01,0.7209,0.0,0.0,0.365575,80,low_n
tb_0145_c02,1.363269,0.581743,0.0,3.099529,80,low_n
tb_0145_c04,2.201077,0.0,0.189502,3.405619,79,low_n
tb_0145_c07,1.655257,0.0,0.0,2.006948,81,low_n
tb_0145_c08,1.022751,0.0,0.0,1.419645,79,low_n
tb_0145_c09,1.222294,0.0,0.0,1.728276,79,low_n
tb_0145_c10,1.611505,-0.977425,0.0,4.354861,81,low_n
tb_0146_c02,0.882948,0.0,0.0,0.636035,80,low_n
tb_0146_c06,-5.031561,10.122386,-4.539635,11.739881,79,extreme_a|low_n
tb_0147_c04,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0147_c08,0.538853,0.0,0.0,1.827045,82,low_n
tb_0147_c09,0.369935,0.0,0.0,4.183785,82,low_n
tb_0147_c13,0.0,0.0,-0.514572,1.536652,81,low_n
tb_0148_c02,1.01184,0.0,0.0,4.592409,82,low_n
tb_0148_c05,0.951638,0.0,0.0,1.098248,82,low_n
tb_0148_c06,0.589641,0.0,0.0,1.255803,82,low_n
tb_0149_c02,1.02729,0.358316,0.0,-0.920106,81,low_n
tb_0149_c05,0.666545,0.0,0.0,2.809446,82,low_n
tb_0149_c08,0.657948,0.0,0.047793,2.787966,81,low_n
tb_0149_c10,0.630706,0.605975,0.0,2.652755,82,low_n
tb_0149_c11,0.990751,0.364583,0.0,-0.819026,82,low_n
tb_0150_c01,9.363872,8.478311,0.0,27.068609,82,extreme_a|low_n
tb_0150_c02,1.093749,0.0,0.0,1.632305,82,low_n
tb_0150_c03,0.808281,0.0,0.0,1.069176,81,low_n
tb_0150_c04,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0150_c05,0.729029,0.0,0.0,0.366635,81,low_n
tb_0150_c06,2.713255,0.76807,0.0,6.23449,82,low_n
tb_0150_c07,1.725052,-0.273684,0.0,3.183593,82,low_n
tb_0150_c08,0.0,1.417246,0.0,-1.685679,77,low_n
tb_0151_c01,0.0,0.315249,0.0,1.436904,82,low_n
tb_0151_c02,0.383652,0.721943,0.0,-1.633517,82,low_n
tb_0151_c03,0.612463,0.785913,0.0,-0.788232,82,low_n
tb_0151_c04,0.426234,0.0,0.0,1.917815,75,low_n
tb_0151_c05,0.0,0.0,6.344752,9.032639,75,extreme_a|low_n
tb_0152_c02,1.239668,0.743609,0.0,0.9012,82,low_n
tb_0152_c03,1.777565,0.0,0.254692,0.401941,82,low_n
tb_0152_c04,1.639567,0.0,0.0,0.563025,82,low_n
tb_0152_c05,1.110466,0.0,0.0,1.031925,82,low_n
tb_0152_c06,2.029276,0.0,0.0,0.178394,82,low_n
tb_0152_c07,0.0,1.265761,0.0,1.721401,81,low_n
tb_0153_c02,2.713255,0.76807,0.0,6.23449,82,low_n
tb_0153_c04,1.659156,0.0,0.0,4.18176,82,low_n
tb_0153_c06,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0153_c08,1.159631,0.0,0.0,3.164804,81,low_n
tb_0153_c09,0.859141,0.0,0.0,3.156764,80,low_n
tb_0153_c10,0.735006,0.0,0.0,1.73552,82,low_n
tb_0153_c13,0.534705,0.0,0.0,1.968971,82,low_n
tb_0153_c15,0.170352,0.0,0.0,2.797883,81,low_n
tb_0153_c17,0.204657,0.0,0.0,2.746731,80,low_n
tb_0153_c19,0.724394,0.0,0.0,3.475058,79,low_n
tb_0153_c22,2.864982,0.0,0.0,6.031666,82,low_n
tb_0153_c23,0.208763,0.0,0.0,2.555475,82,low_n
tb_0153_c26,9.589902,-3.873909,0.0,18.218305,82,extreme_a|low_n
tb_0154_c01,1.206076,0.0,0.0,0.403168,82,low_n
tb_0154_c02,1.595101,1.477531,0.0,1.060474,82,low_n
tb_0154_c03,0.336791,0.0,0.0,1.983889,82,low_n
tb_0154_c04,1.865854,1.342508,0.0,0.973915,82,low_n
tb_0154_c06,0.819141,0.0,0.16198,1.379518,82,low_n
tb_0154_c07,0.0,0.0,0.059914,3.269961,82,low_n
tb_0155_c01,0.797545,1.552726,0.0,0.431368,82,low_n
tb_0155_c02,0.0,0.909421,0.0,-0.415762,81,low_n
tb_0155_c03,1.492246,0.0,0.0,0.662505,82,low_n
tb_0155_c08,0.851049,0.0,0.0,2.17121,81,low_n
tb_0155_c09,1.39347,0.0,0.0,1.795749,81,low_n
tb_0156_c03,1.001849,0.0,0.0,4.57061,81,low_n
tb_0156_c05,0.0,1.772703,0.0,2.150562,82,low_n
tb_0157_c01,1.183269,0.0,0.0,2.134491,80,low_n
tb_0157_c02,0.893856,0.0,0.0,1.862465,79,low_n
tb_0157_c03,1.083007,0.105359,-0.171639,3.499503,81,low_n
tb_0157_c05,1.607587,0.0,0.0,3.910798,71,low_n
tb_0157_c06,1.01184,0.0,0.0,4.592409,82,low_n
tb_0157_c09,0.815738,0.0,0.0,3.389882,76,low_n
tb_0158_c01,1.945692,0.0,0.0,5.139233,82,low_n
tb_0158_c04,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0159_c03,14.428092,0.0,-7.090197,29.960701,81,extreme_a|low_n
tb_0159_c04,1.706217,0.0,0.0,1.87795,80,low_n
tb_0159_c05,2.298744,0.0,0.0,4.274435,82,low_n
tb_0159_c08,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0160_c01,0.0,1.314834,0.0,-0.770251,82,low_n
tb_0160_c04,1.032874,0.0,0.0,2.030882,82,low_n
tb_0160_c06,2.008236,0.0,0.0,2.275208,81,low_n
tb_0160_c07,0.0,0.0,0.059144,3.688026,82,low_n
tb_0160_c08,1.401843,0.0,0.0,2.308747,81,low_n
tb_0161_c01,6.031565,0.0,0.0,14.975875,82,extreme_a|low_n
tb_0161_c02,5.736559,4.748266,0.0,19.07608,82,low_n
tb_0161_c03,1.447957,0.0,0.0,2.288919,81,low_n
tb_0162_c02,0.99556,0.0,0.0,2.549245,82,low_n
tb_0162_c03,1.876784,-0.541954,0.0,4.2185,81,low_n
tb_0162_c04,0.0,1.149953,0.0,-0.844014,81,low_n
tb_0162_c05,0.058055,1.442531,0.0,2.604417,80,low_n
tb_0162_c06,2.216882,0.0,-0.77973,5.523692,82,low_n
tb_0162_c07,-0.23926,2.82851,-1.168066,2.723941,82,low_n
tb_0163_c02,1.135299,-0.048763,0.0,-0.062022,82,low_n
tb_0163_c03,1.452988,0.0,0.0,1.487175,81,low_n
tb_0163_c04,1.236567,0.0,0.0,-0.615038,82,low_n
