criterion_id,a_content,a_diagnosis,a_scaffolding,b,n_persons,flags
tb_0081_c01,1.564239,0.0,0.0,-2.729575,82,low_n
tb_0081_c07,0.696896,0.0,0.0,2.021224,81,low_n
tb_0081_c09,0.973836,0.0,0.0,4.12682,80,low_n
tb_0081_c10,1.406032,0.0,0.0,1.544188,82,low_n
tb_0082_c01,1.792469,0.0,0.0,1.084624,82,low_n
tb_0082_c02,1.512289,0.0,0.0,1.927383,82,low_n
tb_0082_c03,1.180408,0.0,0.0,2.050974,82,low_n
tb_0082_c04,0.978596,0.0,0.0,2.886104,82,low_n
tb_0082_c05,2.467238,0.0,0.0,0.409561,82,low_n
tb_0082_c06,1.74189,0.0,0.0,1.517572,81,low_n
tb_0082_c09,1.462246,-0.10714,0.0,5.164703,81,low_n
tb_0083_c01,0.275937,0.0,0.0,2.814191,82,low_n
tb_0083_c03,0.70777,-0.407641,0.0,1.801224,82,low_n
tb_0083_c07,1.085199,0.0,0.0,0.417981,79,low_n
tb_0084_c02,0.683603,0.0,0.0,1.210219,82,low_n
tb_0084_c06,1.32851,0.0,0.0,5.709015,82,low_n
tb_0084_c07,2.761705,0.0,0.0,6.088035,81,low_n
tb_0085_c05,0.907794,0.0,0.0,3.657597,82,low_n
tb_0086_c01,1.710415,0.0,0.0,2.944696,81,low_n
tb_0087_c01,1.462453,0.0,0.0,3.088482,82,low_n
tb_0088_c01,1.32851,0.0,0.0,5.709015,82,low_n
tb_0088_c02,0.726906,0.0,0.0,0.566516,81,low_n
tb_0088_c03,1.002165,0.0,0.0,0.294266,82,low_n
tb_0088_c04,1.644268,0.0,0.0,-0.922453,81,low_n
tb_0088_c05,0.847874,0.0,0.0,2.729686,82,low_n
tb_0088_c06,1.287529,0.0,0.0,0.067091,82,low_n
tb_0088_c09,0.740036,0.0,0.0,0.320111,82,low_n
tb_0089_c01,2.323942,0.0,0.0,3.714876,81,low_n
tb_0089_c02,0.898052,1.238263,0.0,2.403821,82,low_n
tb_0089_c03,0.471181,0.0,0.0,0.841009,82,low_n
tb_0089_c04,1.200052,0.54433,0.0,2.818485,82,low_n
tb_0090_c01,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0090_c02,0.275947,0.0,0.0,0.707418,82,low_n
tb_0090_c03,0.612883,0.0,0.0,0.35273,82,low_n
tb_0090_c04,0.354131,0.0,0.0,1.336912,81,low_n
tb_0090_c05,5.89288,0.0,0.0,15.336313,82,low_n
tb_0090_c06,0.0,0.022761,0.0,2.525554,81,low_n
tb_0090_c07,0.946925,0.0,0.0,4.185141,82,low_n
tb_0091_c02,0.354385,0.0,0.0,1.519332,80,low_n
tb_0091_c04,0.986923,0.0,0.0,0.526656,80,low_n
tb_0091_c06,0.653107,0.0,0.0,0.74542,82,low_n
tb_0092_c02,1.219898,0.0,0.0,2.090566,82,low_n
tb_0092_c03,1.177558,0.0,0.0,4.084536,82,low_n
tb_0092_c05,0.677248,0.0,0.0,3.034945,82,low_n
tb_0093_c01,1.067844,0.0,0.0,-0.05196,80,low_n
tb_0093_c03,0.49593,0.0,0.0,3.196234,82,low_n
tb_0093_c04,1.84319,0.0,0.0,5.290606,81,low_n
tb_0093_c07,1.985493,0.0,0.0,1.892347,82,low_n
tb_0093_c09,0.613431,0.0,0.0,4.460202,82,low_n
tb_0094_c03,0.654653,0.0,0.0,3.33589,82,low_n
tb_0094_c05,0.0,-1.046197,0.0,0.658581,80,low_n
tb_0095_c01,1.42424,0.0,0.0,1.1465,82,low_n
tb_0095_c02,0.99983,0.0,0.0,1.37088,82,low_n
tb_0095_c05,0.955906,0.0,0.0,1.8403,81,low_n
tb_0095_c06,0.542648,0.0,0.0,2.101136,81,low_n
tb_0095_c08,0.459252,0.0,0.0,2.85574,81,low_n
tb_0095_c09,1.487703,0.0,0.0,4.220951,82,low_n
tb_0096_c04,0.659006,0.0,0.0,2.34975,82,low_n
tb_0096_c05,0.260516,0.0,0.0,4.250623,82,low_n
tb_0097_c01,0.918527,0.0,0.0,-0.474024,81,low_n
tb_0097_c02,0.750741,0.683937,0.0,2.98539,82,low_n
tb_0097_c03,1.527543,0.348911,0.0,4.197521,82,low_n
tb_0097_c06,1.296787,0.085285,0.0,1.297972,82,low_n
tb_0098_c02,2.888264,2.630153,0.0,0.311257,82,low_n
tb_0098_c04,1.32851,0.0,0.0,5.709015,82,low_n
tb_0098_c05,1.183972,2.665629,1.183972,0.073445,81,low_n
tb_0098_c06,1.408153,0.0,0.0,2.400356,81,low_n
tb_0098_c08,2.268548,0.0,0.0,2.88552,82,low_n
tb_0098_c09,1.451568,0.0,0.0,0.616942,82,low_n
tb_0098_c10,0.686049,0.599612,0.0,4.432416,82,low_n
tb_0099_c02,0.907794,0.0,0.0,3.657597,82,low_n
tb_0099_c05,0.894323,0.0,0.0,1.66249,82,low_n
tb_0099_c07,0.60795,0.0,0.0,1.188952,82,low_n
tb_0099_c11,0.613431,0.0,0.0,4.460202,82,low_n
tb_0099_c12,12.71297,7.386208,0.0,34.469433,82,extreme_a|low_n
tb_0100_c01,1.499305,0.0,0.0,5.214555,82,low_n
tb_0100_c02,0.946925,0.0,0.0,4.185141,82,low_n
tb_0100_c04,1.32851,0.0,0.0,5.709015,82,low_n
tb_0100_c06,6.805782,0.0,0.0,9.108285,82,extreme_a|low_n
tb_0101_c01,1.404092,0.0,0.0,2.807751,81,low_n
tb_0101_c02,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0101_c03,0.99983,0.0,0.0,1.37088,82,low_n
tb_0101_c04,0.312807,0.360633,0.0,4.213347,82,low_n
tb_0101_c05,0.46991,0.0,0.0,2.411395,82,low_n
tb_0101_c06,0.686049,0.599612,0.0,4.432416,82,low_n
tb_0102_c01,-0.49598,0.0,0.0,3.660063,81,low_n
tb_0102_c02,-0.028205,0.0,0.0,2.989199,81,low_n
tb_0102_c03,0.61091,0.0,0.0,0.140828,79,low_n
tb_0102_c04,0.696982,0.0,0.0,0.610505,80,low_n
tb_0102_c06,0.491598,0.0,0.0,0.457652,79,low_n
tb_0102_c07,0.431984,0.0,0.0,1.229367,80,low_n
tb_0102_c08,0.852843,0.0,0.0,2.351265,81,low_n
tb_0102_c10,1.328393,0.0,0.0,5.70873,81,low_n
tb_0102_c11,2.761705,0.0,0.0,6.088035,81,low_n
tb_0102_c12,0.32092,0.0,0.0,1.590764,78,low_n
tb_0102_c14,0.27685,0.828915,0.0,1.921094,81,low_n
tb_0102_c15,8.51603,0.0,0.0,26.854374,81,extreme_a|low_n
tb_0103_c02,0.770938,0.0,0.0,2.070893,80,low_n
tb_0103_c06,1.156688,0.0,0.0,-1.252015,82,low_n
tb_0103_c08,0.980479,0.0,0.0,4.164185,81,low_n
tb_0103_c09,0.613431,0.0,0.0,4.460202,82,low_n
tb_0104_c02,1.209511,0.0,0.0,1.916408,78,low_n
tb_0104_c03,0.961123,0.0,0.0,-0.240241,81,low_n
tb_0104_c04,1.069277,0.0,0.0,-0.333683,82,low_n
tb_0104_c05,0.832442,0.0,0.0,0.042112,82,low_n
tb_0104_c07,0.773599,0.0,0.0,0.848337,82,low_n
tb_0104_c09,0.654653,0.0,0.0,3.33589,82,low_n
tb_0104_c13,0.641576,0.0,0.0,3.763263,82,low_n
tb_0104_c14,1.237143,0.0,0.0,4.186479,82,low_n
tb_0104_c15,0.958598,0.0,0.0,1.230098,82,low_n
tb_0105_c01,0.864859,0.0,0.0,3.255748,82,low_n
tb_0105_c02,2.753853,0.0,0.0,-4.424178,82,low_n
tb_0105_c04,0.613431,0.0,0.0,4.460202,82,low_n
tb_0105_c05,0.821528,0.0,0.0,2.700294,82,low_n
tb_0105_c06,8.516019,0.0,0.0,26.854337,81,extreme_a|low_n
tb_0105_c08,1.200075,0.0,0.0,3.059625,78,low_n
tb_0105_c09,1.32851,0.0,0.0,5.709015,82,low_n
tb_0105_c11,0.264277,0.0,0.0,3.541156,82,low_n
tb_0105_c12,0.946925,0.0,0.0,4.185141,82,low_n
tb_0105_c15,0.682698,0.0,0.0,1.673388,80,low_n
tb_0105_c16,0.264277,0.0,0.0,3.541156,82,low_n
tb_0105_c18,0.260516,0.0,0.0,4.250623,82,low_n
tb_0105_c19,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0106_c02,1.177558,0.0,0.0,4.084536,82,low_n
tb_0106_c03,0.6138,0.0,0.0,4.436606,81,low_n
tb_0106_c04,0.621497,0.0,0.0,1.73581,82,low_n
tb_0106_c06,0.613431,0.0,0.0,4.460202,82,low_n
tb_0107_c02,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0107_c03,0.844766,5.986645,0.0,9.1788,82,low_n
tb_0107_c05,1.32851,0.0,0.0,5.709015,82,low_n
tb_0107_c06,1.213099,0.0,0.0,1.371068,77,low_n
tb_0108_c06,1.516541,0.0,0.0,1.348872,82,low_n
tb_0109_c01,0.373864,0.0,0.0,3.134085,82,low_n
tb_0109_c02,0.752407,0.0,0.0,0.848165,79,low_n
tb_0109_c03,1.15322,0.0,0.0,-1.355783,82,low_n
tb_0109_c04,1.32851,0.0,0.0,5.709015,82,low_n
tb_0109_c05,1.32851,0.0,0.0,5.709015,82,low_n
tb_0109_c09,1.023628,0.0,0.0,2.943455,82,low_n
tb_0109_c13,1.138983,0.0,0.0,-1.759951,82,low_n
tb_0110_c02,0.86477,0.0,0.0,3.592426,81,low_n
tb_0110_c04,0.723848,0.0,0.0,1.895579,81,low_n
tb_0110_c05,0.632471,0.0,0.0,4.41851,80,low_n
tb_0110_c10,0.646051,0.0,0.0,3.326878,82,low_n
tb_0110_c13,0.788304,0.0,0.0,1.472278,82,low_n
tb_0111_c01,1.120615,0.0,0.0,1.090453,82,low_n
tb_0111_c02,0.0,-5.285356,0.0,9.101987,82,low_n
tb_0111_c03,1.301047,0.0,0.0,0.817385,82,low_n
tb_0111_c04,0.715433,0.0,0.0,1.121238,82,low_n
tb_0111_c07,1.809309,0.0,0.0,4.411782,82,low_n
tb_0112_c01,1.177558,0.0,0.0,4.084536,82,low_n
tb_0112_c02,-4.089694,0.0,0.0,18.285699,82,low_n
tb_0113_c02,1.925588,0.0,0.0,2.003973,82,low_n
tb_0114_c01,0.839582,0.0,0.0,-0.218375,82,low_n
tb_0114_c02,0.440102,0.0,0.0,2.851249,82,low_n
tb_0114_c03,0.852484,0.0,0.0,0.393709,82,low_n
tb_0114_c06,1.032429,0.0,0.0,1.044192,82,low_n
tb_0114_c07,1.232066,0.0,0.0,0.908966,82,low_n
tb_0115_c01,0.670309,0.0,0.0,3.027853,82,low_n
tb_0115_c07,2.029529,0.0,0.0,4.14155,81,low_n
tb_0116_c01,1.809038,0.0,0.0,0.088518,82,low_n
tb_0116_c04,0.0,-0.133692,0.0,1.675096,82,low_n
tb_0116_c06,2.295587,0.0,0.0,4.87328,82,low_n
tb_0116_c07,0.013987,0.0,0.0,1.238038,81,low_n
tb_0117_c01,1.253854,0.0,0.0,0.67426,82,low_n
tb_0117_c02,1.676996,0.0,0.0,1.597057,80,low_n
tb_0117_c03,2.165574,0.0,0.0,3.388708,81,low_n
tb_0117_c04,1.341157,0.0,0.0,1.629201,82,low_n
tb_0117_c05,1.704278,0.0,0.0,2.935622,80,low_n
tb_0117_c06,1.499305,0.0,0.0,5.214555,82,low_n
tb_0117_c08,8.078048,-1.367703,0.0,26.737457,82,extreme_a|low_n
tb_0117_c09,0.841903,0.0,0.0,-0.48884,81,low_n
tb_0117_c10,0.613431,0.0,0.0,4.460202,82,low_n
tb_0118_c02,5.864063,0.0,0.0,15.267956,81,low_n
tb_0118_c03,3.009879,0.920597,0.0,5.500385,78,low_n
tb_0118_c04,0.995631,0.0,0.0,1.368145,82,low_n
tb_0118_c05,1.463849,0.0,0.0,2.03195,82,low_n
tb_0118_c07,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0118_c08,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0119_c03,0.412967,0.0,0.0,0.70839,82,low_n
tb_0119_c04,0.487277,0.0,0.0,1.20113,80,low_n
tb_0119_c05,0.883942,0.0,0.0,0.522841,81,low_n
tb_0119_c07,0.698102,0.0,0.0,2.289295,80,low_n
tb_0120_c03,1.177558,0.0,0.0,4.084536,82,low_n
tb_0120_c04,0.613431,0.0,0.0,4.460202,82,low_n
tb_0120_c05,5.89288,0.0,0.0,15.336313,82,low_n
tb_0120_c06,1.013839,0.0,0.0,3.174783,82,low_n
tb_0120_c07,0.83685,0.0,0.0,3.219642,82,low_n
tb_0120_c08,0.613431,0.0,0.0,4.460202,82,low_n
tb_0120_c09,1.047518,0.0,0.0,2.134008,80,low_n
tb_0120_c11,0.789118,0.0,0.0,0.922469,77,low_n
tb_0120_c13,1.733711,0.0,0.0,2.318761,79,low_n
tb_0121_c01,1.057844,0.0,0.0,-0.107746,79,low_n
tb_0121_c02,0.884938,0.0,0.0,1.414893,82,low_n
tb_0121_c03,0.585505,0.0,0.0,0.82966,82,low_n
tb_0121_c04,0.311557,0.0,0.0,2.183631,79,low_n
tb_0121_c05,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0121_c06,1.237143,0.0,0.0,4.186479,82,low_n
tb_0122_c03,1.591615,0.0,0.0,3.750271,81,low_n
tb_0122_c07,1.51928,0.0,0.0,4.842124,81,low_n
tb_0122_c09,0.946925,0.0,0.0,4.185141,82,low_n
tb_0122_c10,1.32851,0.0,0.0,5.709015,82,low_n
tb_0123_c01,1.839439,0.0,0.0,-0.444045,82,low_n
tb_0123_c02,0.696175,0.0,0.0,2.996529,81,low_n
tb_0124_c01,1.082223,0.0,0.0,-0.444122,82,low_n
tb_0124_c02,1.614145,0.0,0.0,5.452344,82,low_n
tb_0124_c06,0.502668,0.0,0.0,3.200911,82,low_n
tb_0124_c07,0.946925,0.0,0.0,4.185141,82,low_n
tb_0124_c08,0.39288,0.0,0.0,2.207752,82,low_n
tb_0124_c09,1.32851,0.0,0.0,5.709015,82,low_n
tb_0124_c11,0.260516,0.0,0.0,4.250623,82,low_n
tb_0125_c02,0.747062,0.0,0.747062,3.357211,82,low_n
tb_0125_c03,0.664712,0.0,0.0,1.012589,82,low_n
tb_0125_c04,1.919145,0.0,0.0,0.993177,82,low_n
tb_0125_c05,0.670309,0.0,0.0,3.027853,82,low_n
tb_0125_c06,0.397852,-4.969962,0.0,9.01305,82,low_n
tb_0125_c07,0.0,0.0,0.977716,2.673783,82,low_n
tb_0125_c08,1.177558,0.0,0.0,4.084536,82,low_n
tb_0126_c02,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0126_c03,0.54709,0.0,0.0,2.917917,82,low_n
tb_0126_c06,0.373882,0.0,0.0,3.134091,82,low_n
tb_0126_c07,5.89288,0.0,0.0,15.336313,82,low_n
tb_0126_c08,1.32851,0.0,0.0,5.709015,82,low_n
tb_0126_c09,1.005583,0.0,0.0,2.15802,80,low_n
tb_0127_c02,0.857595,0.0,0.0,2.972476,82,low_n
tb_0127_c03,1.237143,0.0,0.0,4.186479,82,low_n
tb_0127_c04,1.035648,0.0,0.0,3.194337,81,low_n
tb_0127_c06,0.765781,0.0,0.0,1.466358,78,low_n
tb_0127_c07,0.913258,0.0,0.0,0.684762,82,low_n
tb_0127_c09,0.424717,0.0,0.0,3.582606,82,low_n
tb_0127_c10,-0.165098,0.0,0.0,3.925029,82,low_n
tb_0127_c11,0.382479,0.0,0.0,2.20568,82,low_n
tb_0127_c12,0.399217,0.0,0.0,2.360919,81,low_n
tb_0127_c13,0.638843,0.0,0.0,0.151361,76,low_n
tb_0127_c14,0.581561,0.0,0.0,2.691213,82,low_n
tb_0127_c15,0.330077,0.0,0.0,1.90976,82,low_n
tb_0127_c16,0.693056,0.0,0.0,0.030481,80,low_n
tb_0127_c18,0.280368,0.0,0.0,2.373934,82,low_n
tb_0127_c19,0.09457,0.0,0.0,2.647169,82,low_n
tb_0127_c21,0.586426,0.0,0.0,2.695017,82,low_n
tb_0128_c02,0.659453,0.0,0.0,1.883094,81,low_n
tb_0128_c06,1.32851,0.0,0.0,5.709015,82,low_n
tb_0129_c03,0.946925,0.0,0.0,4.185141,82,low_n
tb_0129_c06,1.339802,0.0,0.0,5.646847,81,low_n
tb_0129_c07,1.395251,0.0,0.0,2.613178,82,low_n
tb_0129_c08,0.951297,0.0,0.0,1.226022,82,low_n
tb_0129_c09,0.960665,0.0,0.0,4.049697,78,low_n
tb_0129_c11,0.445663,0.0,0.0,3.555365,81,low_n
tb_0129_c15,5.89288,0.0,0.0,15.336313,82,low_n
tb_0130_c01,1.32851,0.0,0.0,5.709015,82,low_n
tb_0130_c03,1.195222,0.0,0.0,-0.082264,80,low_n
tb_0130_c04,1.410893,0.0,0.0,2.818561,82,low_n
tb_0130_c05,-0.356005,0.0,0.0,3.895741,82,low_n
tb_0130_c08,0.264277,0.0,0.0,3.541156,82,low_n
tb_0130_c09,8.378309,0.0,0.0,26.321405,81,extreme_a|low_n
tb_0131_c01,1.028343,0.0,0.0,-0.113579,82,low_n
tb_0131_c02,1.012143,0.0,0.0,-0.306847,82,low_n
tb_0131_c03,1.288872,0.0,0.0,-0.056721,82,low_n
tb_0131_c04,1.289953,0.0,0.0,0.812401,82,low_n
tb_0131_c08,1.079112,0.0,0.0,-0.649859,82,low_n
tb_0131_c10,1.744919,0.0,0.0,5.121424,82,low_n
tb_0132_c03,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0132_c06,1.129953,0.0,0.0,0.850154,81,low_n
tb_0132_c10,1.432722,0.0,0.0,-2.270951,80,low_n
tb_0132_c12,0.0,0.0,1.035783,0.776997,80,low_n
tb_0133_c01,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0133_c02,1.32851,0.0,0.0,5.709015,82,low_n
tb_0133_c04,1.003333,0.0,0.0,3.160491,82,low_n
tb_0133_c07,-0.347058,0.0,0.0,5.008749,82,low_n
tb_0133_c08,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0134_c01,1.65569,0.0,0.0,2.288137,77,low_n
tb_0134_c03,1.32851,0.0,0.0,5.709015,82,low_n
tb_0134_c04,1.35781,0.0,0.0,1.64326,82,low_n
tb_0134_c05,0.477058,0.0,0.0,0.543694,82,low_n
tb_0134_c06,0.799256,0.0,0.0,2.500881,79,low_n
tb_0135_c03,0.148159,0.0,0.0,1.939294,80,low_n
tb_0135_c06,0.613431,0.0,0.0,4.460202,82,low_n
tb_0135_c08,0.0,-0.984683,0.0,3.260807,82,low_n
tb_0136_c01,0.613431,0.0,0.0,4.460202,82,low_n
tb_0136_c08,0.0,0.021591,0.0,3.688724,82,low_n
tb_0137_c01,1.348477,0.0,0.0,-0.966907,82,low_n
tb_0137_c03,0.946925,0.0,0.0,4.185141,82,low_n
tb_0137_c05,1.499305,0.0,0.0,5.214555,82,low_n
tb_0138_c01,1.076013,0.0,0.0,0.510386,82,low_n
tb_0138_c02,1.177558,0.0,0.0,4.084536,82,low_n
tb_0138_c03,1.191634,0.0,0.0,2.550984,82,low_n
tb_0138_c04,6.409528,0.0,0.0,15.579305,82,extreme_a|low_n
tb_0138_c06,2.761706,0.0,0.0,6.088036,82,low_n
tb_0139_c01,1.388853,0.0,0.0,1.530323,82,low_n
tb_0139_c03,1.062601,0.0,0.0,1.233552,81,low_n
tb_0139_c04,0.260516,0.0,0.0,4.250623,82,low_n
tb_0139_c06,0.689951,0.0,0.0,3.374396,82,low_n
tb_0139_c07,1.384742,0.0,0.0,-0.598079,82,low_n
tb_0139_c08,2.248697,-0.348508,0.0,5.704062,82,low_n
tb_0140_c01,1.501879,0.0,0.0,0.382171,81,low_n
tb_0140_c02,2.006251,0.0,0.0,1.911198,82,low_n
tb_0140_c04,1.32851,0.0,0.0,5.709015,82,low_n
tb_0140_c05,1.32851,0.0,0.0,5.709015,82,low_n
tb_0140_c06,1.686144,0.026594,0.0,1.163802,82,low_n
tb_0140_c07,1.22073,0.88417,0.0,3.608186,82,low_n
tb_0141_c03,0.946925,0.0,0.0,4.185141,82,low_n
tb_0142_c02,5.89288,0.0,0.0,15.336313,82,low_n
tb_0142_c03,1.34942,0.0,0.0,1.636164,82,low_n
tb_0142_c04,1.141751,0.0,0.0,2.676315,82,low_n
tb_0142_c05,1.32851,0.0,0.0,5.709015,82,low_n
tb_0142_c07,1.86756,0.0,0.0,5.359574,82,low_n
tb_0143_c02,0.946925,0.0,0.0,4.185141,82,low_n
tb_0143_c04,0.771252,0.260551,0.0,-0.099372,79,low_n
tb_0143_c06,0.827676,0.0,0.0,3.208029,82,low_n
tb_0144_c01,0.988829,0.0,0.0,0.807976,82,low_n
tb_0144_c03,5.89288,0.0,0.0,15.336313,82,low_n
tb_0144_c04,2.253312,0.0,0.0,4.804416,82,low_n
tb_0144_c10,1.33525,0.0,0.0,1.279003,81,low_n
tb_0145_c01,0.535945,0.0,0.0,0.508389,80,low_n
tb_0145_c02,0.983988,0.0,0.0,2.858826,80,low_n
tb_0145_c04,1.485667,0.10228,0.0,3.236468,79,low_n
tb_0145_c07,1.202698,0.0,0.0,2.073026,81,low_n
tb_0145_c08,0.612675,0.0,0.0,1.424604,79,low_n
tb_0145_c09,0.708784,0.0,0.0,1.711488,79,low_n
tb_0145_c10,0.627167,0.0,0.0,3.746402,81,low_n
tb_0146_c02,0.743847,0.0,0.0,0.792761,80,low_n
tb_0146_c06,0.351691,-0.630037,0.0,3.739904,79,low_n
tb_0147_c04,1.32851,0.0,0.0,5.709015,82,low_n
tb_0147_c08,0.639769,0.0,0.0,2.014784,82,low_n
tb_0147_c09,0.613431,0.0,0.0,4.460202,82,low_n
tb_0147_c13,0.0,-0.885107,0.0,1.653825,81,low_n
tb_0148_c02,0.613431,0.0,0.0,4.460202,82,low_n
tb_0148_c05,0.741828,0.0,0.0,1.231781,82,low_n
tb_0148_c06,0.51264,0.0,0.0,1.364958,82,low_n
tb_0149_c02,1.081031,0.0,0.0,-0.637595,81,low_n
tb_0149_c05,0.670309,0.0,0.0,3.027853,82,low_n
tb_0149_c08,0.875837,0.180388,0.0,3.204757,81,low_n
tb_0149_c10,0.693413,0.0,0.0,2.790373,82,low_n
tb_0149_c11,1.010977,0.0,0.0,-0.50276,82,low_n
tb_0150_c01,5.89288,0.0,0.0,15.336313,82,low_n
tb_0150_c02,0.794963,0.0,0.0,1.717086,82,low_n
tb_0150_c03,0.64783,0.0,0.0,1.196617,81,low_n
tb_0150_c04,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0150_c05,0.545475,0.0,0.0,0.511304,81,low_n
tb_0150_c06,1.86756,0.0,0.0,5.359574,82,low_n
tb_0150_c07,0.861713,0.0,0.0,2.745439,82,low_n
tb_0150_c08,1.192177,0.0,0.0,-1.238696,77,low_n
tb_0150_c09,0.0,0.0,1.074537,-1.235123,81,low_n
tb_0151_c01,0.337453,0.0,0.0,1.561405,82,low_n
tb_0151_c02,0.907888,0.0,0.0,-1.313487,82,low_n
tb_0151_c03,1.137239,0.0,0.0,-0.473602,82,low_n
tb_0151_c04,0.343957,0.0,0.0,1.993541,75,low_n
tb_0151_c05,0.0,5.743949,0.0,8.830967,75,low_n
tb_0152_c02,1.516541,0.0,0.0,1.348872,82,low_n
tb_0152_c03,1.676704,0.267192,0.0,0.758853,82,low_n
tb_0152_c04,1.425301,0.0,0.0,0.876911,82,low_n
tb_0152_c05,0.871644,0.0,0.0,1.184505,82,low_n
tb_0152_c06,1.558295,0.0,0.0,0.512142,82,low_n
tb_0152_c07,1.172396,0.0,0.0,2.485362,81,low_n
tb_0153_c02,1.177558,0.0,0.0,4.084536,82,low_n
tb_0153_c04,6.409528,0.0,0.0,15.579305,82,extreme_a|low_n
tb_0153_c06,1.32851,0.0,0.0,5.709015,82,low_n
tb_0153_c08,0.550659,0.0,0.0,2.894496,81,low_n
tb_0153_c09,0.389768,0.0,0.0,3.094322,80,low_n
tb_0153_c10,0.486591,0.0,0.0,1.804312,82,low_n
tb_0153_c13,0.366883,0.0,0.0,2.048878,82,low_n
tb_0153_c15,0.04779,0.0,0.0,2.907153,81,low_n
tb_0153_c17,0.13661,0.0,0.0,2.816849,80,low_n
tb_0153_c19,0.305607,0.0,0.0,3.461273,79,low_n
tb_0153_c22,1.177558,0.0,0.0,4.084536,82,low_n
tb_0153_c23,0.086197,0.0,0.0,2.653513,82,low_n
tb_0153_c26,1.499305,0.0,0.0,5.214555,82,low_n
tb_0154_c01,1.006293,0.0,0.0,0.602703,82,low_n
tb_0154_c02,1.846539,0.0,0.0,1.445273,82,low_n
tb_0154_c03,0.238824,0.0,0.0,2.060095,82,low_n
tb_0154_c04,1.956298,0.0,0.0,1.360794,82,low_n
tb_0154_c06,0.679584,-0.094373,0.0,1.555889,82,low_n
tb_0154_c07,0.0,-0.602475,0.0,3.388937,82,low_n
tb_0155_c01,1.418384,0.0,0.0,0.873429,82,low_n
tb_0155_c02,0.80692,0.0,0.0,-0.095136,81,low_n
tb_0155_c03,1.489341,0.0,0.0,1.049336,82,low_n
tb_0155_c08,0.780618,0.0,0.0,2.34359,81,low_n
tb_0155_c09,2.218303,0.0,0.0,3.207151,81,low_n
tb_0156_c03,0.6138,0.0,0.0,4.436606,81,low_n
tb_0156_c05,1.853577,0.0,0.0,3.625161,82,low_n
tb_0157_c01,1.407166,0.0,0.0,2.813054,80,low_n
tb_0157_c02,0.689994,0.0,0.0,1.980427,79,low_n
tb_0157_c03,1.253262,0.131787,0.0,4.169949,81,low_n
tb_0157_c05,1.857971,0.0,0.0,5.07026,71,low_n
tb_0157_c06,0.613431,0.0,0.0,4.460202,82,low_n
tb_0157_c09,1.089134,0.0,0.0,3.812313,76,low_n
tb_0158_c01,5.89288,0.0,0.0,15.336313,82,low_n
tb_0158_c04,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0159_c03,5.914644,-5.258864,0.0,20.086999,81,low_n
tb_0159_c04,1.352944,0.0,0.0,2.094576,80,low_n
tb_0159_c05,1.358002,0.0,0.0,3.680754,82,low_n
tb_0159_c08,1.32851,0.0,0.0,5.709015,82,low_n
tb_0160_c01,1.187522,0.0,0.0,-0.385962,82,low_n
tb_0160_c04,1.020123,0.0,0.0,2.356728,82,low_n
tb_0160_c06,2.258552,0.0,0.0,3.254799,81,low_n
tb_0160_c07,0.0,-5.84402,0.0,9.000459,82,low_n
tb_0160_c08,1.179271,0.0,0.0,2.535594,81,low_n
tb_0161_c01,1.32851,0.0,0.0,5.709015,82,low_n
tb_0161_c02,8.51603,0.0,0.0,26.854374,82,extreme_a|low_n
tb_0161_c03,1.405542,0.0,0.0,2.765569,81,low_n
tb_0162_c02,1.605187,0.0,0.0,3.777344,82,low_n
tb_0162_c03,1.166496,0.0,0.0,4.039325,81,low_n
tb_0162_c04,0.797803,0.0,0.0,-0.340439,81,low_n
tb_0162_c05,1.035691,0.0,0.0,3.139823,80,low_n
tb_0162_c06,5.914644,-5.258864,0.0,20.086999,82,low_n
tb_0162_c07,0.743286,-0.569034,0.0,2.477463,82,low_n
tb_0163_c02,0.903797,0.0,0.0,0.111802,82,low_n
tb_0163_c03,1.28691,0.0,0.0,1.802043,81,low_n
tb_0163_c04,0.850712,0.0,0.0,-0.310201,82,low_n
tb_0164_c01,0.496442,0.0,0.0,2.633226,82,low_n
tb_0164_c02,1.202859,0.0,0.0,2.946085,81,low_n
tb_0164_c03,0.717399,0.0,0.0,2.81454,82,low_n
tb_0164_c04,0.641576,0.0,0.0,3.763263,82,low_n
tb_0164_c09,6.409528,0.0,0.0,15.579305,82,extreme_a|low_n
tb_0164_c10,6.409528,0.0,0.0,15.579305,82,extreme_a|low_n
tb_0165_c01,1.290722,0.0,0.0,-1.528283,82,low_n
tb_0165_c02,0.165618,0.0,0.0,1.836284,82,low_n
