model,pirt,actual,items,fold
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.31441169036271077,0.32524271844660196,13,2
Danielbrdz/Barcenas-R1-Qwen-1.5b,0.6361299262400396,0.21601941747572814,8,2
DeepMount00/Qwen2-1.5B-Ita_v3,0.45214610055769583,0.30339805825242716,8,2
ibm-granite/granite-3.0-2b-base,0.6113613868889333,0.2766990291262136,11,2
Triangle104/Minerva-1.5b,0.6113613868889333,0.19053398058252427,11,2
LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,0.2359285728897593,0.22330097087378642,29,2
uukuguy/speechless-coder-ds-6.7b,0.5723336908653919,0.21723300970873785,20,2
FlofloB/10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.4080023153676171,0.125,21,2
LEESM/llama-2-7b-hf-lora-oki100p,0.2288819360980547,0.12135922330097088,19,2
tinycompany/ShawtyIsBad-nomic-moe,0.6199317931798237,0.27063106796116504,11,2
Triangle104/RomboHermes3-R1-Llama3.2-3b,0.618673260711867,0.3325242718446602,10,2
Novaciano/Cultist-3.2-1B,0.3371545618046679,0.19781553398058252,14,2
mrdayl/OpenCogito,0.6339350850205862,0.34101941747572817,9,2
lesubra/ECE-PRYMMAL-3B-SLERP_2-V1,0.6561930376340681,0.36893203883495146,8,2
weathermanj/Menda-3b-Optim-200,0.5905776366511961,0.18689320388349515,19,2
bamec66557/VICIOUS_MESH-12B-UNION,0.6346144978341085,0.345873786407767,10,2
Arthur-LAGACHERIE/Precis-1B-Instruct,0.3539730905586964,0.24150485436893204,10,2
EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,0.3666734990497479,0.04611650485436893,9,2
DavieLion/Llama-3.2-1B-SPIN-iter1,0.23102101879012976,0.10194174757281553,23,2
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,0.6188684606819669,0.28398058252427183,10,2
Sharathhebbar24/SSH_355M,0.2313093210096241,0.038834951456310676,24,2
keeeeenw/MicroLlama,0.3298168638923808,0.11771844660194175,10,2
divyanshukunwar/SASTRI_1_9B,0.594363596367032,0.20145631067961164,17,2
Kimargin/GPT-NEO-1.3B-wiki,0.33065213583661485,0.19174757281553398,8,2
AicoresSecurity/Cybernet-Sec-3B-R1-V1,0.2288819360980547,0.01699029126213592,19,2
cckm/tinymistral_950m,0.2288819360980547,0.04247572815533981,19,2
Marsouuu/general3B-ECE-PRYMMAL-Martial,0.6561930376340681,0.3337378640776699,8,2
ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,0.3630591653866257,0.22572815533980584,8,2
thomas-yanxin/XinYuan-Qwen2-1_5B,0.5999572428139093,0.3106796116504854,12,2
DeepMount00/Qwen2-1.5B-Ita_v2,0.45214610055769583,0.30339805825242716,8,2
Triangle104/Dolphin3-Llama3.2-Smart,0.664226912606262,0.3325242718446602,9,2
ehristoforu/fd-lora-merged-16x32,0.44561462264131163,0.3422330097087379,8,2
zelk12/Test01012025155054t0.5_gemma-2,0.3111497190986078,0.19902912621359223,8,2
JayHyeon/Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,0.6119565675247844,0.24029126213592233,13,2
Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties,0.6632394710436232,0.3313106796116505,8,2
google/flan-t5-large,0.475071652835375,0.279126213592233,12,2
01-ai/Yi-1.5-6B-Chat,0.6371322055105781,0.3094660194174757,8,2
bunnycore/Llama-3.2-3B-RRStock,0.2288819360980547,0.027912621359223302,19,2
Nexesenex/Llama_3.2_1b_Sydonia_0.1,0.27002085030602524,0.27548543689320387,31,2
meditsolutions/MedIT-Mesh-3B-Instruct,0.6632060508256041,0.3737864077669903,8,2
netcat420/MFANN3bv1.1,0.2288819360980547,0.11650485436893204,19,2
bunnycore/Llama-3.2-3B-Deep-Test,0.2288819360980547,0.02063106796116505,19,2
Dans-DiscountModels/mistral-7b-test-merged,0.6123150039847227,0.279126213592233,9,2
Corianas/Quokka_2.7b,0.3826203997906844,0.23058252427184467,8,2
Lyte/Llama-3.2-3B-Overthinker,0.3298168638923808,0.11650485436893204,10,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-4,0.6246688129902992,0.3094660194174757,9,2
bunnycore/SmolLM2-1.7B-roleplay-lora,0.620622421801117,0.3106796116504854,8,2
Lyte/Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,0.2321629038219375,0.15048543689320387,28,2
JayHyeon/Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,0.2288819360980547,0.2099514563106796,19,2
JayHyeon/Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,0.6782414198720652,0.30218446601941745,11,3
SultanR/SmolTulu-1.7b-it-v0,0.6125039485671256,0.3179611650485437,9,3
ontocord/wide_3b_sft_stage1.1-ss1-with_r1_generics_intr_math_stories.no_issue,0.19868242400838967,0.014563106796116505,24,3
godlikehhd/qwen_ins_ans_2500,0.21019713515886443,0.33859223300970875,43,3
open-neo/Kyro-n1-3B,0.19868242400838967,0.10558252427184465,24,3
bunnycore/Qwen2.5-3B-RP-Thinker-V2,0.5947192171144853,0.19781553398058252,17,3
ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,0.6307958238603042,0.35072815533980584,8,3
hon9kon9ize/CantoneseLLMChat-v0.5,0.5089175427830643,0.2524271844660194,10,3
Danielbrdz/Barcenas-3b-GRPO,0.6307958238603042,0.37014563106796117,8,3
pankajmathur/orca_mini_v9_0_3B-Instruct,0.64117843397815,0.32038834951456313,8,3
FINGU-AI/Phi-4-RRStock,0.567595567377851,0.34101941747572817,12,3
bunnycore/Llama-3.2-3B-RP-DeepThink,0.19868242400838967,0.025485436893203883,24,3
google/flan-t5-xl,0.6158645898794235,0.2633495145631068,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,0.7658041493371778,0.23907766990291263,8,3
Sakalti/Saba2-3B,0.40158301549070524,0.25485436893203883,8,3
Ahdoot/StructuredThinker-v0.3-MoreStructure,0.6304761687020749,0.3470873786407767,8,3
pankajmathur/orca_mini_v9_5_1B-Instruct,0.2031097518323341,0.10558252427184465,37,3
frameai/Loxa-4B,0.6761654132780235,0.30097087378640774,9,3
agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,0.19868242400838967,0.09466019417475728,24,3
Davidsv/SUONG-1,0.3614758987944188,0.2779126213592233,8,3
HuggingFaceTB/SmolLM-1.7B-Instruct,0.23826468361364925,0.2524271844660194,42,3
Rakuten/RakutenAI-2.0-mini-instruct,0.19868242400838967,0.09587378640776699,24,3
JayHyeon/Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,0.6681076585044492,0.279126213592233,8,3
nvidia/AceMath-1.5B-Instruct,0.19868242400838967,0.06553398058252427,24,3
Daemontatox/mini-Cogito-R1,0.6371229512405783,0.30218446601941745,8,3
noname0202/gemma-2-2b-it-ties,0.653165073272776,0.2633495145631068,8,3
JayHyeon/Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,0.7574500687007361,0.2609223300970874,9,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,0.7543843286482221,0.23786407766990292,8,3
netcat420/MFANN3bv0.23,0.20542569981726277,0.2645631067961165,35,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,0.7658041493371778,0.25485436893203883,8,3
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,0.4726673223228403,0.18567961165048544,8,3
Mxode/NanoLM-0.3B-Instruct-v2,0.3569414317828946,0.11893203883495146,8,3
nvidia/Hymba-1.5B-Instruct,0.29745148651633363,0.2512135922330097,9,3
OpenLLM-France/Lucie-7B-Instruct-human-data,0.20605350382095539,0.1662621359223301,37,3
JayHyeon/Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,0.7775390272208185,0.25849514563106796,8,3
internlm/internlm2_5-1_8b-chat,0.5148486952106935,0.2815533980582524,13,3
nvidia/Minitron-4B-Base,0.616049752248856,0.2645631067961165,13,3
princeton-nlp/Sheared-LLaMA-1.3B,0.31932467964294153,0.21480582524271843,8,3
uukuguy/speechless-code-mistral-7b-v1.0,0.19990064644928934,0.24757281553398058,31,3
Nexesenex/Llama_3.2_3b_Kermes_v2,0.6205354422038644,0.18932038834951456,8,3
godlikehhd/ifd_2500_qwen,0.20115273145979778,0.25970873786407767,26,3
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.19868242400838967,0.014563106796116505,24,3
wannaphong/KhanomTanLLM-Instruct,0.4570978671837219,0.2803398058252427,8,3
Sakalti/SJT-3.7B,0.6873163677470776,0.316747572815534,8,3
hotmailuser/Deepseek-qwen-modelstock-2B,0.6371229512405783,0.2524271844660194,8,3
netcat420/MFANN3bv0.24,0.20712935551859468,0.2827669902912621,40,3
JayHyeon/Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,0.7082058632606707,0.2087378640776699,8,3
SultanR/SmolTulu-1.7b-Instruct,0.6125039485671256,0.3179611650485437,9,3
bunnycore/Llama-3.2-3B-Bespoke-Thought,0.201326910043442,0.07402912621359223,31,3
Nexesenex/Nemotron_W_4b_Halo_0.1,0.298109450507291,0.13349514563106796,8,3
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-2ep,0.6799002425511769,0.25728155339805825,8,3
SicariusSicariiStuff/2B_or_not_2B,0.5868156238643872,0.2621359223300971,8,3
ai4bharat/Airavata,0.5595230723119189,0.30097087378640774,10,3
oopere/pruned60-llama-1b,0.19868242400838967,0.015776699029126214,24,3
skymizer/Llama2-7b-sft-chat-custom-template-dpo,0.6397877058388324,0.2633495145631068,8,3
JayHyeon/Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,0.7574500687007361,0.30461165048543687,9,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,0.7658041493371778,0.23786407766990292,8,3
ymcki/gemma-2-2b-jpn-it-abliterated-24,0.6207515455298365,0.2924757281553398,8,3
FlofloB/100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.19868242400838967,0.09223300970873786,24,3
rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,0.2362874336194186,0.3276699029126214,46,3
Youlln/ECE-PRYMMAL-0.5B-FT-V3-MUSR,0.3569414317828946,0.24514563106796117,8,3
Nexesenex/Llama_3.2_1b_AquaSyn_0.1,0.37190195422276195,0.27063106796116504,8,3
noname0202/llama-math-1b-r8-512tokens-test,0.20140599703809836,0.07402912621359223,34,3
Youlln/ECE-PRYMMAL-YL-1B-SLERP-V1,0.19868242400838967,0.23786407766990292,24,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,0.7658041493371778,0.2633495145631068,8,3
ontocord/merged_0.5_expert_0.5,0.298109450507291,0.025485436893203883,8,3
iFaz/llama32_1B_en_emo_v1,0.4851910299275535,0.27184466019417475,25,3
BramVanroy/fietje-2,0.5928014583328169,0.2366504854368932,8,3
AGI-0/Art-v0-3B,0.19965928783700163,0.01820388349514563,26,3
tinycompany/SigmaBoi-ib,0.6016515495016465,0.30218446601941745,10,3
nvidia/Llama-3.1-Minitron-4B-Depth-Base,0.5810210067378913,0.2524271844660194,10,3
Xiaojian9992024/Reflection-L3.2-JametMiniMix-3B,0.6598130784609725,0.36771844660194175,8,3
EpistemeAI/ReasoningCore-3B-T1-V1,0.1989237826206726,0.050970873786407765,29,3
Sakalti/Qwen2.5-1B-Instruct,0.29871043298871275,0.2524271844660194,22,3
jaspionjader/test-12,0.64117843397815,0.34951456310679613,8,3
DeepMount00/Qwen2-1.5B-Ita_v5,0.33595988295230333,0.3131067961165049,10,3
google/mt5-base,0.2977494307818563,0.2220873786407767,8,3
sumink/bbhqwen2,0.19868242400838967,0.0412621359223301,24,3
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,0.19965928783700163,0.2682038834951456,26,3
JayHyeon/Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,0.7775390272208185,0.29975728155339804,8,3
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V2,0.19868242400838967,0.1650485436893204,24,3
open-atlas/Atlas-Flash-1.5B-Preview,0.5039990362158031,0.34101941747572817,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,0.7242553670001878,0.1650485436893204,8,3
duyhv1411/Llama-3.2-1B-en-vi,0.19868242400838967,0.07524271844660194,24,3
weathermanj/Menda-3B-500,0.5947192171144853,0.1929611650485437,17,3
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,0.6535231708532828,0.34101941747572817,9,3
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.4570978671837219,0.33980582524271846,8,3
tinycompany/BiBo-v0.7,0.6032812665049772,0.3118932038834951,9,3
Novaciano/Fusetrix-Dolphin-3.2-1B-GRPO_Creative_RP,0.2977494307818563,0.18689320388349515,8,3
Spestly/Atlas-Pro-1.5B-Preview,0.6037856623329829,0.1820388349514563,9,3
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.19965632142040787,0.1941747572815534,32,3
prithivMLmods/Bellatrix-Tiny-1.5B-R1,0.19868242400838967,0.14563106796116504,24,3
Sakalti/qwen2.5-2.3B,0.3476755247396289,0.24271844660194175,8,3
realtreetune/rho-1b-sft-MATH,0.19868242400838967,0.1929611650485437,24,3
Alepach/notHumpback-M0,0.31549434154773737,0.25606796116504854,18,3
prithivMLmods/Triangulum-5B,0.3133826380236442,0.22572815533980584,8,3
ibm/PowerLM-3b,0.19868242400838967,0.10558252427184465,24,3
JayHyeon/Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,0.775412206634513,0.24514563106796117,8,3
prithivMLmods/Llama-Deepsync-1B,0.6199143635046064,0.3155339805825243,9,3
jpacifico/Chocolatine-3B-Instruct-DPO-Revised,0.64117843397815,0.3179611650485437,8,3
AI-MO/NuminaMath-7B-TIR,0.5112715212777301,0.25849514563106796,16,3
AuraIndustries/Aura-4B,0.505749502861949,0.12014563106796117,19,3
MaziyarPanahi/calme-3.2-instruct-3b,0.5990265730419703,0.19781553398058252,15,3
JayHyeon/Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,0.6681076585044492,0.34101941747572817,8,3
Wladastic/Mini-Think-Base-1B,0.19944895444413263,0.0983009708737864,28,3
pankajmathur/orca_mini_v9_7_3B-Instruct,0.20138440480309291,0.23300970873786409,30,3
OpenBuddy/openbuddy-llama3.2-3b-v23.2-131k,0.19868242400838967,0.16747572815533981,24,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,0.7082058632606707,0.220873786407767,8,3
bfuzzy1/acheron,0.2020177357622884,0.24150485436893204,31,3
JayHyeon/Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,0.7775390272208185,0.24635922330097088,8,3
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct-V2,0.1987304019636234,0.02187120291616039,23,4
MrRobotoAI/MrRoboto-ProLongBASE-pt8-unaligned-8b,0.501079474655987,0.2235722964763062,8,4
lmsys/vicuna-7b-v1.3,0.1987304019636234,0.2454434993924666,23,4
Ba2han/Llama-Phi-3_DoRA,0.6040937850504302,0.3511543134872418,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-3ep,0.2038031918916395,0.20899149453219928,37,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,0.6133753379687122,0.2782503037667072,8,4
brgx53/3Bgeneralv2-ECE-PRYMMAL-Martial,0.6354645431968127,0.3292831105710814,8,4
qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,0.2937341101467019,0.30984204131227217,15,4
Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,0.5687407963961665,0.2393681652490887,12,4
jaspionjader/test-13,0.6359064913856722,0.3511543134872418,10,4
piotr25691/thea-rp-3b-25r,0.33323527768133826,0.1445929526123937,8,4
mrdayl/OpenCognito-r2,0.6112595297904003,0.35236938031591736,10,4
ibm-granite/granite-3.2-2b-instruct,0.6127063491900536,0.3195625759416768,8,4
EleutherAI/pythia-1b,0.3069473359707402,0.040097205346294046,8,4
LenguajeNaturalAI/leniachat-gemma-2b-v0,0.4001428246802721,0.18469015795868773,8,4
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch2,0.6133753379687122,0.3645200486026732,8,4
brgx53/LaConfiance-PRYMMAL-ECE-TW3,0.32518915780657764,0.21385176184690158,8,4
Columbia-NLP/LION-Gemma-2b-sft-v1.0,0.5766996100213068,0.24665856622114216,10,4
godlikehhd/alpaca_data_sampled_ifd_new_5200,0.19740418408951663,0.25880923450789795,31,4
unsloth/Llama-3.2-1B-Instruct,0.2010213384230165,0.07047387606318348,31,4
EpistemeAI2/Athene-codegemma-2-7b-it-alpaca-v1.2,0.20299471374785086,0.181044957472661,31,4
kavonalds/BunderMaxx-1010,0.2167546134806012,0.1822600243013366,46,4
kz919/QwQ-0.5B-Distilled-SFT,0.1987304019636234,0.012150668286755772,23,4
tinycompany/SigmaBoi-bgem3,0.600414266816444,0.30498177399756987,10,4
godlikehhd/alpaca_data_score_max_5200,0.19844306075295937,0.25880923450789795,35,4
qingy2024/Qwen2.5-4B,0.6130260024629145,0.28068043742405835,9,4
hotmailuser/FalconSlerp-3B,0.6040937850504302,0.2624544349939247,8,4
JayHyeon/Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,0.6133753379687122,0.3402187120291616,8,4
unsloth/Phi-3-mini-4k-instruct,0.6429515877353033,0.29526123936816523,8,4
JayHyeon/Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,0.6133753379687122,0.2235722964763062,8,4
google/gemma-2-2b-jpn-it,0.6133753379687122,0.26974483596597815,8,4
bunnycore/Llama-3.2-3B-All-Mix,0.3571175828120237,0.12029161603888214,8,4
lesubra/ECE-EIFFEL-3Bv2,0.6536086504687771,0.36816524908869985,8,4
HarbingerX/Zeitgeist-3b-V1,0.1987304019636234,0.0850546780072904,23,4
bunnycore/Llama-3.2-3B-ProdigyPlus,0.19935197559763324,0.17618469015795868,26,4
bfuzzy1/acheron-m1a-llama,0.1987304019636234,0.013365735115431349,23,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,0.6133753379687122,0.22478736330498178,8,4
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-ENSEMBLE-Mathis,0.4747926941046519,0.28554070473876064,8,4
bunnycore/QwQen-3B-LCoT-R1,0.1995441751138825,0.02551640340218712,27,4
Sakalti/SJTPass-5,0.24595706746573348,0.25880923450789795,39,4
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math.no_issue,0.19976984648630666,0.16889428918590524,29,4
JayHyeon/Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,0.6133753379687122,0.2600243013365735,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,0.6133753379687122,0.244228432563791,8,4
mkurman/llama-3.2-MEDIT-3B-o1,0.32312205892024903,0.08869987849331713,14,4
ontocord/wide_3b-merge_test,0.3728879359261115,0.31227217496962334,11,4
prithivMLmods/SmolLM2-CoT-360M,0.322052582304519,0.28797083839611176,8,4
vonjack/SmolLM2-1.7B-Merged,0.6122516651821927,0.31227217496962334,8,4
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.6133753379687122,0.267314702308627,8,4
JayHyeon/Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,0.20208072634711916,0.17739975698663427,43,4
JayHyeon/Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,0.6133753379687122,0.23207776427703525,8,4
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,0.19963984753855424,0.2551640340218712,28,4
tinycompany/ShawtyIsBad-nomic1.5,0.20038323564370059,0.2770352369380316,26,4
BEE-spoke-data/smol_llama-220M-openhermes,0.3571175828120237,0.14094775212636695,8,4
oopere/pruned40-llama-3.2-1B,0.19985273094712663,0.06318347509113001,26,4
h2oai/h2o-danube3.1-4b-chat,0.3488828884199051,0.28554070473876064,23,4
Ayush-Singh/Llama1B-sft-2,0.322052582304519,0.3292831105710814,8,4
lt-asset/nova-1.3b,0.2016005889804804,0.15552855407047386,32,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,0.6133753379687122,0.2782503037667072,8,4
sabersaleh/Llama2-7B-CPO,0.1987304019636234,0.09234507897934387,23,4
hotmailuser/QwenStock-1.7B,0.1987304019636234,0.23572296476306198,23,4
netcat420/MFANN3bv0.21,0.3361911562456156,0.26974483596597815,8,4
jaspionjader/test-10,0.6501460037682162,0.35844471445929527,8,4
CoolSpring/Qwen2-0.5B-Abyme,0.2013327431963008,0.15795868772782504,32,4
Qwen/Qwen2.5-0.5B,0.6133753379687122,0.24908869987849333,8,4
lunahr/thea-v2-3b-50r,0.5677877804948821,0.15188335358444716,19,4
ontocord/wide_3b_sft_stage1.2-ss1-expert_software,0.1987304019636234,0.014580801944106925,23,4
Youlln/ECE-PRYMMAL-0.5B-SLERP-V3,0.630173118363975,0.2891859052247874,9,4
Alepach/notHumpback-M1-v2,0.2886218128170119,0.34143377885783716,24,4
Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,0.20467138127073917,0.24787363304981774,41,4
akhadangi/Llama3.2.1B.BaseFiT,0.3069473359707402,0.33171324422843257,8,4
ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,0.2010213384230165,0.08869987849331713,31,4
Triangle104/Porpoise-R1-Llama3.2-3b,0.6156713740360552,0.3134872417982989,9,4
bunnycore/Qwen2.5-3B-Model-Stock-v2,0.20009004618074772,0.1919805589307412,30,4
Youlln/ECE-Qwen0.5B-FT-V2,0.6133753379687122,0.30498177399756987,8,4
duyhv1411/Llama-3.2-3B-en-vi,0.1987304019636234,0.07047387606318348,23,4
godlikehhd/alpaca_data_score_max_0.1_2600,0.2002954924289998,0.2648845686512758,26,4
securin/Securin-LLM-V2.5-Qwen-1.5B,0.3643179612577529,0.21385176184690158,8,4
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_3vpo_const,0.6133753379687122,0.2770352369380316,8,4
theprint/phi-3-mini-4k-python,0.6429515877353033,0.29526123936816523,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,0.6133753379687122,0.2454434993924666,8,4
iFaz/llama32_3B_en_emo_v2,0.6089893129190769,0.3086269744835966,10,4
bfuzzy1/acheron-c,0.20540111533585895,0.10085054678007291,42,4
ontocord/wide_3b_sft_stage1.2-ss1-expert_formatted_text,0.1987304019636234,0.1117861482381531,23,4
DreadPoor/Again-8B-Model_Stock,0.5849596845864604,0.2928311057108141,15,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.6287308342520269,0.30498177399756987,8,4
hatemmahmoud/qwen2.5-1.5b-sft-raft-grpo-hra-doc,0.20379026656360982,0.18833535844471447,34,4
Pinkstack/PARM-V1.5-base-QwQ-Qwen-2.5-o1-3B,0.6331069864836874,0.35844471445929527,8,4
OEvortex/HelpingAI-3B-reloaded,0.19740418408951663,0.1385176184690158,31,4
Pinkstack/Superthoughts-lite-v1,0.34751776240243143,0.2551640340218712,8,4
sumink/bbhqwen,0.1987304019636234,0.032806804374240585,23,4
ehristoforu/ruphi-4b,0.3728879359261115,0.3159173754556501,11,4
Lawnakk/BBALAW1.2,0.26842004222979227,0.1433778857837181,27,4
HelpingAI/Priya-3B,0.6167485324324974,0.33900364520048604,8,4
BEE-spoke-data/tFINE-900m-e16-d32-flan,0.3069473359707402,0.1701093560145808,8,4
Youlln/ECE-PRYMMAL-0.5B-SLERP-V2,0.642847821309128,0.3086269744835966,8,4
ehristoforu/rufalcon3-3b-it,0.6096560479157238,0.29890643985419196,10,4
prithivMLmods/QwQ-R1-Distill-1.5B-CoT,0.6118423383478041,0.23693803159173754,9,4
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V6,0.1987304019636234,0.2345078979343864,23,4
EpistemeAI/ReasoningCore-3B-RE1-V2A,0.20115335091492517,0.13973268529769137,26,4
tiiuae/Falcon3-1B-Base,0.5909867639803396,0.284325637910085,11,4
godlikehhd/qwen_full_data_alpaca,0.20338139633733385,0.26123936816524906,40,4
yasserrmd/Text2SQL-1.5B,0.5803824307244134,0.330498177399757,11,4
ehristoforu/coolqwen-3b-it,0.5856537315163384,0.22478736330498178,13,4
ontocord/RedPajama-3B-v1-AutoRedteam,0.5902622747687362,0.3086269744835966,11,4
MaziyarPanahi/calme-3.2-baguette-3b,0.20418492456857787,0.21992709599027946,35,4
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_1vpo_const,0.6133753379687122,0.29404617253948967,8,4
BrainWave-ML/llama3.2-3B-maths-orpo,0.3571175828120237,0.11543134872417983,8,4
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.2956642074682227,0.3183475091130012,16,4
Sakalti/Saba-Passthrough-2,0.1987304019636234,0.05953827460510328,23,4
oopere/pruned40-llama-3.2-3b,0.6127063491900536,0.2818955042527339,8,4
Goekdeniz-Guelmez/josie-3b-v6.0,0.3137380466540032,0.3088057901085645,9,5
KingNish/qwen-1b-continued-v2,0.20141233461844243,0.2014475271411339,37,5
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,0.29520888783181265,0.316043425814234,18,5
rhysjones/phi-2-orange-v2,0.3072403306672569,0.3088057901085645,14,5
dwikitheduck/gemma-2-2b-id,0.5692000947383768,0.2822677925211098,12,5
netcat420/MFANN-abliterated-phi2-merge-unretrained,0.1984822880152119,0.09167671893848009,25,5
bfuzzy1/Gunny,0.19933893336993266,0.05307599517490953,30,5
sumink/Qwenmplus,0.20272139521897406,0.2569360675512666,39,5
NotASI/FineTome-v1.5-Llama3.2-3B-1007,0.6494268137442762,0.23401688781664656,8,5
bunnycore/Qwen2.5-3B-Model-Stock-v3.1,0.1984822880152119,0.195416164053076,25,5
jaspionjader/test-15,0.6290623913037737,0.353437876960193,8,5
PowerInfer/SmallThinker-3B-Preview,0.20149171432410062,0.20024125452352232,33,5
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,0.3058581850982281,0.25211097708082025,8,5
pankajmathur/orca_mini_v2_7b,0.2063518981395836,0.25211097708082025,46,5
saishshinde15/TethysAI_Vortex,0.20041973885131226,0.29191797346200243,31,5
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.6132152583462436,0.26417370325693607,8,5
gupta-tanish/llama-7b-dpo-baseline,0.314131319621327,0.2629674306393245,13,5
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,0.4210034303106339,0.2316043425814234,8,5
bunnycore/Llama-3.2-3B-ToxicKod,0.1984822880152119,0.020506634499396863,25,5
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,0.19994663990187847,0.20868516284680338,34,5
MaziyarPanahi/calme-3.3-instruct-3b,0.1984822880152119,0.18697225572979492,25,5
Qwen/Qwen2.5-3B,0.43481605124367856,0.293124246079614,8,5
