model,mean_scenarios,online_correctness_sd,online_correctness_mean,full_correctness,online_scaffolding_sd,online_scaffolding_mean,full_scaffolding,online_presentation_sd,online_presentation_mean,full_presentation,batch_correctness_sd,batch_correctness_mean,batch_scaffolding_sd,batch_scaffolding_mean,batch_presentation_sd,batch_presentation_mean,mwle_correctness_sd,mwle_correctness_mean,mwle_scaffolding_sd,mwle_scaffolding_mean,mwle_presentation_sd,mwle_presentation_mean
mistralai/Mistral-7B-v0.1,21.875,0.15465434925322177,0.68005325,0.540419755686263,0.1073127866539561,-0.025775249999999996,0.09773932674335387,0.11254465897027,0.854417625,0.8316925404720078,0.17447857425015564,0.6001165265238496,0.11713007535573544,-0.014910348203028004,0.1371170761040153,0.7871148686854392,0.16345211785494496,0.6718988490046808,0.11443721818764681,-0.02125006602304589,0.12852674283797963,0.9316910826884282
mistralai/Mistral-7B-v0.3,19.375,0.10798920540491244,0.6036956250000001,0.7986460780212895,0.13702928920529864,0.30017787500000004,0.30149596851232047,0.08409935754947465,0.988995375,0.9632098494606794,0.10490532602632904,0.5264006766915428,0.13761984775893965,0.2923140006184443,0.08408103376118382,0.9054207350757507,0.09847942849732191,0.5921038313283612,0.14814041984189372,0.3361667009162058,0.07017134174130432,1.0655242895890336
nvidia/Nemotron-Mini-4B-Instruct,24.375,0.2191588449923009,0.027864874999999994,-0.0013208135587452652,0.20029728536692498,-0.387750125,-0.2647326161378608,0.0623084741697257,0.798827875,0.7471058294880589,0.22834907166334883,-0.001461803641321792,0.17587662947333982,-0.4216640667827788,0.07198901581764795,0.727769683916316,0.24455554198425622,0.06720900593276122,0.2021712631889049,-0.4127835621110034,0.05262396709762847,0.8778880686357075
openai-community/gpt2,50.0,0.21698672097215996,-2.556453,-5.1664239154112,0.1097987300276624,1.5957932499999998,1.2701138374881973,0.13002628854485548,-2.8808689999999997,-4.791951472185532,0.06572219288706573,-3.2796620334934072,0.08419108953325379,1.5921832768926085,0.012783796782709618,-3.5214802593722805,0.38033005655152324,-5.063421266935792,0.07809404716985481,1.807493520094705,0.04816203565071028,-5.9060651430234685
openai-community/gpt2-large,50.0,0.14021027170200479,-2.2716085,-3.5727274019258966,0.17942222295241889,0.95880275,1.1244485400744715,0.07608563212221797,-2.74515175,-3.8459284347382634,0.04733001723608879,-2.9097659785829784,0.15661125291112882,0.931973865853315,0.021489774470070083,-3.2909732545339248,0.09907880725135405,-3.614231259871878,0.16981261018309216,1.043932559888603,0.03468607695144307,-4.594384957868503
openai-community/gpt2-medium,50.0,0.1477937933329217,-2.528295375,-5.53138177852952,0.11035051751436195,1.3922102500000002,1.1166202949800228,0.07714908789115724,-2.9135827499999998,-4.805000056863214,0.02588049114156748,-3.3333103102911874,0.0826696224598327,1.3661084103635295,0.022969700482242172,-3.522884698932757,0.06674307159965594,-5.572998537598707,0.09690816388149058,1.5261610469065396,0.059510879434556206,-5.898092281242375
openai-community/gpt2-xl,49.375,0.11292741634978418,-2.28854325,-3.383268570399864,0.09873187284256285,1.387366,1.1897180134731842,0.14259461680927643,-2.312200375,-3.3853688279573326,0.11415874897878692,-2.830022595541947,0.08173569454765806,1.3420803698162858,0.054373817512803686,-2.6439203885225595,0.23810957694129345,-3.47679273227381,0.11423256023749101,1.5546486719742612,0.06941412970169421,-3.108726887830845
openbmb/MiniCPM-2B-sft-bf16,44.625,0.04514951966366171,-1.571131125,-2.3161202017718354,0.12105579411473869,0.6144655,0.39827541145840334,0.08644064824481812,-1.6318243749999999,-2.2693995930465722,0.03749004457343208,-1.782158304814223,0.14324521317457067,0.5535438470961538,0.0464285894694186,-1.7688269396761582,0.04972015751150233,-1.9137037034206321,0.1419151343688577,0.6438243555554825,0.046130533834813595,-1.9404919778369605
stabilityai/stablelm-2-1_6b,40.625,0.10988003429870401,-1.5796786250000001,-1.9702025817659565,0.12366213269605818,0.38159025,0.17127736418152995,0.0492061784198641,-0.80096475,-1.2539005693070189,0.09862029638595965,-1.8127165756967591,0.12521118024551703,0.2861342099918035,0.05194927182458698,-0.821764382200405,0.1128075740917276,-1.9603257777369794,0.13054822582259618,0.35595159015335415,0.0564381058883167,-0.880783015975934
stabilityai/stablelm-2-zephyr-1_6b,38.75,0.17710174459897338,-1.0383945,-1.1219863270100967,0.20522136508928443,-0.844965875,-1.114825508975816,0.05831268859441636,-0.312700875,-0.28139910738094515,0.1837899964110222,-1.2140392828796742,0.1270935331502566,-1.0227902374393747,0.06415814169833399,-0.335946626053475,0.20342507247136513,-1.2793015885908465,0.15131386469322455,-1.0910211355359423,0.06700732734170572,-0.33812815616919545
stabilityai/stablelm-3b-4e1t,48.875,0.10164106470373767,-1.8129978750000002,-1.983210975294094,0.3137264498133436,0.008132625000000004,-0.20395652935732725,0.07943666702277671,-1.42007675,-1.1814475897533674,0.12987055569422706,-2.0868087489544873,0.24598459423720417,-0.0835751029405133,0.07634246876370666,-1.495170864957824,0.1652765442273814,-2.2841040016731626,0.2745513718813332,-0.047511609933128654,0.08860344818954723,-1.625063819171079
stabilityai/stablelm-zephyr-3b,34.5,0.12070882375207447,-0.868367125,-0.7263596016392779,0.3992582774414326,-0.755686,-1.2989637663853983,0.06842921960397748,0.056697874999999995,0.05946768885054834,0.10687366510956217,-1.0190403694950263,0.31231743940932366,-0.9445581099358222,0.06857732789307011,0.03975415392997805,0.12278713793863408,-1.0478482541612724,0.39611173884638495,-0.9889921171545766,0.0740534923642271,0.07344074783717504
tiiuae/Falcon3-1B-Base,28.75,0.1931898999085809,0.10362675000000002,0.2000454029928213,0.2190898396411846,-0.7258515,-0.9465519854092175,0.11638270361478763,0.46109875,1.0853848332293443,0.15685877297909945,0.034058890220259964,0.1943447286886649,-0.7675120775797202,0.11910311821533191,0.42307089278602433,0.164631467426424,0.11340542952053141,0.23484688608095056,-0.8428050298734225,0.1267132524447936,0.5138603538069026
tiiuae/Falcon3-3B-Base,19.875,0.04972534073648341,1.427678125,1.5781817803068925,0.07072695228084906,-0.74092225,-0.9790391465425503,0.0706255431390619,1.44256275,1.997389954839683,0.044255270232792084,1.3836639989373938,0.0649088279300664,-0.8489132279908125,0.06314569074853064,1.4027582558576757,0.041812255412260704,1.4542515034772485,0.08550529194542736,-0.8790744309075582,0.05301790333321228,1.5170248207214283
tiiuae/Falcon3-7B-Base,16.625,0.07779825003484574,2.155979625,2.1999997546337213,0.08673328758532893,0.19154387499999997,-0.1626582716898024,0.20135222679781195,2.02286775,2.51641641038273,0.12334631119297873,2.1204880986787904,0.11901086417343529,0.13861364842337917,0.20086943847705777,2.011006770067868,0.11404913414923229,2.2048108363962142,0.08686622042182852,0.2753154604178263,0.21859647368165455,2.1382485721959563
togethercomputer/RedPajama-INCITE-7B-Base,50.0,0.10659402441499419,-2.3558983749999998,-3.6859222386707473,0.10518889118628451,0.6419135,0.2552709318577697,0.10524043529988548,-2.378680875,-2.7515122587492895,0.13731438781731786,-3.255748764665719,0.04517165460908886,0.5625803406543562,0.07175476225955942,-2.675711218041225,0.8461032989494385,-5.317375344313868,0.05535314692865829,0.6715226732884992,0.11240010641128984,-3.1666299187136957
togethercomputer/RedPajama-INCITE-Base-3B-v1,49.5,0.11242564770208963,-2.235589375,-3.598098443704826,0.07840735587143594,0.713352,0.8189982202047189,0.049535303926688236,-1.700308875,-2.1951192506288737,0.07138875366051542,-2.761585098946508,0.0949237777960459,0.6319949332524639,0.09373264324340302,-1.822572994486019,0.14614570327122678,-3.300774691978548,0.08525997791648239,0.7102558652176993,0.11720979570062427,-2.0024814309500147
