model,family,fold,fit_grid,ridge,quadrature_method,quadrature_nodes_requested,quadrature_nodes_effective,linear_bound,fit_cache_sha256,n_items_before_policy,n_items_after_policy,n_nonpositive_items,theta_full,theta_reference,se_full,se_reference,theta_heldout,se_heldout,posterior_tail_mass_full,posterior_tail_mass_heldout,observed_pass_rate,predicted_pass_rate_reference,theta_online,theta_eap,theta_mwle,mwle_converged,predicted_pass_rate_online,predicted_pass_rate_eap,predicted_pass_rate_mwle,scenario_order,criterion_order,scenarios_administered,criteria_administered
ibm-granite/granite-7b-instruct,granite,2,61,0.01,normal_trapezoid,401,401,8.0,f749d059cca35ae2c616e98e45173ce133a07da54f68765059191843f43f7286,2092,2081,11,0.9382933456859981,0.9382933456859981,0.04179060397128989,0.04179060397128989,0.9536633645967524,0.04684040567159761,0.0,0.0,0.6615384615384615,0.6385255857298029,-0.161052,-0.12656277444513672,-0.2047790306737352,True,0.4155597896359037,0.42339085584266856,0.4056214310479737,"[""ifb_0022"", ""ifb_0102"", ""ifb_0187"", ""ifb_0195"", ""ifb_0322""]","[""ifb_0022_c01"", ""ifb_0022_c02"", ""ifb_0102_c01"", ""ifb_0102_c02"", ""ifb_0187_c01"", ""ifb_0187_c02"", ""ifb_0187_c03"", ""ifb_0187_c04"", ""ifb_0187_c05"", ""ifb_0187_c06"", ""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0322_c01"", ""ifb_0322_c02"", ""ifb_0322_c04"", ""ifb_0322_c05"", ""ifb_0322_c06"", ""ifb_0322_c07"", ""ifb_0322_c08""]",5,19
meta-llama/Llama-3.2-1B,llama_3_2,2,61,0.01,normal_trapezoid,401,401,8.0,f749d059cca35ae2c616e98e45173ce133a07da54f68765059191843f43f7286,2092,2081,11,-1.9562068282738747,-1.9562068282738747,0.056909868788077286,0.056909868788077286,-1.9845207279742552,0.06503508606771541,0.0,0.0,0.09370494954348871,0.11360964856753597,-1.77783,-2.512683588310201,-2.799020573188486,True,0.13123601382795266,0.07350218302733895,0.059582617621506094,"[""ifb_0032"", ""ifb_0187"", ""ifb_0301""]","[""ifb_0032_c01"", ""ifb_0032_c02"", ""ifb_0187_c01"", ""ifb_0187_c02"", ""ifb_0187_c03"", ""ifb_0187_c04"", ""ifb_0187_c05"", ""ifb_0187_c06"", ""ifb_0301_c01"", ""ifb_0301_c02"", ""ifb_0301_c03"", ""ifb_0301_c04"", ""ifb_0301_c05"", ""ifb_0301_c06"", ""ifb_0301_c07"", ""ifb_0301_c08""]",3,16
meta-llama/Llama-3.2-1B-Instruct,llama_3_2,2,61,0.01,normal_trapezoid,401,401,8.0,f749d059cca35ae2c616e98e45173ce133a07da54f68765059191843f43f7286,2092,2081,11,1.283447736950138,1.283447736950138,0.04590355572954683,0.04590355572954683,1.330070164229028,0.05079004265961991,0.0,0.0,0.6985576923076923,0.6906367130953297,1.253064,2.2928879613307203,4.1670677277627295,True,0.6863451099633535,0.8126790251451856,0.925569814682746,"[""ifb_0032"", ""ifb_0384"", ""ifb_0270""]","[""ifb_0032_c01"", ""ifb_0032_c02"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06"", ""ifb_0270_c01"", ""ifb_0270_c02"", ""ifb_0270_c03"", ""ifb_0270_c04"", ""ifb_0270_c05"", ""ifb_0270_c06"", ""ifb_0270_c07"", ""ifb_0270_c08"", ""ifb_0270_c09""]",3,17
meta-llama/Llama-3.2-3B-Instruct,llama_3_2,2,61,0.01,normal_trapezoid,401,401,8.0,f749d059cca35ae2c616e98e45173ce133a07da54f68765059191843f43f7286,2092,2081,11,2.497449898183607,2.497449898183607,0.04871437666986447,0.04871437666986447,2.490218823220458,0.051983766139304666,0.0,0.0,0.8606439211917347,0.8329476365842444,0.644879,1.9901527525421248,2.1619251501323853,True,0.5873506327519838,0.7795925631264384,0.7987328192838417,"[""ifb_0374"", ""ifb_0346""]","[""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06""]",2,17
Qwen/Qwen1.5-1.8B,qwen,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,-1.6529837545696418,-1.6529837545696418,0.05289168195337222,0.05289168195337222,-1.5469872128059357,0.05754169517677085,0.0,0.0,0.12231247013855709,0.1408557964560005,-0.601167,-0.7120467675865562,-0.650037150733086,True,0.30340248137596604,0.28179551975234063,0.2937662183030514,"[""ifb_0052"", ""ifb_0162"", ""ifb_0267"", ""ifb_0217"", ""ifb_0270""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0162_c01"", ""ifb_0162_c02"", ""ifb_0162_c03"", ""ifb_0267_c01"", ""ifb_0267_c02"", ""ifb_0267_c03"", ""ifb_0267_c04"", ""ifb_0217_c01"", ""ifb_0270_c01"", ""ifb_0270_c02"", ""ifb_0270_c03"", ""ifb_0270_c04"", ""ifb_0270_c05"", ""ifb_0270_c06"", ""ifb_0270_c07"", ""ifb_0270_c08"", ""ifb_0270_c09""]",5,20
Qwen/Qwen1.5-1.8B-Chat,qwen,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,0.7869505171743014,0.7869505171743014,0.03620542048203103,0.03620542048203103,0.767753285292381,0.04012831761931448,0.0,0.0,0.5954198473282443,0.6097884857432515,0.937311,1.0232815663693702,0.9940087407974718,True,0.6381966832537138,0.6535107074184812,0.6483704640669503,"[""ifb_0217"", ""ifb_0208"", ""ifb_0376"", ""ifb_0139""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0208_c01"", ""ifb_0208_c02"", ""ifb_0208_c03"", ""ifb_0208_c04"", ""ifb_0376_c01"", ""ifb_0376_c02"", ""ifb_0376_c03"", ""ifb_0376_c04"", ""ifb_0376_c05"", ""ifb_0376_c06"", ""ifb_0376_c07"", ""ifb_0376_c08"", ""ifb_0139_c01"", ""ifb_0139_c02"", ""ifb_0139_c03"", ""ifb_0139_c04""]",4,18
Qwen/Qwen2-0.5B,qwen,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,-0.8195161276434599,-0.8195161276434599,0.03950196557434218,0.03950196557434218,-0.7930920129106318,0.0441486187715735,0.0,0.0,0.24856870229007633,0.26157953419045,-0.904757,-1.0366854168277877,-1.0563464230971116,True,0.2463648424916679,0.22407279591530044,0.2208863902844463,"[""ifb_0217"", ""ifb_0162"", ""ifb_0300"", ""ifb_0348""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0162_c01"", ""ifb_0162_c02"", ""ifb_0162_c03"", ""ifb_0300_c01"", ""ifb_0300_c02"", ""ifb_0300_c03"", ""ifb_0300_c04"", ""ifb_0300_c05"", ""ifb_0300_c06"", ""ifb_0348_c01"", ""ifb_0348_c03"", ""ifb_0348_c04"", ""ifb_0348_c05""]",4,15
Qwen/Qwen2.5-0.5B-Instruct,qwen,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,0.5124723805608589,0.5124723805608589,0.03255086474396936,0.03255086474396936,0.5384318973586073,0.037154618420568566,0.0,0.0,0.5427207637231504,0.5522683751190396,0.250001,0.17240603483650604,0.26728386270736554,True,0.4924693178598179,0.4742209644772839,0.4965077559872843,"[""ifb_0217"", ""ifb_0384"", ""ifb_0346"", ""ifb_0214""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06"", ""ifb_0214_c01"", ""ifb_0214_c02""]",4,16
microsoft/phi-1_5,phi,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,-1.3019379404229905,-1.3019379404229905,0.046771503847149606,0.046771503847149606,-1.309511634436413,0.05265449559936494,0.0,0.0,0.1650763358778626,0.18410725500046998,-0.364129,-0.4109879263625339,-0.3793196860915379,True,0.3523402858255199,0.3423349836504955,0.34908220577429744,"[""ifb_0052"", ""ifb_0267"", ""ifb_0162"", ""ifb_0454""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0267_c01"", ""ifb_0267_c02"", ""ifb_0267_c03"", ""ifb_0267_c04"", ""ifb_0162_c01"", ""ifb_0162_c02"", ""ifb_0162_c03"", ""ifb_0454_c01"", ""ifb_0454_c02"", ""ifb_0454_c03"", ""ifb_0454_c04"", ""ifb_0454_c05""]",4,15
stabilityai/stablelm-2-1_6b-chat,stablelm,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,1.1041467897419408,1.1041467897419408,0.041075900274162996,0.041075900274162996,1.100478569976141,0.04538593095509753,0.0,0.0,0.6655534351145038,0.6673191168542898,0.438896,0.5892790215734283,0.5255493270149324,True,0.5360151970652538,0.5691369665088732,0.5552889267971677,"[""ifb_0454"", ""ifb_0418"", ""ifb_0346""]","[""ifb_0454_c01"", ""ifb_0454_c02"", ""ifb_0454_c03"", ""ifb_0454_c04"", ""ifb_0454_c05"", ""ifb_0418_c01"", ""ifb_0418_c02"", ""ifb_0418_c03"", ""ifb_0418_c04"", ""ifb_0418_c05"", ""ifb_0418_c06"", ""ifb_0418_c07"", ""ifb_0418_c08"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06""]",3,19
stabilityai/stablelm-2-zephyr-1_6b,stablelm,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,1.0522316598164736,1.0522316598164736,0.040324746746383734,0.040324746746383734,1.0227319246724065,0.04418845108243724,0.0,0.0,0.663645038167939,0.6585197928832577,0.794847,0.9565238298581377,0.8783043612613208,True,0.6113334699271031,0.641676591265698,0.6272991863322657,"[""ifb_0418"", ""ifb_0208"", ""ifb_0380""]","[""ifb_0418_c01"", ""ifb_0418_c02"", ""ifb_0418_c03"", ""ifb_0418_c04"", ""ifb_0418_c05"", ""ifb_0418_c06"", ""ifb_0418_c07"", ""ifb_0418_c08"", ""ifb_0208_c01"", ""ifb_0208_c02"", ""ifb_0208_c03"", ""ifb_0208_c04"", ""ifb_0380_c01"", ""ifb_0380_c02"", ""ifb_0380_c03"", ""ifb_0380_c04"", ""ifb_0380_c05""]",3,17
stabilityai/stablelm-zephyr-3b,stablelm,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,1.4216645485559782,1.4216645485559782,0.04462222248246989,0.04462222248246989,1.3837218860897476,0.048736994218758815,0.0,0.0,0.7142175572519084,0.716410341145408,1.216029,1.002560589395101,1.0776088772724208,True,0.6855056796103216,0.6498800188959587,0.6628502960676705,"[""ifb_0320"", ""ifb_0282"", ""ifb_0051"", ""ifb_0394""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0282_c01"", ""ifb_0282_c02"", ""ifb_0282_c03"", ""ifb_0282_c04"", ""ifb_0282_c05"", ""ifb_0051_c01"", ""ifb_0394_c01"", ""ifb_0394_c03"", ""ifb_0394_c04"", ""ifb_0394_c05"", ""ifb_0394_c06"", ""ifb_0394_c07"", ""ifb_0394_c08"", ""ifb_0394_c09""]",4,19
utter-project/EuroLLM-1.7B,eurollm,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,-2.3093329540572833,-2.3093329540572833,0.0701039625078743,0.0701039625078743,-2.285273937559602,0.07944784494243186,0.0,7.399091894329207e-286,0.06727099236641221,0.0836704317472361,-0.771048,-1.9198788945520997,-2.442495368367385,True,0.270499836845097,0.11407096216570643,0.0755308405011998,"[""ifb_0454"", ""ifb_0418"", ""ifb_0267""]","[""ifb_0454_c01"", ""ifb_0454_c02"", ""ifb_0454_c03"", ""ifb_0454_c04"", ""ifb_0454_c05"", ""ifb_0418_c01"", ""ifb_0418_c02"", ""ifb_0418_c03"", ""ifb_0418_c04"", ""ifb_0418_c05"", ""ifb_0418_c06"", ""ifb_0418_c07"", ""ifb_0418_c08"", ""ifb_0267_c01"", ""ifb_0267_c02"", ""ifb_0267_c03"", ""ifb_0267_c04""]",3,17
utter-project/EuroLLM-1.7B-Instruct,eurollm,3,61,0.01,normal_trapezoid,401,401,8.0,010a77b254dc9ed9a1702c06cf5f4913bedf738c64c0499016088a567d36d88c,2102,2096,6,0.4447301544941705,0.4447301544941705,0.03218961288788398,0.03218961288788398,0.45380485195923564,0.03666956218214982,0.0,0.0,0.5281757402101241,0.5374575544449368,-0.742381,-0.7985821786580884,-0.8025292849109621,True,0.2758507006464286,0.2653902221911053,0.26466512441650164,"[""ifb_0217"", ""ifb_0418"", ""ifb_0132"", ""ifb_0300""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0418_c01"", ""ifb_0418_c02"", ""ifb_0418_c03"", ""ifb_0418_c04"", ""ifb_0418_c05"", ""ifb_0418_c06"", ""ifb_0418_c07"", ""ifb_0418_c08"", ""ifb_0132_c01"", ""ifb_0132_c02"", ""ifb_0132_c03"", ""ifb_0300_c01"", ""ifb_0300_c02"", ""ifb_0300_c03"", ""ifb_0300_c04"", ""ifb_0300_c05"", ""ifb_0300_c06""]",4,19
ai-forever/mGPT,mgpt,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,-5.207784390596225,-5.207784390596225,0.24380627196842408,0.24380627196842408,-5.037929597839444,0.24400574382173998,5.047787948147785e-12,2.420502074709239e-13,0.007201152184349496,0.012956832558875989,-0.917583,-1.7697595625276459,-1.5996075016652314,True,0.24639723646447598,0.12919947059464165,0.14786473696579164,"[""ifb_0096"", ""ifb_0386"", ""ifb_0220"", ""ifb_0195"", ""ifb_0270""]","[""ifb_0096_c01"", ""ifb_0096_c02"", ""ifb_0386_c01"", ""ifb_0386_c02"", ""ifb_0386_c03"", ""ifb_0386_c04"", ""ifb_0386_c05"", ""ifb_0386_c06"", ""ifb_0386_c07"", ""ifb_0386_c08"", ""ifb_0220_c01"", ""ifb_0220_c02"", ""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0270_c01"", ""ifb_0270_c02"", ""ifb_0270_c03"", ""ifb_0270_c04"", ""ifb_0270_c05"", ""ifb_0270_c06"", ""ifb_0270_c07"", ""ifb_0270_c08"", ""ifb_0270_c09""]",5,23
google/gemma-2-2b,gemma,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,-1.2698932534400458,-1.2698932534400458,0.045178839231511315,0.045178839231511315,-1.2480007972323857,0.05122820307243145,0.0,0.0,0.16562650024003842,0.190420822731435,-0.332394,-0.3938084508218882,-0.3628569062538295,True,0.36164952623752317,0.34845838650893335,0.35508025519537373,"[""ifb_0320"", ""ifb_0386"", ""ifb_0187""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0386_c01"", ""ifb_0386_c02"", ""ifb_0386_c03"", ""ifb_0386_c04"", ""ifb_0386_c05"", ""ifb_0386_c06"", ""ifb_0386_c07"", ""ifb_0386_c08"", ""ifb_0187_c01"", ""ifb_0187_c02"", ""ifb_0187_c03"", ""ifb_0187_c04"", ""ifb_0187_c05"", ""ifb_0187_c06""]",3,19
google/gemma-2b,gemma,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,-1.9429624772457572,-1.9429624772457572,0.0569703579317285,0.0569703579317285,-2.009363783947102,0.06557174942294915,0.0,0.0,0.09745559289486318,0.11232988387574767,-0.576676,-1.2730015814914064,-0.732962408336344,True,0.3105612797020157,0.18997723183903037,0.28002115325695487,"[""ifb_0320"", ""ifb_0096"", ""ifb_0217"", ""ifb_0386""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0096_c01"", ""ifb_0096_c02"", ""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0386_c01"", ""ifb_0386_c02"", ""ifb_0386_c03"", ""ifb_0386_c04"", ""ifb_0386_c05"", ""ifb_0386_c06"", ""ifb_0386_c07"", ""ifb_0386_c08""]",4,17
h2oai/h2o-danube-1.8b-chat,danube,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,0.6752258446837329,0.6752258446837329,0.033831241469361645,0.033831241469361645,0.7081551090189537,0.038592946243148296,0.0,0.0,0.574447646493756,0.5904510052499852,0.819509,0.7356925582417546,0.7498182679208132,True,0.6188487655462395,0.6026314412400269,0.6054179639820939,"[""ifb_0320"", ""ifb_0372"", ""ifb_0282""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0372_c01"", ""ifb_0372_c02"", ""ifb_0372_c03"", ""ifb_0372_c04"", ""ifb_0372_c05"", ""ifb_0372_c06"", ""ifb_0282_c01"", ""ifb_0282_c02"", ""ifb_0282_c03"", ""ifb_0282_c04"", ""ifb_0282_c05""]",3,16
h2oai/h2o-danube2-1.8b-base,danube,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,-0.5212224616692671,-0.5212224616692671,0.03566840949575321,0.03566840949575321,-0.498583249797377,0.03995582205108776,0.0,0.0,0.2862632084534102,0.3218867622560657,-1.122934,-1.149931585439055,-1.1630204914696989,True,0.21245382338354238,0.20826616685304178,0.20626024498010762,"[""ifb_0155"", ""ifb_0198"", ""ifb_0195"", ""ifb_0367"", ""ifb_0225"", ""ifb_0068""]","[""ifb_0155_c01"", ""ifb_0155_c02"", ""ifb_0155_c03"", ""ifb_0198_c01"", ""ifb_0198_c02"", ""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0367_c01"", ""ifb_0367_c02"", ""ifb_0367_c03"", ""ifb_0367_c04"", ""ifb_0225_c01"", ""ifb_0225_c02"", ""ifb_0225_c03"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03""]",6,17
h2oai/h2o-danube2-1.8b-chat,danube,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,0.8901110328247304,0.8901110328247304,0.03783426762919976,0.03783426762919976,0.8663122061907139,0.041587107810295655,0.0,0.0,0.6356216994719155,0.6320180405757008,1.103703,1.0757276381681806,1.1420724375108158,True,0.6687936461488382,0.6642002779937072,0.6749934243727861,"[""ifb_0320"", ""ifb_0372"", ""ifb_0139""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0372_c01"", ""ifb_0372_c02"", ""ifb_0372_c03"", ""ifb_0372_c04"", ""ifb_0372_c05"", ""ifb_0372_c06"", ""ifb_0139_c01"", ""ifb_0139_c02"", ""ifb_0139_c03"", ""ifb_0139_c04""]",3,15
pankajmathur/orca_mini_3b,orca_mini,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,-0.6061576574439126,-0.6061576574439126,0.03646161152869508,0.03646161152869508,-0.562982619534178,0.040672588530223305,0.0,0.0,0.2914066250600096,0.30466373496097343,-0.812449,-1.8691192541360682,-1.8297502689003666,True,0.2652042935864078,0.11926496493988843,0.12311838798683028,"[""ifb_0320"", ""ifb_0323"", ""ifb_0198"", ""ifb_0220""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0323_c01"", ""ifb_0323_c02"", ""ifb_0323_c03"", ""ifb_0323_c04"", ""ifb_0323_c05"", ""ifb_0323_c06"", ""ifb_0198_c01"", ""ifb_0198_c02"", ""ifb_0220_c01"", ""ifb_0220_c02""]",4,15
pankajmathur/orca_mini_v9_5_3B-Instruct,orca_mini,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,1.870755158217014,1.870755158217014,0.049535150308771786,0.049535150308771786,1.9194955400332812,0.057310890407837524,0.0,0.0,0.7977905859750241,0.7752925163868853,1.909309,2.20438322825214,2.242035598318154,True,0.7796898115209069,0.8107058260086533,0.8143661094183099,"[""ifb_0217"", ""ifb_0282"", ""ifb_0372"", ""ifb_0051"", ""ifb_0131""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0282_c01"", ""ifb_0282_c02"", ""ifb_0282_c03"", ""ifb_0282_c04"", ""ifb_0282_c05"", ""ifb_0372_c01"", ""ifb_0372_c02"", ""ifb_0372_c03"", ""ifb_0372_c04"", ""ifb_0372_c05"", ""ifb_0372_c06"", ""ifb_0051_c01"", ""ifb_0131_c01"", ""ifb_0131_c02"", ""ifb_0131_c03""]",5,17
tiiuae/Falcon3-1B-Instruct,falcon3,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,1.0313110130881056,1.0313110130881056,0.040113031757214875,0.040113031757214875,1.0223189905190866,0.044250494027267356,0.0,0.0,0.6560999039385207,0.6570096677100707,0.83144,1.0923940034241495,0.9935589519399525,True,0.6213936122238757,0.6671828116175041,0.6505640678327881,"[""ifb_0155"", ""ifb_0346"", ""ifb_0376""]","[""ifb_0155_c01"", ""ifb_0155_c02"", ""ifb_0155_c03"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06"", ""ifb_0376_c01"", ""ifb_0376_c02"", ""ifb_0376_c03"", ""ifb_0376_c04"", ""ifb_0376_c05"", ""ifb_0376_c06"", ""ifb_0376_c07"", ""ifb_0376_c08""]",3,17
tiiuae/Falcon3-3B-Base,falcon3,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,-0.20028329670960215,-0.20028329670960215,0.03326335545836979,0.03326335545836979,-0.15282666144296136,0.03722651880576714,0.0,0.0,0.41930835734870314,0.39085752347658725,0.115772,0.09272766508612124,0.12157076432864067,True,0.4636051439619269,0.4581539045500175,0.46497884843214443,"[""ifb_0096"", ""ifb_0320"", ""ifb_0162"", ""ifb_0217"", ""ifb_0376""]","[""ifb_0096_c01"", ""ifb_0096_c02"", ""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0162_c01"", ""ifb_0162_c02"", ""ifb_0162_c03"", ""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0376_c01"", ""ifb_0376_c02"", ""ifb_0376_c03"", ""ifb_0376_c04"", ""ifb_0376_c05"", ""ifb_0376_c06"", ""ifb_0376_c07"", ""ifb_0376_c08""]",5,20
tiiuae/Falcon3-3B-Instruct,falcon3,4,61,0.01,normal_trapezoid,401,401,8.0,d62e44ec6cdb2fc4f8a110ab051b7b752592c77e6240eef2ba65bc4089cb6209,2092,2083,9,2.274349086252328,2.274349086252328,0.054567455009354775,0.054567455009354775,2.2133598079448644,0.05880572547893751,0.0,0.0,0.8381364073006724,0.8171680458273594,1.855578,2.306927051918472,2.382782708901827,True,0.7733004730988818,0.8202369476503648,0.8272182577653444,"[""ifb_0096"", ""ifb_0380"", ""ifb_0047"", ""ifb_0372""]","[""ifb_0096_c01"", ""ifb_0096_c02"", ""ifb_0380_c01"", ""ifb_0380_c02"", ""ifb_0380_c03"", ""ifb_0380_c04"", ""ifb_0380_c05"", ""ifb_0047_c01"", ""ifb_0047_c02"", ""ifb_0047_c03"", ""ifb_0047_c04"", ""ifb_0372_c01"", ""ifb_0372_c02"", ""ifb_0372_c03"", ""ifb_0372_c04"", ""ifb_0372_c05"", ""ifb_0372_c06""]",4,17
