atlas_idx,item_id,subtask,question_id
1,algebra_hard|0,algebra_hard,0
613,intermediate_algebra_hard|180,intermediate_algebra_hard,180
614,intermediate_algebra_hard|182,intermediate_algebra_hard,182
615,intermediate_algebra_hard|183,intermediate_algebra_hard,183
616,intermediate_algebra_hard|184,intermediate_algebra_hard,184
617,intermediate_algebra_hard|185,intermediate_algebra_hard,185
618,intermediate_algebra_hard|186,intermediate_algebra_hard,186
619,intermediate_algebra_hard|187,intermediate_algebra_hard,187
620,intermediate_algebra_hard|188,intermediate_algebra_hard,188
621,intermediate_algebra_hard|189,intermediate_algebra_hard,189
622,intermediate_algebra_hard|19,intermediate_algebra_hard,19
623,intermediate_algebra_hard|190,intermediate_algebra_hard,190
624,intermediate_algebra_hard|191,intermediate_algebra_hard,191
625,intermediate_algebra_hard|192,intermediate_algebra_hard,192
626,intermediate_algebra_hard|193,intermediate_algebra_hard,193
627,intermediate_algebra_hard|194,intermediate_algebra_hard,194
628,intermediate_algebra_hard|195,intermediate_algebra_hard,195
629,intermediate_algebra_hard|196,intermediate_algebra_hard,196
630,intermediate_algebra_hard|197,intermediate_algebra_hard,197
631,intermediate_algebra_hard|198,intermediate_algebra_hard,198
632,intermediate_algebra_hard|2,intermediate_algebra_hard,2
633,intermediate_algebra_hard|20,intermediate_algebra_hard,20
634,intermediate_algebra_hard|200,intermediate_algebra_hard,200
635,intermediate_algebra_hard|203,intermediate_algebra_hard,203
636,intermediate_algebra_hard|204,intermediate_algebra_hard,204
637,intermediate_algebra_hard|205,intermediate_algebra_hard,205
638,intermediate_algebra_hard|206,intermediate_algebra_hard,206
639,intermediate_algebra_hard|207,intermediate_algebra_hard,207
640,intermediate_algebra_hard|208,intermediate_algebra_hard,208
641,intermediate_algebra_hard|21,intermediate_algebra_hard,21
642,intermediate_algebra_hard|210,intermediate_algebra_hard,210
643,intermediate_algebra_hard|211,intermediate_algebra_hard,211
644,intermediate_algebra_hard|212,intermediate_algebra_hard,212
645,intermediate_algebra_hard|214,intermediate_algebra_hard,214
646,intermediate_algebra_hard|215,intermediate_algebra_hard,215
647,intermediate_algebra_hard|216,intermediate_algebra_hard,216
648,intermediate_algebra_hard|217,intermediate_algebra_hard,217
649,intermediate_algebra_hard|218,intermediate_algebra_hard,218
650,intermediate_algebra_hard|219,intermediate_algebra_hard,219
651,intermediate_algebra_hard|22,intermediate_algebra_hard,22
652,intermediate_algebra_hard|220,intermediate_algebra_hard,220
653,intermediate_algebra_hard|222,intermediate_algebra_hard,222
654,intermediate_algebra_hard|224,intermediate_algebra_hard,224
655,intermediate_algebra_hard|225,intermediate_algebra_hard,225
656,intermediate_algebra_hard|226,intermediate_algebra_hard,226
657,intermediate_algebra_hard|23,intermediate_algebra_hard,23
658,intermediate_algebra_hard|230,intermediate_algebra_hard,230
659,intermediate_algebra_hard|231,intermediate_algebra_hard,231
660,intermediate_algebra_hard|232,intermediate_algebra_hard,232
661,intermediate_algebra_hard|233,intermediate_algebra_hard,233
662,intermediate_algebra_hard|234,intermediate_algebra_hard,234
663,intermediate_algebra_hard|235,intermediate_algebra_hard,235
664,intermediate_algebra_hard|237,intermediate_algebra_hard,237
665,intermediate_algebra_hard|239,intermediate_algebra_hard,239
666,intermediate_algebra_hard|240,intermediate_algebra_hard,240
667,intermediate_algebra_hard|241,intermediate_algebra_hard,241
668,intermediate_algebra_hard|242,intermediate_algebra_hard,242
669,intermediate_algebra_hard|243,intermediate_algebra_hard,243
670,intermediate_algebra_hard|245,intermediate_algebra_hard,245
671,intermediate_algebra_hard|246,intermediate_algebra_hard,246
672,intermediate_algebra_hard|247,intermediate_algebra_hard,247
673,intermediate_algebra_hard|249,intermediate_algebra_hard,249
674,intermediate_algebra_hard|250,intermediate_algebra_hard,250
675,intermediate_algebra_hard|251,intermediate_algebra_hard,251
676,intermediate_algebra_hard|252,intermediate_algebra_hard,252
677,intermediate_algebra_hard|253,intermediate_algebra_hard,253
678,intermediate_algebra_hard|254,intermediate_algebra_hard,254
679,intermediate_algebra_hard|255,intermediate_algebra_hard,255
680,intermediate_algebra_hard|256,intermediate_algebra_hard,256
681,intermediate_algebra_hard|257,intermediate_algebra_hard,257
682,intermediate_algebra_hard|259,intermediate_algebra_hard,259
683,intermediate_algebra_hard|26,intermediate_algebra_hard,26
684,intermediate_algebra_hard|260,intermediate_algebra_hard,260
685,intermediate_algebra_hard|261,intermediate_algebra_hard,261
686,intermediate_algebra_hard|262,intermediate_algebra_hard,262
687,intermediate_algebra_hard|263,intermediate_algebra_hard,263
688,intermediate_algebra_hard|264,intermediate_algebra_hard,264
689,intermediate_algebra_hard|266,intermediate_algebra_hard,266
690,intermediate_algebra_hard|267,intermediate_algebra_hard,267
691,intermediate_algebra_hard|268,intermediate_algebra_hard,268
692,intermediate_algebra_hard|269,intermediate_algebra_hard,269
693,intermediate_algebra_hard|27,intermediate_algebra_hard,27
694,intermediate_algebra_hard|270,intermediate_algebra_hard,270
695,intermediate_algebra_hard|271,intermediate_algebra_hard,271
696,intermediate_algebra_hard|272,intermediate_algebra_hard,272
697,intermediate_algebra_hard|273,intermediate_algebra_hard,273
698,intermediate_algebra_hard|276,intermediate_algebra_hard,276
699,intermediate_algebra_hard|277,intermediate_algebra_hard,277
700,intermediate_algebra_hard|278,intermediate_algebra_hard,278
701,intermediate_algebra_hard|279,intermediate_algebra_hard,279
702,intermediate_algebra_hard|28,intermediate_algebra_hard,28
703,intermediate_algebra_hard|30,intermediate_algebra_hard,30
704,intermediate_algebra_hard|31,intermediate_algebra_hard,31
705,intermediate_algebra_hard|32,intermediate_algebra_hard,32
706,intermediate_algebra_hard|33,intermediate_algebra_hard,33
707,intermediate_algebra_hard|34,intermediate_algebra_hard,34
708,intermediate_algebra_hard|35,intermediate_algebra_hard,35
709,intermediate_algebra_hard|36,intermediate_algebra_hard,36
710,intermediate_algebra_hard|37,intermediate_algebra_hard,37
711,intermediate_algebra_hard|4,intermediate_algebra_hard,4
712,intermediate_algebra_hard|40,intermediate_algebra_hard,40
713,intermediate_algebra_hard|41,intermediate_algebra_hard,41
714,intermediate_algebra_hard|44,intermediate_algebra_hard,44
715,intermediate_algebra_hard|46,intermediate_algebra_hard,46
716,intermediate_algebra_hard|47,intermediate_algebra_hard,47
717,intermediate_algebra_hard|50,intermediate_algebra_hard,50
718,intermediate_algebra_hard|52,intermediate_algebra_hard,52
719,intermediate_algebra_hard|53,intermediate_algebra_hard,53
720,intermediate_algebra_hard|54,intermediate_algebra_hard,54
721,intermediate_algebra_hard|56,intermediate_algebra_hard,56
722,intermediate_algebra_hard|57,intermediate_algebra_hard,57
723,intermediate_algebra_hard|58,intermediate_algebra_hard,58
724,intermediate_algebra_hard|59,intermediate_algebra_hard,59
725,intermediate_algebra_hard|6,intermediate_algebra_hard,6
726,intermediate_algebra_hard|60,intermediate_algebra_hard,60
727,intermediate_algebra_hard|61,intermediate_algebra_hard,61
728,intermediate_algebra_hard|64,intermediate_algebra_hard,64
729,intermediate_algebra_hard|65,intermediate_algebra_hard,65
730,intermediate_algebra_hard|66,intermediate_algebra_hard,66
731,intermediate_algebra_hard|67,intermediate_algebra_hard,67
732,intermediate_algebra_hard|68,intermediate_algebra_hard,68
733,intermediate_algebra_hard|69,intermediate_algebra_hard,69
734,intermediate_algebra_hard|7,intermediate_algebra_hard,7
735,intermediate_algebra_hard|70,intermediate_algebra_hard,70
736,intermediate_algebra_hard|71,intermediate_algebra_hard,71
737,intermediate_algebra_hard|72,intermediate_algebra_hard,72
738,intermediate_algebra_hard|73,intermediate_algebra_hard,73
739,intermediate_algebra_hard|74,intermediate_algebra_hard,74
740,intermediate_algebra_hard|75,intermediate_algebra_hard,75
741,intermediate_algebra_hard|76,intermediate_algebra_hard,76
742,intermediate_algebra_hard|77,intermediate_algebra_hard,77
743,intermediate_algebra_hard|78,intermediate_algebra_hard,78
744,intermediate_algebra_hard|8,intermediate_algebra_hard,8
745,intermediate_algebra_hard|80,intermediate_algebra_hard,80
746,intermediate_algebra_hard|81,intermediate_algebra_hard,81
747,intermediate_algebra_hard|83,intermediate_algebra_hard,83
748,intermediate_algebra_hard|84,intermediate_algebra_hard,84
749,intermediate_algebra_hard|86,intermediate_algebra_hard,86
750,intermediate_algebra_hard|88,intermediate_algebra_hard,88
751,intermediate_algebra_hard|89,intermediate_algebra_hard,89
752,intermediate_algebra_hard|90,intermediate_algebra_hard,90
753,intermediate_algebra_hard|91,intermediate_algebra_hard,91
754,intermediate_algebra_hard|92,intermediate_algebra_hard,92
755,intermediate_algebra_hard|93,intermediate_algebra_hard,93
756,intermediate_algebra_hard|94,intermediate_algebra_hard,94
757,intermediate_algebra_hard|95,intermediate_algebra_hard,95
758,intermediate_algebra_hard|96,intermediate_algebra_hard,96
759,intermediate_algebra_hard|97,intermediate_algebra_hard,97
760,intermediate_algebra_hard|98,intermediate_algebra_hard,98
761,intermediate_algebra_hard|99,intermediate_algebra_hard,99
762,num_theory_hard|0,num_theory_hard,0
763,num_theory_hard|1,num_theory_hard,1
764,num_theory_hard|10,num_theory_hard,10
765,num_theory_hard|101,num_theory_hard,101
766,num_theory_hard|102,num_theory_hard,102
767,num_theory_hard|103,num_theory_hard,103
768,num_theory_hard|104,num_theory_hard,104
769,num_theory_hard|106,num_theory_hard,106
770,num_theory_hard|107,num_theory_hard,107
771,num_theory_hard|108,num_theory_hard,108
772,num_theory_hard|109,num_theory_hard,109
773,num_theory_hard|11,num_theory_hard,11
774,num_theory_hard|111,num_theory_hard,111
775,num_theory_hard|112,num_theory_hard,112
776,num_theory_hard|113,num_theory_hard,113
777,num_theory_hard|114,num_theory_hard,114
778,num_theory_hard|115,num_theory_hard,115
779,num_theory_hard|116,num_theory_hard,116
780,num_theory_hard|117,num_theory_hard,117
781,num_theory_hard|118,num_theory_hard,118
782,num_theory_hard|119,num_theory_hard,119
783,num_theory_hard|12,num_theory_hard,12
784,num_theory_hard|120,num_theory_hard,120
785,num_theory_hard|121,num_theory_hard,121
786,num_theory_hard|122,num_theory_hard,122
787,num_theory_hard|123,num_theory_hard,123
788,num_theory_hard|124,num_theory_hard,124
789,num_theory_hard|125,num_theory_hard,125
790,num_theory_hard|126,num_theory_hard,126
791,num_theory_hard|127,num_theory_hard,127
792,num_theory_hard|128,num_theory_hard,128
793,num_theory_hard|129,num_theory_hard,129
794,num_theory_hard|13,num_theory_hard,13
795,num_theory_hard|130,num_theory_hard,130
796,num_theory_hard|131,num_theory_hard,131
797,num_theory_hard|132,num_theory_hard,132
798,num_theory_hard|133,num_theory_hard,133
799,num_theory_hard|134,num_theory_hard,134
800,num_theory_hard|135,num_theory_hard,135
801,num_theory_hard|136,num_theory_hard,136
802,num_theory_hard|137,num_theory_hard,137
803,num_theory_hard|138,num_theory_hard,138
804,num_theory_hard|139,num_theory_hard,139
805,num_theory_hard|14,num_theory_hard,14
806,num_theory_hard|140,num_theory_hard,140
807,num_theory_hard|141,num_theory_hard,141
808,num_theory_hard|142,num_theory_hard,142
809,num_theory_hard|143,num_theory_hard,143
810,num_theory_hard|144,num_theory_hard,144
811,num_theory_hard|145,num_theory_hard,145
812,num_theory_hard|146,num_theory_hard,146
813,num_theory_hard|147,num_theory_hard,147
814,num_theory_hard|148,num_theory_hard,148
815,num_theory_hard|149,num_theory_hard,149
816,num_theory_hard|15,num_theory_hard,15
817,num_theory_hard|150,num_theory_hard,150
818,num_theory_hard|151,num_theory_hard,151
819,num_theory_hard|152,num_theory_hard,152
820,num_theory_hard|153,num_theory_hard,153
821,num_theory_hard|16,num_theory_hard,16
822,num_theory_hard|17,num_theory_hard,17
823,num_theory_hard|18,num_theory_hard,18
824,num_theory_hard|19,num_theory_hard,19
825,num_theory_hard|2,num_theory_hard,2
826,num_theory_hard|20,num_theory_hard,20
827,num_theory_hard|21,num_theory_hard,21
828,num_theory_hard|22,num_theory_hard,22
829,num_theory_hard|23,num_theory_hard,23
830,num_theory_hard|24,num_theory_hard,24
831,num_theory_hard|25,num_theory_hard,25
832,num_theory_hard|26,num_theory_hard,26
833,num_theory_hard|27,num_theory_hard,27
834,num_theory_hard|28,num_theory_hard,28
835,num_theory_hard|29,num_theory_hard,29
836,num_theory_hard|3,num_theory_hard,3
837,num_theory_hard|30,num_theory_hard,30
838,num_theory_hard|31,num_theory_hard,31
839,num_theory_hard|32,num_theory_hard,32
840,num_theory_hard|33,num_theory_hard,33
841,num_theory_hard|34,num_theory_hard,34
842,num_theory_hard|35,num_theory_hard,35
843,num_theory_hard|36,num_theory_hard,36
844,num_theory_hard|37,num_theory_hard,37
845,num_theory_hard|38,num_theory_hard,38
846,num_theory_hard|39,num_theory_hard,39
847,num_theory_hard|4,num_theory_hard,4
848,num_theory_hard|40,num_theory_hard,40
849,num_theory_hard|41,num_theory_hard,41
850,num_theory_hard|42,num_theory_hard,42
851,num_theory_hard|43,num_theory_hard,43
852,num_theory_hard|44,num_theory_hard,44
853,num_theory_hard|45,num_theory_hard,45
854,num_theory_hard|46,num_theory_hard,46
855,num_theory_hard|47,num_theory_hard,47
856,num_theory_hard|48,num_theory_hard,48
857,num_theory_hard|49,num_theory_hard,49
858,num_theory_hard|5,num_theory_hard,5
859,num_theory_hard|50,num_theory_hard,50
860,num_theory_hard|51,num_theory_hard,51
861,num_theory_hard|52,num_theory_hard,52
862,num_theory_hard|53,num_theory_hard,53
863,num_theory_hard|54,num_theory_hard,54
864,num_theory_hard|55,num_theory_hard,55
865,num_theory_hard|56,num_theory_hard,56
866,num_theory_hard|57,num_theory_hard,57
867,num_theory_hard|58,num_theory_hard,58
868,num_theory_hard|59,num_theory_hard,59
869,num_theory_hard|6,num_theory_hard,6
870,num_theory_hard|60,num_theory_hard,60
871,num_theory_hard|61,num_theory_hard,61
872,num_theory_hard|62,num_theory_hard,62
873,num_theory_hard|63,num_theory_hard,63
874,num_theory_hard|64,num_theory_hard,64
875,num_theory_hard|65,num_theory_hard,65
876,num_theory_hard|66,num_theory_hard,66
877,num_theory_hard|67,num_theory_hard,67
878,num_theory_hard|68,num_theory_hard,68
879,num_theory_hard|69,num_theory_hard,69
880,num_theory_hard|7,num_theory_hard,7
881,num_theory_hard|70,num_theory_hard,70
882,num_theory_hard|71,num_theory_hard,71
883,num_theory_hard|72,num_theory_hard,72
884,num_theory_hard|73,num_theory_hard,73
885,num_theory_hard|74,num_theory_hard,74
886,num_theory_hard|75,num_theory_hard,75
887,num_theory_hard|76,num_theory_hard,76
888,num_theory_hard|77,num_theory_hard,77
889,num_theory_hard|78,num_theory_hard,78
890,num_theory_hard|79,num_theory_hard,79
891,num_theory_hard|8,num_theory_hard,8
892,num_theory_hard|80,num_theory_hard,80
893,num_theory_hard|81,num_theory_hard,81
894,num_theory_hard|82,num_theory_hard,82
895,num_theory_hard|83,num_theory_hard,83
896,num_theory_hard|84,num_theory_hard,84
897,num_theory_hard|85,num_theory_hard,85
898,num_theory_hard|86,num_theory_hard,86
899,num_theory_hard|87,num_theory_hard,87
900,num_theory_hard|88,num_theory_hard,88
901,num_theory_hard|89,num_theory_hard,89
902,num_theory_hard|9,num_theory_hard,9
903,num_theory_hard|90,num_theory_hard,90
904,num_theory_hard|91,num_theory_hard,91
905,num_theory_hard|92,num_theory_hard,92
906,num_theory_hard|93,num_theory_hard,93
907,num_theory_hard|94,num_theory_hard,94
908,num_theory_hard|95,num_theory_hard,95
909,num_theory_hard|96,num_theory_hard,96
910,num_theory_hard|97,num_theory_hard,97
911,num_theory_hard|98,num_theory_hard,98
912,num_theory_hard|99,num_theory_hard,99
913,prealgebra_hard|0,prealgebra_hard,0
914,prealgebra_hard|1,prealgebra_hard,1
915,prealgebra_hard|10,prealgebra_hard,10
916,prealgebra_hard|100,prealgebra_hard,100
917,prealgebra_hard|101,prealgebra_hard,101
918,prealgebra_hard|102,prealgebra_hard,102
919,prealgebra_hard|103,prealgebra_hard,103
920,prealgebra_hard|104,prealgebra_hard,104
921,prealgebra_hard|105,prealgebra_hard,105
922,prealgebra_hard|106,prealgebra_hard,106
923,prealgebra_hard|107,prealgebra_hard,107
924,prealgebra_hard|108,prealgebra_hard,108
925,prealgebra_hard|109,prealgebra_hard,109
926,prealgebra_hard|11,prealgebra_hard,11
927,prealgebra_hard|110,prealgebra_hard,110
928,prealgebra_hard|111,prealgebra_hard,111
929,prealgebra_hard|112,prealgebra_hard,112
930,prealgebra_hard|113,prealgebra_hard,113
931,prealgebra_hard|115,prealgebra_hard,115
932,prealgebra_hard|116,prealgebra_hard,116
933,prealgebra_hard|117,prealgebra_hard,117
934,prealgebra_hard|118,prealgebra_hard,118
935,prealgebra_hard|119,prealgebra_hard,119
936,prealgebra_hard|12,prealgebra_hard,12
937,prealgebra_hard|120,prealgebra_hard,120
938,prealgebra_hard|121,prealgebra_hard,121
939,prealgebra_hard|122,prealgebra_hard,122
940,prealgebra_hard|123,prealgebra_hard,123
941,prealgebra_hard|124,prealgebra_hard,124
942,prealgebra_hard|125,prealgebra_hard,125
943,prealgebra_hard|126,prealgebra_hard,126
944,prealgebra_hard|127,prealgebra_hard,127
945,prealgebra_hard|128,prealgebra_hard,128
946,prealgebra_hard|129,prealgebra_hard,129
947,prealgebra_hard|13,prealgebra_hard,13
948,prealgebra_hard|130,prealgebra_hard,130
949,prealgebra_hard|131,prealgebra_hard,131
950,prealgebra_hard|132,prealgebra_hard,132
951,prealgebra_hard|133,prealgebra_hard,133
952,prealgebra_hard|134,prealgebra_hard,134
953,prealgebra_hard|135,prealgebra_hard,135
954,prealgebra_hard|136,prealgebra_hard,136
955,prealgebra_hard|137,prealgebra_hard,137
956,prealgebra_hard|138,prealgebra_hard,138
957,prealgebra_hard|139,prealgebra_hard,139
958,prealgebra_hard|14,prealgebra_hard,14
959,prealgebra_hard|140,prealgebra_hard,140
960,prealgebra_hard|141,prealgebra_hard,141
961,prealgebra_hard|142,prealgebra_hard,142
962,prealgebra_hard|143,prealgebra_hard,143
963,prealgebra_hard|144,prealgebra_hard,144
964,prealgebra_hard|145,prealgebra_hard,145
965,prealgebra_hard|146,prealgebra_hard,146
966,prealgebra_hard|147,prealgebra_hard,147
967,prealgebra_hard|148,prealgebra_hard,148
968,prealgebra_hard|149,prealgebra_hard,149
969,prealgebra_hard|15,prealgebra_hard,15
970,prealgebra_hard|150,prealgebra_hard,150
971,prealgebra_hard|151,prealgebra_hard,151
972,prealgebra_hard|152,prealgebra_hard,152
973,prealgebra_hard|153,prealgebra_hard,153
974,prealgebra_hard|154,prealgebra_hard,154
975,prealgebra_hard|155,prealgebra_hard,155
976,prealgebra_hard|156,prealgebra_hard,156
977,prealgebra_hard|157,prealgebra_hard,157
978,prealgebra_hard|158,prealgebra_hard,158
979,prealgebra_hard|159,prealgebra_hard,159
980,prealgebra_hard|16,prealgebra_hard,16
981,prealgebra_hard|160,prealgebra_hard,160
982,prealgebra_hard|161,prealgebra_hard,161
983,prealgebra_hard|162,prealgebra_hard,162
984,prealgebra_hard|163,prealgebra_hard,163
985,prealgebra_hard|164,prealgebra_hard,164
986,prealgebra_hard|165,prealgebra_hard,165
987,prealgebra_hard|166,prealgebra_hard,166
988,prealgebra_hard|167,prealgebra_hard,167
989,prealgebra_hard|168,prealgebra_hard,168
990,prealgebra_hard|17,prealgebra_hard,17
991,prealgebra_hard|170,prealgebra_hard,170
992,prealgebra_hard|171,prealgebra_hard,171
993,prealgebra_hard|172,prealgebra_hard,172
994,prealgebra_hard|173,prealgebra_hard,173
995,prealgebra_hard|174,prealgebra_hard,174
996,prealgebra_hard|175,prealgebra_hard,175
997,prealgebra_hard|176,prealgebra_hard,176
998,prealgebra_hard|177,prealgebra_hard,177
999,prealgebra_hard|178,prealgebra_hard,178
1000,prealgebra_hard|179,prealgebra_hard,179
1001,prealgebra_hard|18,prealgebra_hard,18
1002,prealgebra_hard|180,prealgebra_hard,180
1003,prealgebra_hard|181,prealgebra_hard,181
1004,prealgebra_hard|183,prealgebra_hard,183
1005,prealgebra_hard|184,prealgebra_hard,184
1006,prealgebra_hard|185,prealgebra_hard,185
1007,prealgebra_hard|186,prealgebra_hard,186
1008,prealgebra_hard|187,prealgebra_hard,187
1009,prealgebra_hard|188,prealgebra_hard,188
1010,prealgebra_hard|189,prealgebra_hard,189
1011,prealgebra_hard|19,prealgebra_hard,19
1012,prealgebra_hard|190,prealgebra_hard,190
1013,prealgebra_hard|191,prealgebra_hard,191
1014,prealgebra_hard|192,prealgebra_hard,192
1015,prealgebra_hard|2,prealgebra_hard,2
1016,prealgebra_hard|20,prealgebra_hard,20
1017,prealgebra_hard|21,prealgebra_hard,21
1018,prealgebra_hard|22,prealgebra_hard,22
1019,prealgebra_hard|23,prealgebra_hard,23
1020,prealgebra_hard|24,prealgebra_hard,24
1021,prealgebra_hard|25,prealgebra_hard,25
1022,prealgebra_hard|26,prealgebra_hard,26
1023,prealgebra_hard|27,prealgebra_hard,27
1024,prealgebra_hard|28,prealgebra_hard,28
1025,prealgebra_hard|29,prealgebra_hard,29
1026,prealgebra_hard|3,prealgebra_hard,3
1027,prealgebra_hard|30,prealgebra_hard,30
1028,prealgebra_hard|31,prealgebra_hard,31
1029,prealgebra_hard|32,prealgebra_hard,32
1030,prealgebra_hard|33,prealgebra_hard,33
1031,prealgebra_hard|34,prealgebra_hard,34
1032,prealgebra_hard|35,prealgebra_hard,35
1033,prealgebra_hard|36,prealgebra_hard,36
1034,prealgebra_hard|37,prealgebra_hard,37
1035,prealgebra_hard|38,prealgebra_hard,38
1036,prealgebra_hard|39,prealgebra_hard,39
1037,prealgebra_hard|4,prealgebra_hard,4
1038,prealgebra_hard|40,prealgebra_hard,40
1039,prealgebra_hard|41,prealgebra_hard,41
1040,prealgebra_hard|42,prealgebra_hard,42
1041,prealgebra_hard|43,prealgebra_hard,43
1042,prealgebra_hard|44,prealgebra_hard,44
1043,prealgebra_hard|45,prealgebra_hard,45
1044,prealgebra_hard|46,prealgebra_hard,46
1045,prealgebra_hard|47,prealgebra_hard,47
1046,prealgebra_hard|48,prealgebra_hard,48
1047,prealgebra_hard|49,prealgebra_hard,49
1048,prealgebra_hard|5,prealgebra_hard,5
1049,prealgebra_hard|50,prealgebra_hard,50
1050,prealgebra_hard|51,prealgebra_hard,51
1051,prealgebra_hard|52,prealgebra_hard,52
1052,prealgebra_hard|53,prealgebra_hard,53
1053,prealgebra_hard|54,prealgebra_hard,54
1054,prealgebra_hard|55,prealgebra_hard,55
1055,prealgebra_hard|56,prealgebra_hard,56
1056,prealgebra_hard|57,prealgebra_hard,57
1057,prealgebra_hard|58,prealgebra_hard,58
1058,prealgebra_hard|59,prealgebra_hard,59
1059,prealgebra_hard|6,prealgebra_hard,6
1060,prealgebra_hard|60,prealgebra_hard,60
1061,prealgebra_hard|61,prealgebra_hard,61
1062,prealgebra_hard|62,prealgebra_hard,62
1063,prealgebra_hard|63,prealgebra_hard,63
1064,prealgebra_hard|64,prealgebra_hard,64
1065,prealgebra_hard|65,prealgebra_hard,65
1066,prealgebra_hard|67,prealgebra_hard,67
1067,prealgebra_hard|68,prealgebra_hard,68
1068,prealgebra_hard|69,prealgebra_hard,69
1069,prealgebra_hard|7,prealgebra_hard,7
1070,prealgebra_hard|70,prealgebra_hard,70
1071,prealgebra_hard|71,prealgebra_hard,71
1072,prealgebra_hard|72,prealgebra_hard,72
1073,prealgebra_hard|73,prealgebra_hard,73
1074,prealgebra_hard|74,prealgebra_hard,74
1075,prealgebra_hard|75,prealgebra_hard,75
1076,prealgebra_hard|76,prealgebra_hard,76
1077,prealgebra_hard|77,prealgebra_hard,77
1078,prealgebra_hard|78,prealgebra_hard,78
1079,prealgebra_hard|79,prealgebra_hard,79
1080,prealgebra_hard|8,prealgebra_hard,8
1081,prealgebra_hard|80,prealgebra_hard,80
1082,prealgebra_hard|82,prealgebra_hard,82
1083,prealgebra_hard|83,prealgebra_hard,83
1084,prealgebra_hard|84,prealgebra_hard,84
1085,prealgebra_hard|85,prealgebra_hard,85
1086,prealgebra_hard|86,prealgebra_hard,86
1087,prealgebra_hard|87,prealgebra_hard,87
1088,prealgebra_hard|88,prealgebra_hard,88
1089,prealgebra_hard|89,prealgebra_hard,89
1090,prealgebra_hard|9,prealgebra_hard,9
1091,prealgebra_hard|90,prealgebra_hard,90
1092,prealgebra_hard|91,prealgebra_hard,91
1093,prealgebra_hard|92,prealgebra_hard,92
1094,prealgebra_hard|93,prealgebra_hard,93
1095,prealgebra_hard|94,prealgebra_hard,94
1096,prealgebra_hard|95,prealgebra_hard,95
1097,prealgebra_hard|96,prealgebra_hard,96
1098,prealgebra_hard|97,prealgebra_hard,97
1099,prealgebra_hard|98,prealgebra_hard,98
1100,prealgebra_hard|99,prealgebra_hard,99
1101,precalculus_hard|0,precalculus_hard,0
1102,precalculus_hard|1,precalculus_hard,1
1103,precalculus_hard|10,precalculus_hard,10
1104,precalculus_hard|100,precalculus_hard,100
1105,precalculus_hard|104,precalculus_hard,104
1106,precalculus_hard|105,precalculus_hard,105
1107,precalculus_hard|106,precalculus_hard,106
1108,precalculus_hard|107,precalculus_hard,107
1109,precalculus_hard|108,precalculus_hard,108
1110,precalculus_hard|11,precalculus_hard,11
1111,precalculus_hard|110,precalculus_hard,110
1112,precalculus_hard|111,precalculus_hard,111
1113,precalculus_hard|112,precalculus_hard,112
1114,precalculus_hard|114,precalculus_hard,114
1115,precalculus_hard|115,precalculus_hard,115
1116,precalculus_hard|116,precalculus_hard,116
1117,precalculus_hard|117,precalculus_hard,117
1118,precalculus_hard|118,precalculus_hard,118
1119,precalculus_hard|119,precalculus_hard,119
1120,precalculus_hard|121,precalculus_hard,121
1121,precalculus_hard|122,precalculus_hard,122
1122,precalculus_hard|123,precalculus_hard,123
1123,precalculus_hard|125,precalculus_hard,125
1124,precalculus_hard|126,precalculus_hard,126
1125,precalculus_hard|127,precalculus_hard,127
1126,precalculus_hard|129,precalculus_hard,129
1127,precalculus_hard|13,precalculus_hard,13
1128,precalculus_hard|130,precalculus_hard,130
1129,precalculus_hard|131,precalculus_hard,131
1130,precalculus_hard|132,precalculus_hard,132
1131,precalculus_hard|133,precalculus_hard,133
1132,precalculus_hard|14,precalculus_hard,14
1133,precalculus_hard|15,precalculus_hard,15
1134,precalculus_hard|17,precalculus_hard,17
1135,precalculus_hard|18,precalculus_hard,18
1136,precalculus_hard|2,precalculus_hard,2
1137,precalculus_hard|20,precalculus_hard,20
1138,precalculus_hard|21,precalculus_hard,21
1139,precalculus_hard|23,precalculus_hard,23
1140,precalculus_hard|24,precalculus_hard,24
1141,precalculus_hard|25,precalculus_hard,25
1142,precalculus_hard|28,precalculus_hard,28
1143,precalculus_hard|29,precalculus_hard,29
1144,precalculus_hard|3,precalculus_hard,3
1145,precalculus_hard|31,precalculus_hard,31
1146,precalculus_hard|32,precalculus_hard,32
1147,precalculus_hard|35,precalculus_hard,35
1148,precalculus_hard|37,precalculus_hard,37
1149,precalculus_hard|38,precalculus_hard,38
1150,precalculus_hard|39,precalculus_hard,39
1151,precalculus_hard|4,precalculus_hard,4
1152,precalculus_hard|40,precalculus_hard,40
1153,precalculus_hard|41,precalculus_hard,41
1154,precalculus_hard|43,precalculus_hard,43
1155,precalculus_hard|44,precalculus_hard,44
1156,precalculus_hard|45,precalculus_hard,45
1157,precalculus_hard|48,precalculus_hard,48
1158,precalculus_hard|49,precalculus_hard,49
1159,precalculus_hard|5,precalculus_hard,5
1160,precalculus_hard|50,precalculus_hard,50
1161,precalculus_hard|51,precalculus_hard,51
1162,precalculus_hard|52,precalculus_hard,52
1163,precalculus_hard|53,precalculus_hard,53
1164,precalculus_hard|54,precalculus_hard,54
1165,precalculus_hard|55,precalculus_hard,55
1166,precalculus_hard|56,precalculus_hard,56
1167,precalculus_hard|57,precalculus_hard,57
