model,scenarios,criteria,precision_reached,mwle_ok,theta_online_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_online_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_online_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation,theta_full_correctness,theta_full_scaffolding,theta_full_presentation
OpenBMB/MiniCPM4-0.5B,50,236,False,True,-0.529653,-0.5540530152601758,-0.5515279565696439,0.211603,165,-1.103009,-1.063395349117881,-1.217874910052802,0.285107,59,-0.808836,-0.8557884842832395,-0.9439522608745116,0.356254,35,-0.7309695437131426,-0.7831152888917146,-1.225557705856703
Qwen/Qwen1.5-1.8B,50,228,False,True,-2.70067,-3.5160934219737086,-6.210975520843066,0.313945,155,-0.4045,-0.4137585698216688,-0.43332459165253423,0.277243,70,-2.153626,-2.369459422859656,-3.0387315966802317,0.409097,30,-3.6838450697504266,-0.2606380486180522,-2.6672516434914337
Qwen/Qwen1.5-1.8B-Chat,50,241,False,True,-1.417641,-1.5175419213983723,-1.5979916701575947,0.247705,164,-0.510134,-0.5410738701511665,-0.5691777417120789,0.276698,75,-1.244603,-1.3053381402538438,-1.484098477401182,0.373228,32,-1.6249139253641227,-0.6751935607783106,-1.6638143459343593
ai-forever/mGPT,50,284,False,True,-2.944442,-3.673412417055824,-4.6518883509022855,0.285912,200,2.27832,2.44411395347117,3.0411744270678747,0.206035,98,-2.67304,-2.941886177238032,-5.056843040485916,0.450286,35,-5.061919334625738,2.839822693720219,-3.715044315694681
allenai/OLMo-1B-hf,50,275,False,True,-3.085723,-3.9095616987821455,-5.457388550501399,0.293678,195,2.389649,2.533301093602735,3.3628660448454952,0.209993,87,-2.093584,-2.3446048218063438,-2.957090200588013,0.392574,36,-5.090998907028368,2.868075183854712,-2.547593786161859
allenai/OLMo-2-0425-1B-DPO,50,222,False,True,0.005882,-0.091507525135086,-0.059428462318854104,0.162721,149,-0.930835,-0.8985026692367675,-1.0428125197622629,0.275618,66,-0.250899,-0.28208123063554086,-0.26671696974853076,0.334325,35,0.19958059221491806,-1.2029842945606908,-0.2412586626079246
allenai/OLMo-2-0425-1B-Instruct,50,236,False,True,0.301767,0.26716146591866774,0.2959603881730447,0.146365,168,-1.054238,-1.0659625171319866,-1.224996304321373,0.269565,70,-0.23876,-0.2980045724320525,-0.2709851812140052,0.320286,32,0.2927115157104076,-1.1582882257048526,-0.6213257409110587
arcee-ai/raspberry-3B,41,199,True,True,1.197769,1.0415363955417543,1.0929049284037675,0.105978,132,0.219804,0.18746446653285687,0.27608935834195725,0.226553,72,0.534554,0.4987346327652504,0.587779218475241,0.298923,31,1.1929486610647095,0.04529580278861531,-0.04943255415070208
google/gemma-2b,50,250,False,True,-1.769058,-1.8043286392440794,-1.9124049157011564,0.256897,171,0.277085,0.2850875915804787,0.32473218191490655,0.261735,77,-1.572398,-1.6976580675042945,-1.9816161685033604,0.382768,31,-1.4055362309673474,1.1652993903831415,-2.109651990757984
h2oai/h2o-danube-1.8b-chat,50,236,False,True,-1.614181,-1.7260257228742009,-1.836353671738194,0.25487,159,-0.501127,-0.5218455102732018,-0.5481982658519584,0.282271,71,-1.49663,-1.6020259348277526,-1.85329203190915,0.374605,32,-1.6538082681756223,-0.22341901175464352,-1.7829084694052892
h2oai/h2o-danube2-1.8b-chat,50,267,False,True,-0.626447,-0.732125615793248,-0.7370628646829395,0.190697,187,0.197323,-0.19231488491992416,-0.15905779459149233,0.227849,80,-1.072704,-1.2040422695442305,-1.3378393714537187,0.32634,39,-1.2107595120747068,-0.057961873519666994,-1.5002676846375593
ibm-granite/granite-7b-instruct,50,275,False,True,-0.754876,-0.8915158186925258,-0.9038319292228602,0.185948,184,0.960344,0.925572840597757,0.9961149694930908,0.225533,99,-1.267468,-1.3562875463291795,-1.5254309545349072,0.351581,35,-0.6133362135019761,1.0959532349765202,-1.534478262066175
ibm/PowerLM-3b,50,243,False,True,0.622489,0.5892865936037122,0.6134070990745429,0.1347,171,-0.379478,-0.4126908399904978,-0.424223658172663,0.269633,80,-0.241262,-0.2899759360548766,-0.26115489966800737,0.330606,33,0.4326166965993787,-0.2762652890848616,-0.37039793395122333
nvidia/AceInstruct-1.5B,38,194,True,True,1.522804,1.5309875926327048,1.5468590952485086,0.107393,141,-1.263172,-1.2506168418461598,-1.3987298342851024,0.277173,61,0.292544,0.2467817286197701,0.3334036060253031,0.299603,27,1.3991905056278826,-0.8609824847198984,0.38281614896923455
openbmb/MiniCPM-1B-sft-bf16,50,275,False,True,-2.511964,-3.0307918114599577,-3.487786952725763,0.262297,193,1.727321,1.8003061986001088,1.9140718653394444,0.218857,92,-2.508456,-2.9333535163720716,-4.983060514171161,0.415954,33,-3.9547321688854122,2.0714074969477667,-3.267019423822616
openlm-research/open_llama_3b,50,293,False,True,-1.439976,-1.519462160477071,-1.5644046926002386,0.209688,214,1.598918,1.5920575685661054,1.7718913986160636,0.182499,89,-1.941152,-2.118884759283596,-2.574833762736571,0.391639,37,-1.9164731782800861,1.6627059245301676,-2.3714881290236858
pankajmathur/orca_mini_3b,50,258,False,True,-1.673702,-1.7055831069975322,-1.7999395640599454,0.25036,178,0.687315,0.6626114720070565,0.7230653194057116,0.238944,82,-1.812728,-1.91922958334938,-2.285816203151475,0.406478,31,-1.884828082114335,0.5953348404482596,-2.6113767237066514
pankajmathur/orca_mini_v9_5_3B-Instruct,50,257,False,True,0.786509,0.7041840648628802,0.7250627323368257,0.131991,183,-0.160818,-0.17931916629941697,-0.16509269007048116,0.259543,85,-0.211676,-0.40064943354888694,-0.3733270559161244,0.309671,32,0.80030107742713,0.31680455329529783,-0.28977258199215195
stabilityai/stablelm-2-1_6b-chat,50,243,False,True,-0.681899,-0.7077662123978586,-0.7153652216318372,0.207502,166,-0.732478,-0.7542197182067591,-0.8339473971270381,0.280452,71,-1.02418,-1.0926716538461343,-1.2272512627897174,0.359256,34,-0.7676271564544938,-0.983384482168437,-1.5454686431621691
tiiuae/Falcon3-1B-Instruct,47,229,True,True,1.003525,0.9634990985478119,0.9898437174527098,0.118997,165,-1.119796,-1.0754898531262431,-1.2293168873630453,0.284021,78,0.098306,-0.08180088940377914,-0.005764531613339148,0.295878,29,0.809490942132138,-1.2982036119217306,0.14292408084170302
tiiuae/Falcon3-3B-Instruct,42,192,True,True,2.381124,2.3654622144821684,2.390253019489311,0.086717,137,-1.00465,-1.0742099267875327,-1.2244172323920723,0.262051,54,0.559252,0.5317243452935219,0.6245522935911724,0.296598,29,2.200008593358347,-1.0209673441868095,0.6678153954606688
utter-project/EuroLLM-1.7B,50,268,False,True,-2.450083,-2.684695657241496,-2.9845918520892387,0.281862,184,1.203295,1.205188990680673,1.2801791606347512,0.226239,86,-1.705375,-1.7816012773395693,-2.056953985820044,0.382443,34,-3.121698640315408,1.430745027632819,-1.74906170554596
utter-project/EuroLLM-1.7B-Instruct,50,239,False,True,-1.684473,-1.8133912142407498,-1.936752454797404,0.255677,160,0.308449,0.28934819917580196,0.33109643437397496,0.254063,76,-1.484037,-1.6449761832379153,-1.908048949095046,0.36642,32,-2.259676713012738,0.021499066637658062,-1.7922934057005655
