atlas_idx,question_id
2509,38451
2510,38474
2511,38482
2512,38486
2513,38512
2514,38516
2515,38520
2516,38566
2517,38568
2518,38608
2519,38609
2520,38631
2521,38728
2522,38735
2523,38737
2524,38738
2525,38823
2526,38838
2527,38848
2528,38864
2529,38865
2530,38876
2531,38877
2532,38888
2533,38889
2534,38890
2535,38892
2536,38907
2537,38908
2538,38909
2539,38949
2540,38977
2541,38996
2542,38998
2543,39027
2544,39028
2545,39029
2546,39030
2547,39083
2548,39084
2549,39085
2550,39090
2551,39091
2552,39102
2553,39104
2554,39138
2555,39143
2556,39162
2557,39165
2558,39166
2559,39183
2560,39184
2561,39191
2562,39269
2563,39270
2564,39314
2565,39315
2566,39318
2567,39320
2568,39335
2569,39360
2570,39361
2571,39371
2572,39372
2573,39373
2574,39375
2575,39394
2576,39408
2577,39414
2578,39420
2579,39431
2580,39435
2581,39439
2582,39441
2583,39446
2584,39462
2585,39464
2586,39566
2587,39575
2588,39576
2589,39577
2590,39593
2591,39653
2592,39680
2593,39681
2594,39682
2595,39691
2596,39692
2597,39693
2598,39715
2599,39722
2600,39724
2601,39741
2602,39768
2603,39770
2604,39798
2605,39800
2606,39856
2607,39873
2608,39874
2609,39875
2610,39889
2611,39890
2612,39902
2613,39903
2614,39904
2615,39910
2616,39911
2617,39912
2618,39913
2619,39930
2620,39941
2621,39970
2622,39971
2623,39972
2624,39973
2625,39985
2626,39991
2627,40001
2628,40011
2629,40020
2630,40021
2631,40022
2632,40046
2633,40048
2634,40100
2635,40129
2636,40130
2637,40182
2638,40183
2639,40205
2640,40207
2641,40210
2642,40211
2643,40213
2644,40236
2645,40237
2646,40273
2647,40274
2648,40284
2649,40293
2650,40294
2651,40295
2652,40320
2653,40384
2654,40393
2655,40394
2656,40410
2657,40436
2658,40443
2659,40451
2660,40458
2661,40474
2662,40475
2663,40476
2664,40477
2665,40479
2666,40486
2667,40488
2668,40490
2669,40491
2670,40515
2671,40519
2672,40565
2673,40569
2674,40575
2675,40605
2676,40606
2677,40668
2678,40674
2679,40676
2680,40685
2681,40714
2682,40715
2683,40717
2684,40718
2685,40719
2686,40760
2687,40787
2688,40788
2689,40789
2690,40790
2691,40791
2692,40800
2693,40868
2694,40884
2695,40891
2696,40892
2697,40917
2698,40963
2699,41063
2700,41093
2701,41179
2702,41180
2703,41195
2704,41236
2705,41237
2706,41258
2707,41260
2708,41261
2709,41288
2710,41343
2711,41361
2712,41362
2713,41377
2714,41392
2715,41436
2716,41481
2717,41482
2718,41506
2719,41507
2720,41509
2721,41644
2722,41645
2723,41661
2724,41664
2725,41666
2726,41685
2727,41745
2728,41746
2729,41770
2730,41771
2731,41772
2732,41805
2733,41806
2734,41807
2735,41822
2736,41823
2737,41853
2738,41876
2739,41877
2740,41878
2741,41886
2742,41887
2743,41904
2744,41915
2745,41916
2746,41917
2747,41918
2748,41975
2749,41982
2750,41984
2751,42023
2752,42052
2753,42054
2754,42085
2755,42086
2756,42087
2757,42094
2758,42095
2759,42104
2760,42105
2761,42116
2762,42127
2763,42130
2764,42132
2765,42134
2766,42135
2767,42136
2768,42142
2769,42143
2770,42189
2771,42234
2772,42235
2773,42272
2774,42275
2775,42276
2776,42302
2777,42382
2778,42383
2779,42416
2780,42433
2781,42440
2782,42442
2783,42443
2784,42445
2785,42456
2786,42457
2787,42536
2788,42537
2789,42538
2790,42543
2791,42546
2792,42547
2793,42627
2794,42669
2795,42712
2796,42718
2797,42734
2798,42735
2799,42795
2800,42817
2801,42819
2802,42848
2803,42849
2804,42850
2805,42856
2806,42875
2807,42876
2808,42877
2809,42878
2810,42888
2811,42889
2812,42914
2813,42937
2814,42982
2815,43035
2816,43036
2817,43047
2818,43063
2819,43113
2820,43122
2821,43123
2822,43125
2823,43190
2824,43250
2825,43253
2826,43254
2827,43256
2828,43283
2829,43370
2830,43371
2831,43382
2832,43459
2833,43460
2834,43461
2835,43477
2836,43507
2837,43578
2838,43605
2839,43612
2840,43613
2841,43614
2842,43627
2843,43656
2844,43670
2845,43672
2846,43690
2847,43726
2848,43727
2849,43736
2850,43797
2851,43798
2852,43816
2853,43820
2854,43833
2855,43834
2856,43835
2857,43844
2858,43845
2859,43846
2860,43847
2861,43856
2862,43857
2863,43910
2864,43911
2865,43913
2866,43938
2867,43946
2868,43947
2869,43950
2870,44027
2871,44042
2872,44043
2873,44047
2874,44048
2875,44049
2876,44050
2877,44051
2878,44052
2879,44071
2880,44089
2881,44090
2882,44091
2883,44093
2884,44097
2885,44099
2886,44101
2887,44103
2888,44105
2889,44109
2890,44114
2891,44115
2892,44137
2893,44295
2894,44296
2895,44299
2896,44300
2897,44302
2898,44315
2899,44343
2900,44373
2901,44374
2902,44404
2903,44405
2904,44406
2905,44419
2906,44435
2907,44448
2908,44485
2909,44523
2910,44525
2911,44543
2912,44544
2913,44559
2914,44567
2915,44568
2916,44570
2917,44593
2918,44594
2919,44595
2920,44596
2921,44597
2922,44599
2923,44603
2924,44612
2925,44684
2926,44685
2927,44715
2928,44716
2929,44746
2930,44759
2931,44835
2932,44855
2933,44856
2934,44922
2935,44926
2936,44927
2937,44928
2938,44945
2939,44947
2940,44972
2941,45043
2942,45047
2943,45086
2944,45089
2945,45100
2946,45101
2947,45105
2948,45106
2949,45122
2950,45164
2951,45165
2952,45176
2953,45177
2954,45178
2955,45179
2956,45196
2957,45226
2958,45227
2959,45237
2960,45238
2961,45249
2962,45251
2963,45313
2964,45316
2965,45319
2966,45328
2967,45329
2968,45369
2969,45412
2970,45451
2971,45452
2972,45496
2973,45511
2974,45514
2975,45515
2976,45522
2977,45572
2978,45604
2979,45618
2980,45619
2981,45627
2982,45629
2983,45630
2984,45641
2985,45642
2986,45662
2987,45663
2988,45665
2989,45666
2990,45673
2991,45688
2992,45703
2993,45742
2994,45796
2995,45823
2996,45829
2997,45855
2998,45856
2999,45867
3000,45869
3001,45870
3002,45986
3003,46010
3004,46011
3005,46012
3006,46031
3007,46032
3008,46046
3009,46079
3010,46080
3011,46084
3012,46112
3013,46125
3014,46126
3015,46128
3016,46130
3017,46132
3018,46135
3019,46142
3020,46144
3021,46145
3022,46220
3023,46221
3024,46260
3025,46261
3026,46262
3027,46310
3028,46322
3029,46323
3030,46374
3031,46390
3032,46391
3033,46393
3034,46399
3035,46425
3036,46426
3037,46454
3038,46457
3039,46470
3040,46472
3041,46479
3042,46480
3043,46532
3044,46534
3045,46535
3046,46553
3047,46554
3048,46708
3049,46709
3050,46822
3051,46882
3052,46883
3053,46887
3054,46888
3055,46889
3056,46899
3057,46912
3058,46960
3059,47007
3060,47039
3061,47061
3062,47072
3063,47073
3064,47074
3065,47142
3066,47143
3067,47176
3068,47178
3069,47190
3070,47191
3071,47193
3072,47200
3073,47201
3074,47202
3075,47225
3076,47248
3077,47249
3078,47293
3079,47294
3080,47297
3081,47338
3082,47359
3083,47368
3084,47369
3085,47370
3086,47429
3087,47438
3088,47467
3089,47512
3090,47576
3091,47577
3092,47593
3093,47598
3094,47615
3095,47617
3096,47644
3097,47645
3098,47650
3099,47651
3100,47675
3101,47677
3102,47704
3103,47781
3104,47782
3105,47811
3106,47812
3107,47820
3108,47821
3109,47841
3110,47884
3111,47896
3112,47923
3113,47951
3114,47952
3115,47953
3116,47958
3117,47973
3118,47974
3119,47975
3120,47995
3121,47998
3122,48010
3123,48045
3124,48046
3125,48102
3126,48122
3127,48123
3128,48124
3129,48126
3130,48127
3131,48133
3132,48169
3133,48172
3134,48176
3135,48177
3136,48178
3137,48193
3138,48240
3139,48241
3140,48274
3141,48275
3142,48310
3143,48354
3144,48355
3145,48356
3146,48360
3147,48396
3148,48400
3149,48401
3150,48430
3151,48431
3152,48451
3153,48459
3154,48460
3155,48461
3156,48588
3157,48592
3158,48639
3159,48651
3160,48652
3161,48653
3162,48713
3163,48714
3164,48724
3165,48733
3166,48765
3167,48784
3168,48878
3169,48879
3170,48881
3171,49019
3172,49020
3173,49044
3174,49045
3175,49064
3176,49065
3177,49066
3178,49067
3179,49084
3180,49085
3181,49157
3182,49183
3183,49219
3184,49227
3185,49229
3186,49230
3187,49258
3188,49259
3189,49263
3190,49309
3191,49387
3192,49388
3193,49424
3194,49426
3195,49491
3196,49492
3197,49493
3198,49509
3199,49515
3200,49518
3201,49519
3202,49532
3203,49544
3204,49565
3205,49583
3206,49584
3207,49641
3208,49682
3209,49694
3210,49695
3211,49705
3212,49715
3213,49716
3214,49717
3215,49718
3216,49733
3217,49736
3218,49797
3219,49798
3220,49811
3221,49812
3222,49813
3223,49837
3224,49847
3225,49890
3226,49900
3227,49955
3228,49974
3229,49975
3230,50023
3231,50024
3232,50026
3233,50045
3234,50048
3235,50070
3236,50071
3237,50073
3238,50079
3239,50117
3240,50119
3241,50158
3242,50159
3243,50160
3244,1
3245,11
3246,15
3247,18
3248,48
3249,60
3250,70
3251,76
3252,87
3253,95
3254,124
3255,132
3256,147
3257,159
3258,160
3259,168
3260,172
3261,180
3262,183
3263,196
3264,202
3265,206
3266,208
3267,211
3268,220
3269,236
3270,255
3271,258
3272,259
3273,261
3274,271
3275,273
3276,290
3277,294
3278,296
3279,303
3280,305
3281,307
3282,314
3283,315
3284,324
3285,327
3286,328
3287,330
3288,335
3289,357
3290,359
3291,361
3292,362
3293,366
3294,381
3295,386
3296,390
3297,392
3298,398
3299,412
3300,429
3301,437
3302,438
3303,443
3304,450
3305,454
3306,456
3307,479
3308,487
3309,495
3310,507
3311,513
3312,514
3313,519
3314,526
3315,538
3316,589
3317,592
3318,594
3319,597
3320,609
3321,616
3322,620
3323,631
3324,639
3325,648
3326,656
3327,669
3328,670
3329,674
3330,682
3331,685
3332,687
3333,701
3334,703
3335,706
3336,719
3337,731
3338,734
3339,737
3340,750
3341,763
3342,768
3343,777
3344,790
3345,800
3346,807
3347,811
3348,815
3349,816
3350,826
3351,833
3352,840
3353,858
3354,885
3355,887
3356,899
3357,903
3358,908
3359,924
3360,940
3361,954
3362,962
3363,986
3364,993
3365,1011
3366,1018
3367,1030
3368,1055
3369,1068
3370,1076
3371,1081
3372,1084
3373,1103
3374,1107
3375,1120
3376,1122
3377,1129
3378,1136
3379,1146
3380,1152
3381,1155
3382,1160
3383,1162
3384,1170
3385,1210
3386,1237
3387,1246
3388,1247
3389,1269
3390,1273
3391,1278
3392,1279
3393,1282
3394,1288
3395,1290
3396,1292
3397,1303
3398,1310
3399,1312
3400,1324
3401,1325
3402,1329
3403,1339
3404,1344
3405,1348
3406,1354
3407,1371
3408,1385
3409,1396
3410,1400
3411,1401
3412,1406
3413,1407
3414,1419
3415,1424
3416,1425
3417,1428
3418,1430
3419,1439
3420,1443
3421,1451
3422,1453
3423,1485
3424,1495
3425,1500
3426,1504
3427,1514
3428,1531
3429,1546
3430,1547
3431,1567
3432,1587
3433,1591
3434,1593
3435,1599
3436,1604
3437,1615
3438,1621
3439,1622
3440,1629
3441,1639
3442,1651
3443,1655
3444,1659
3445,1660
3446,1670
3447,1682
3448,1685
3449,1688
3450,1689
3451,1692
3452,1713
3453,1722
3454,1729
3455,1736
3456,1747
3457,1753
3458,1754
3459,1764
3460,1765
3461,1767
3462,1769
3463,1774
3464,1779
3465,1782
3466,1791
3467,1794
3468,1799
3469,1800
3470,1806
3471,1809
3472,1810
3473,1813
3474,1814
3475,1826
3476,1828
3477,1830
3478,1831
3479,1839
3480,1846
3481,1850
3482,1860
3483,1865
3484,1868
3485,1871
3486,1874
3487,1886
3488,1891
3489,1905
3490,1908
3491,1922
3492,1935
3493,1938
3494,1947
3495,1948
3496,1966
3497,1971
3498,1979
3499,1980
3500,1988
3501,1993
3502,2001
3503,2019
3504,2020
3505,2024
3506,2025
3507,2027
3508,2038
3509,2041
3510,2048
3511,2073
3512,2087
3513,2098
3514,2102
3515,2105
3516,2116
3517,2119
3518,2120
3519,2123
3520,2136
3521,2150
3522,2171
3523,2175
3524,2190
3525,2195
3526,2203
3527,2211
3528,2225
3529,2226
3530,2229
3531,2233
3532,2241
3533,2244
3534,2250
3535,2253
3536,2256
3537,2264
3538,2266
3539,2288
3540,2294
3541,2298
3542,2301
3543,2308
3544,2328
3545,2351
3546,2355
3547,2358
3548,2362
3549,2367
3550,2370
3551,2374
3552,2389
3553,2404
3554,2407
3555,2409
3556,2433
3557,2440
3558,2446
3559,2451
3560,2452
3561,2458
3562,2469
3563,2502
3564,2505
3565,2522
3566,2526
3567,2530
3568,2539
3569,2542
3570,2547
3571,2568
3572,2576
3573,2578
3574,2583
3575,2585
3576,2589
3577,2596
3578,2597
3579,2628
3580,2632
3581,2634
3582,2638
3583,2648
3584,2656
3585,2666
3586,2668
3587,2669
3588,2674
3589,2678
3590,2698
3591,2701
3592,2709
3593,2725
3594,2730
3595,2736
3596,2737
3597,2739
3598,2747
3599,2751
3600,2756
3601,2759
3602,2764
3603,2777
3604,2780
3605,2790
3606,2792
3607,2809
3608,2813
3609,2817
3610,2820
3611,2825
3612,2829
3613,2851
3614,2864
3615,2867
3616,2879
3617,2889
3618,2896
3619,2900
3620,2910
3621,2911
3622,2925
3623,2926
3624,2931
3625,2935
3626,2944
3627,2955
3628,2957
3629,2958
3630,2965
3631,2981
3632,2985
3633,2992
3634,3009
3635,3020
3636,3025
3637,3028
3638,3030
3639,3034
3640,3035
3641,3039
3642,3048
3643,3053
3644,3055
3645,3075
3646,3081
3647,3090
3648,3101
3649,3102
3650,3107
3651,3114
3652,3122
3653,3130
3654,3160
3655,3168
3656,3171
3657,3184
3658,3190
3659,3199
3660,3207
3661,3209
3662,3210
3663,3212
3664,3219
3665,3226
3666,3227
3667,3238
3668,3244
3669,3259
3670,3265
3671,3269
3672,3274
3673,3278
3674,3281
3675,3299
3676,3300
3677,3301
3678,3302
3679,3303
3680,3332
3681,3335
3682,3337
3683,3353
3684,3358
3685,3360
3686,3364
3687,3376
3688,3392
3689,3395
3690,3397
3691,3416
3692,3418
3693,3419
3694,3439
3695,3446
3696,3447
3697,3461
3698,3465
3699,3466
3700,3474
3701,3496
3702,3503
3703,3510
3704,3537
3705,3546
3706,3555
3707,3558
3708,3566
3709,3569
3710,3595
3711,3605
3712,3608
3713,3609
3714,3618
3715,3631
3716,3635
3717,3638
3718,3647
3719,3652
3720,3653
3721,3655
3722,3657
3723,3661
3724,3671
3725,3680
3726,3683
3727,3687
3728,3691
3729,3694
3730,3696
3731,3699
3732,3701
3733,3703
3734,3710
3735,3715
3736,3729
3737,3736
3738,3751
3739,3763
3740,3767
3741,3775
3742,3776
3743,3788
3744,3789
3745,3795
3746,3799
3747,3824
3748,3852
3749,3856
3750,3858
3751,3870
3752,3881
3753,3888
3754,3889
3755,3890
3756,3898
3757,3899
3758,3902
3759,3914
3760,3922
3761,3924
3762,3926
3763,3942
3764,3957
3765,3961
3766,3970
3767,3973
3768,3989
3769,4004
3770,4009
3771,4012
3772,4014
3773,4021
3774,4032
3775,4046
3776,4051
3777,4053
3778,4056
3779,4058
3780,4073
3781,4077
3782,4091
3783,4096
3784,4105
3785,4111
3786,4118
3787,4129
3788,4142
3789,4153
3790,4156
3791,4163
3792,4165
3793,4170
3794,4171
3795,4188
3796,4205
3797,4222
3798,4225
3799,4229
3800,4258
3801,4264
3802,4274
3803,4292
3804,4293
3805,4295
3806,4304
3807,4311
3808,4313
3809,4314
3810,4321
3811,4335
3812,4343
3813,4353
3814,4355
3815,4367
3816,4384
3817,4399
3818,4410
3819,4419
3820,4420
3821,4453
3822,4473
3823,4477
3824,4493
3825,4518
3826,4520
3827,4523
3828,4524
3829,4527
3830,4529
3831,4553
3832,4562
3833,4566
3834,4574
3835,4584
3836,4589
3837,4590
3838,4596
3839,4606
3840,4607
3841,4608
3842,4610
3843,4616
3844,4619
3845,4622
3846,4624
3847,4629
3848,4630
3849,4641
3850,4645
3851,4647
3852,4658
3853,4688
3854,4721
3855,4731
3856,4737
3857,4739
3858,4745
3859,4754
3860,4755
3861,4763
3862,4770
3863,4777
3864,4778
3865,4805
3866,4836
3867,4844
3868,4847
3869,4853
3870,4854
3871,4859
3872,4867
3873,4868
3874,4874
3875,4881
3876,4893
3877,4901
3878,4909
3879,4914
3880,4929
3881,4936
3882,4940
3883,4943
3884,4948
3885,4954
3886,4979
3887,4986
3888,4997
3889,5002
3890,5014
3891,5015
3892,5018
3893,5019
3894,5029
3895,5033
3896,5041
3897,5045
3898,5050
3899,5056
3900,5066
3901,5071
3902,5079
3903,5082
3904,5083
3905,5085
3906,5086
3907,5112
3908,5140
3909,5150
3910,5153
3911,5157
3912,5175
3913,5207
3914,5214
3915,5226
3916,5244
3917,5246
3918,5251
3919,5282
3920,5285
3921,5286
3922,5289
3923,5291
3924,5294
3925,5301
3926,5304
3927,5311
3928,5312
3929,5319
3930,5320
3931,5325
3932,5352
3933,5374
3934,5375
3935,5376
3936,5381
3937,5391
3938,5396
3939,5405
3940,5408
3941,5415
3942,5417
3943,5424
3944,5427
3945,5428
3946,5437
3947,5453
3948,5458
3949,5465
3950,5466
3951,5482
3952,5484
3953,5493
3954,5494
3955,5495
3956,5502
3957,5508
3958,5513
3959,5525
3960,5528
3961,5533
3962,5537
3963,5539
3964,5542
3965,5547
3966,5550
3967,5565
3968,5573
3969,5574
3970,5588
3971,5591
3972,5598
3973,5613
3974,5614
3975,5617
3976,5619
3977,5638
3978,5640
3979,5641
3980,5651
3981,5667
3982,5669
3983,5670
3984,5674
3985,5676
3986,5682
3987,5687
3988,5694
3989,5705
3990,5714
3991,5722
3992,5723
3993,5727
3994,5748
3995,5749
3996,5769
3997,5780
3998,5781
3999,5782
4000,5790
4001,5795
4002,5797
4003,5811
4004,5812
4005,5816
4006,5828
4007,5830
4008,5835
4009,5842
4010,5849
4011,5861
4012,5864
4013,5867
4014,5870
4015,5906
4016,5926
4017,5929
4018,5943
4019,5964
4020,5971
4021,5975
4022,5977
4023,6004
4024,6012
4025,6023
4026,6025
4027,6049
4028,6053
4029,6064
4030,6069
4031,6085
4032,6106
4033,6115
4034,6122
4035,6128
4036,6134
4037,6145
4038,6160
4039,6166
4040,6179
4041,6183
4042,6199
4043,6206
4044,6207
4045,6218
4046,6220
4047,6223
4048,6233
4049,6237
4050,6253
4051,6256
4052,6264
4053,6267
4054,6277
4055,6278
4056,6280
4057,6281
4058,6283
4059,6286
4060,6290
4061,6295
4062,6302
4063,6311
4064,6315
4065,6316
4066,6320
4067,6325
4068,6327
4069,6330
4070,6331
4071,6339
4072,6340
4073,6346
4074,6350
4075,6358
4076,6359
4077,6361
4078,6369
4079,6400
4080,6403
4081,6412
4082,6415
4083,6423
4084,6435
4085,6436
4086,6441
4087,6454
4088,6457
4089,6464
4090,6467
4091,6474
4092,6492
4093,6496
4094,6498
4095,6505
4096,6506
4097,6511
4098,6514
4099,6516
4100,6532
4101,6537
4102,6542
4103,6552
4104,6556
4105,6559
4106,6560
4107,6561
4108,6565
4109,6569
4110,6571
4111,6573
4112,6587
4113,6601
4114,6604
4115,6609
4116,6613
4117,6621
4118,6626
4119,6640
4120,6642
4121,6643
4122,6647
4123,6654
4124,6660
4125,6662
4126,6667
4127,6671
4128,6673
4129,6674
4130,6675
4131,6679
4132,6680
4133,6686
4134,6711
4135,6716
4136,6728
4137,6731
4138,6732
4139,6737
4140,6746
4141,6754
4142,6761
4143,6765
4144,6778
4145,6782
4146,6791
4147,6792
4148,6793
4149,6795
4150,6805
4151,6806
4152,6808
4153,6821
4154,6829
4155,6837
4156,6847
4157,6853
4158,6859
4159,6886
4160,6887
4161,6894
4162,6895
4163,6908
4164,6917
4165,6926
4166,6939
4167,6949
4168,6953
4169,6977
4170,6980
4171,6981
4172,6983
4173,6986
4174,6991
4175,7001
4176,7011
4177,7021
4178,7029
4179,7030
4180,7057
4181,7065
4182,7067
4183,7073
4184,7084
4185,7092
4186,7122
4187,7131
4188,7134
4189,7137
4190,7140
4191,7142
4192,7144
4193,7145
4194,7149
4195,7169
4196,7204
4197,7210
4198,7211
4199,7216
4200,7219
4201,7225
4202,7234
4203,7236
4204,7252
4205,7263
4206,7283
4207,7286
4208,7289
4209,7290
4210,7295
4211,7297
4212,7315
4213,7318
4214,7324
4215,7342
4216,7346
4217,7354
4218,7360
4219,7370
4220,7376
4221,7388
4222,7390
4223,7405
4224,7430
4225,7433
4226,7435
4227,7445
4228,7449
4229,7450
4230,7457
4231,7466
4232,7472
4233,7477
4234,7486
4235,7488
4236,7509
4237,7515
4238,7517
4239,7519
4240,7527
4241,7540
4242,7541
4243,7555
4244,7557
4245,7564
4246,7569
4247,7591
4248,7609
4249,7621
4250,7632
4251,7644
4252,7649
4253,7652
4254,7657
4255,7669
4256,7683
4257,7685
4258,7691
4259,7712
4260,7714
4261,7718
4262,7723
4263,7729
4264,7731
4265,7737
4266,7739
4267,7745
4268,7754
4269,7758
4270,7759
4271,7764
4272,7778
4273,7786
4274,7796
4275,7801
4276,7802
4277,7808
4278,7813
4279,7823
4280,7824
4281,7825
4282,7832
4283,7854
4284,7862
4285,7865
4286,7873
4287,7875
4288,7881
4289,7883
4290,7899
4291,7904
4292,7912
4293,7913
4294,7915
4295,7920
4296,7922
4297,7933
4298,7944
4299,7948
4300,7951
4301,7953
4302,7966
4303,7978
4304,7981
4305,7989
4306,7995
4307,8000
4308,8001
4309,8002
4310,8005
4311,8008
4312,8014
4313,8025
4314,8034
4315,8043
4316,8058
4317,8061
4318,8063
4319,8072
4320,8091
4321,8106
4322,8115
4323,8119
4324,8123
4325,8130
4326,8131
4327,8143
4328,8148
4329,8173
4330,8182
4331,8184
4332,8203
4333,8207
4334,8227
4335,8231
4336,8237
4337,8240
4338,8253
4339,8280
4340,8287
4341,8288
4342,8294
4343,8318
4344,8325
4345,8349
4346,8351
4347,8355
4348,8362
4349,8366
4350,8367
4351,8373
4352,8377
4353,8387
4354,8388
4355,8404
4356,8405
4357,8424
4358,8430
4359,8446
4360,8455
4361,8475
4362,8493
4363,8497
4364,8507
4365,8508
4366,8510
4367,8514
4368,8517
4369,8522
4370,8523
4371,8538
4372,8539
4373,8547
4374,8548
4375,8561
4376,8592
4377,8608
4378,8609
4379,8613
4380,8614
4381,8615
4382,8621
4383,8627
4384,8630
4385,8636
4386,8647
4387,8655
4388,8667
4389,8668
4390,8673
4391,8679
4392,8684
4393,8695
4394,8708
4395,8721
4396,8731
4397,8742
4398,8753
4399,8759
4400,8770
4401,8772
4402,8781
4403,8794
4404,8795
4405,8803
4406,8823
4407,8828
4408,8831
4409,8836
4410,8843
4411,8845
4412,8858
4413,8879
4414,8894
4415,8912
4416,8914
4417,8919
4418,8937
4419,8945
4420,8947
4421,8959
4422,8963
4423,8978
4424,8987
4425,8994
4426,9003
4427,9007
4428,9012
4429,9021
4430,9023
4431,9028
4432,9049
4433,9054
4434,9059
4435,9065
4436,9070
4437,9072
4438,9082
4439,9100
4440,9102
4441,9109
4442,9111
4443,9112
4444,9122
4445,9123
4446,9157
4447,9161
4448,9166
4449,9171
4450,9176
4451,9188
4452,9197
4453,9199
4454,9233
4455,9238
4456,9241
4457,9242
4458,9244
4459,9248
4460,9255
4461,9280
4462,9296
4463,9302
4464,9310
4465,9316
4466,9322
4467,9336
4468,9353
4469,9379
4470,9392
4471,9413
4472,9433
4473,9450
4474,9462
4475,9473
4476,9485
4477,9490
4478,9491
4479,9492
4480,9502
4481,9505
4482,9510
4483,9515
4484,9516
4485,9517
4486,9519
4487,9525
4488,9546
4489,9549
4490,9551
4491,9552
4492,9561
4493,9563
4494,9577
4495,9596
4496,9603
4497,9618
4498,9629
4499,9630
4500,9653
4501,9655
4502,9665
4503,9676
4504,9679
4505,9682
4506,9687
4507,9715
4508,9728
4509,9731
4510,9734
4511,9735
4512,9739
4513,9748
4514,9755
4515,9771
4516,9806
4517,9810
4518,9814
4519,9822
4520,9842
4521,9849
4522,9850
4523,9860
4524,9861
4525,9863
4526,9865
4527,9867
4528,9892
4529,9904
4530,9906
4531,9908
4532,9913
4533,9916
4534,9920
4535,9926
4536,9928
4537,9932
4538,9942
4539,9957
4540,9966
4541,9978
4542,9987
4543,9989
4544,9991
4545,9993
4546,9997
4547,10002
4548,10006
4549,10008
4550,10009
4551,10018
4552,10028
4553,10040
4554,10054
4555,10059
4556,10071
4557,10075
4558,10105
4559,10109
4560,10120
4561,10122
4562,10123
4563,10124
4564,10129
4565,10132
4566,10136
4567,10138
4568,10148
4569,10158
4570,10160
4571,10174
4572,10175
4573,10187
4574,10195
4575,10196
4576,10204
4577,10206
4578,10224
4579,10236
4580,10244
4581,10246
4582,10252
4583,10254
4584,10267
4585,10269
4586,10271
4587,10274
4588,10277
4589,10278
4590,10295
4591,10296
4592,10300
4593,10306
4594,10308
4595,10309
4596,10311
4597,10318
4598,10328
4599,10331
4600,10337
4601,10338
4602,10343
4603,10344
4604,10347
4605,10349
4606,10353
4607,10359
4608,10385
4609,10391
4610,10399
4611,10401
4612,10414
4613,10418
4614,10423
4615,10430
4616,10442
4617,10448
4618,10450
4619,10461
4620,10464
4621,10483
4622,10485
4623,10489
4624,10496
4625,10508
4626,10511
4627,10512
4628,10518
4629,10519
4630,10534
4631,10542
4632,10551
4633,10553
4634,10557
4635,10559
4636,10586
4637,10587
4638,10593
4639,10605
4640,10606
4641,10624
4642,10627
4643,10641
4644,10671
4645,10673
4646,10681
4647,10689
4648,10700
4649,10703
4650,10713
4651,10756
4652,10757
4653,10758
4654,10772
4655,10777
4656,10792
4657,10794
4658,10796
4659,10810
4660,10820
4661,10830
4662,10846
4663,10855
4664,10870
4665,10893
4666,10901
4667,10910
4668,10915
4669,10923
4670,10928
4671,10938
4672,10962
4673,10967
4674,10969
4675,10979
4676,10981
4677,10987
4678,11004
4679,11008
4680,11032
4681,11050
4682,11065
4683,11067
4684,11068
4685,11094
4686,11096
4687,11099
4688,11101
4689,11116
4690,11125
4691,11132
4692,11135
4693,11156
4694,11159
4695,11162
4696,11185
4697,11193
4698,11197
4699,11206
4700,11215
4701,11216
4702,11241
4703,11242
4704,11243
4705,11244
4706,11245
4707,11254
4708,11271
4709,11274
4710,11289
4711,11294
4712,11300
4713,11302
4714,11307
4715,11310
4716,11312
4717,11319
4718,11322
4719,11327
4720,11336
4721,11367
4722,11377
4723,11383
4724,11389
4725,11391
4726,11394
4727,11397
4728,11403
4729,11406
4730,11408
4731,11409
4732,11417
4733,11438
4734,11441
4735,11450
4736,11473
4737,11489
4738,11492
4739,11494
4740,11497
4741,11500
4742,11502
4743,11510
4744,11512
4745,11514
4746,11517
4747,11520
4748,11523
4749,11529
4750,11531
4751,11540
4752,11542
4753,11546
4754,11563
4755,11565
4756,11568
4757,11575
4758,11583
4759,11585
4760,11589
4761,11592
4762,11607
4763,11608
4764,11609
4765,11614
4766,11632
4767,11644
4768,11650
4769,11663
4770,11673
4771,11688
4772,11708
4773,11711
4774,11725
4775,11729
4776,11731
4777,11737
4778,11756
4779,11760
4780,11775
4781,11777
4782,11789
4783,11797
4784,11799
4785,11806
4786,11810
4787,11834
4788,11843
4789,11847
4790,11848
4791,11853
4792,11857
4793,11858
4794,11863
4795,11866
4796,11868
4797,11877
4798,11889
4799,11896
4800,11909
4801,11924
4802,11933
4803,11934
4804,11944
4805,11975
4806,11978
4807,11980
4808,12005
4809,12006
4810,12017
4811,12020
4812,12021
4813,12037
4814,12045
4815,12048
4816,12053
4817,12065
4818,12079
4819,12091
4820,12101
4821,12102
4822,12107
4823,12110
4824,12113
4825,12119
4826,12120
4827,12125
4828,12127
4829,12134
4830,12145
4831,12147
4832,12150
4833,12154
4834,12162
4835,12175
4836,12179
4837,12182
4838,12184
4839,12189
4840,12198
4841,12201
4842,12205
4843,12209
4844,12230
4845,12246
4846,12247
4847,12251
4848,12264
4849,12268
4850,12274
4851,12275
4852,12278
4853,12285
4854,12295
4855,12306
4856,12310
4857,12314
4858,12315
4859,12317
