model,pirt,actual,items,fold,n_bank
akhadangi/Llama3.2.1B.0.01-Last,0.12170203200769483,0.06031128404669261,13,2,514
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,0.54219985095339,0.546692607003891,8,2,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,0.18248714395337673,0.21595330739299612,8,2,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,0.18248714395337673,0.19844357976653695,8,2,514
ontocord/wide_3b_sft_stage1.2-ss1-expert_math,0.11571087062893536,0.13229571984435798,13,2,514
Marsouuu/lareneg3B-ECE-PRYMMAL-Martial,0.24301024488353756,0.27431906614785995,8,2,514
JayHyeon/Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,0.21212602205036168,0.20038910505836577,8,2,514
ContactDoctor/Bio-Medical-Llama-3-8B,0.3441299250710037,0.3949416342412451,8,2,514
JayHyeon/Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,0.18248714395337673,0.1926070038910506,8,2,514
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.0589963078859818,0.10505836575875487,400,2,514
Danielbrdz/Barcenas-R1-Qwen-1.5b,0.19489074136695497,0.17704280155642024,8,2,514
DeepMount00/Qwen2-1.5B-Ita_v3,0.5130871133827577,0.4494163424124514,8,2,514
ibm-granite/granite-3.0-2b-base,0.2742038643764237,0.32684824902723736,8,2,514
Triangle104/Minerva-1.5b,0.26219550665122593,0.20233463035019456,8,2,514
LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,0.18248714395337673,0.1556420233463035,8,2,514
uukuguy/speechless-coder-ds-6.7b,0.15589535465018092,0.1926070038910506,11,2,514
FlofloB/10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.24691299109128764,0.22957198443579765,8,2,514
LEESM/llama-2-7b-hf-lora-oki100p,0.18840600608494887,0.1867704280155642,8,2,514
tinycompany/ShawtyIsBad-nomic-moe,0.2265619152467624,0.20038910505836577,10,2,514
Triangle104/RomboHermes3-R1-Llama3.2-3b,0.22199844004841682,0.23346303501945526,8,2,514
Novaciano/Cultist-3.2-1B,0.5130871133827577,0.49221789883268485,8,2,514
mrdayl/OpenCogito,0.30635732671455024,0.33073929961089493,8,2,514
lesubra/ECE-PRYMMAL-3B-SLERP_2-V1,0.2596553874726757,0.30739299610894943,8,2,514
weathermanj/Menda-3b-Optim-200,0.5694425455421837,0.6147859922178989,8,2,514
bamec66557/VICIOUS_MESH-12B-UNION,0.6380589210527451,0.6186770428015564,8,2,514
Arthur-LAGACHERIE/Precis-1B-Instruct,0.486373474138285,0.3093385214007782,8,2,514
EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,0.7731618184202376,0.7198443579766537,8,2,514
DavieLion/Llama-3.2-1B-SPIN-iter1,0.06173130075808221,0.0914396887159533,400,2,514
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,0.18799850234221394,0.19455252918287938,8,2,514
Sharathhebbar24/SSH_355M,0.07951922658020939,0.08365758754863813,42,2,514
keeeeenw/MicroLlama,0.20290343520608412,0.13229571984435798,8,2,514
divyanshukunwar/SASTRI_1_9B,0.30354793666225144,0.377431906614786,8,2,514
Kimargin/GPT-NEO-1.3B-wiki,0.13224689887113517,0.1264591439688716,10,2,514
AicoresSecurity/Cybernet-Sec-3B-R1-V1,0.6238184498623776,0.585603112840467,8,2,514
cckm/tinymistral_950m,0.1424109538187157,0.18093385214007782,9,2,514
Marsouuu/general3B-ECE-PRYMMAL-Martial,0.30281818867110427,0.23540856031128404,8,2,514
ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,0.0889687798085741,0.10116731517509728,28,2,514
thomas-yanxin/XinYuan-Qwen2-1_5B,0.2596553874726757,0.22957198443579765,8,2,514
DeepMount00/Qwen2-1.5B-Ita_v2,0.4637850865249263,0.46108949416342415,8,2,514
Triangle104/Dolphin3-Llama3.2-Smart,0.35287774843361086,0.36964980544747084,8,2,514
ehristoforu/fd-lora-merged-16x32,0.24417976678527092,0.2821011673151751,8,2,514
zelk12/Test01012025155054t0.5_gemma-2,0.05963516642101842,0.0933852140077821,400,2,514
JayHyeon/Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,0.18248714395337673,0.20038910505836577,8,2,514
Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties,0.2571624684151326,0.3132295719844358,8,2,514
google/flan-t5-large,0.15018280195274455,0.14785992217898833,15,2,514
01-ai/Yi-1.5-6B-Chat,0.36106566778540844,0.47470817120622566,8,2,514
bunnycore/Llama-3.2-3B-RRStock,0.7731618184202376,0.6498054474708171,8,2,514
Nexesenex/Llama_3.2_1b_Sydonia_0.1,0.16094063948824008,0.15369649805447472,9,2,514
meditsolutions/MedIT-Mesh-3B-Instruct,0.477173007790699,0.5505836575875487,8,2,514
netcat420/MFANN3bv1.1,0.16125421868293646,0.19066147859922178,8,2,514
bunnycore/Llama-3.2-3B-Deep-Test,0.26233594111802544,0.41245136186770426,8,2,514
Dans-DiscountModels/mistral-7b-test-merged,0.553637103239883,0.6478599221789884,8,2,514
Corianas/Quokka_2.7b,0.1517980889075215,0.122568093385214,9,2,514
Lyte/Llama-3.2-3B-Overthinker,0.738155001963037,0.6206225680933852,8,2,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-4,0.1718538309886072,0.14785992217898833,8,2,514
bunnycore/SmolLM2-1.7B-roleplay-lora,0.5130871133827577,0.4961089494163424,8,2,514
Lyte/Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,0.54219985095339,0.5350194552529183,8,2,514
JayHyeon/Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,0.18166960428872422,0.17704280155642024,8,2,514
JayHyeon/Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,0.20385047098709502,0.188715953307393,8,3,514
SultanR/SmolTulu-1.7b-it-v0,0.46228008414264077,0.6245136186770428,8,3,514
ontocord/wide_3b_sft_stage1.1-ss1-with_r1_generics_intr_math_stories.no_issue,0.07166961282627908,0.1264591439688716,71,3,514
godlikehhd/qwen_ins_ans_2500,0.24034431337433568,0.20428015564202334,8,3,514
open-neo/Kyro-n1-3B,0.34705205386148374,0.4163424124513619,8,3,514
bunnycore/Qwen2.5-3B-RP-Thinker-V2,0.6140062282495851,0.6167315175097277,8,3,514
ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,0.29464523136514426,0.39105058365758755,8,3,514
hon9kon9ize/CantoneseLLMChat-v0.5,0.24034431337433568,0.2723735408560311,8,3,514
Danielbrdz/Barcenas-3b-GRPO,0.3815547447798517,0.49416342412451364,8,3,514
pankajmathur/orca_mini_v9_0_3B-Instruct,0.5485456158202737,0.546692607003891,8,3,514
FINGU-AI/Phi-4-RRStock,0.20385047098709502,0.21011673151750973,8,3,514
bunnycore/Llama-3.2-3B-RP-DeepThink,0.7631900094602048,0.7042801556420234,8,3,514
google/flan-t5-xl,0.12832059184923864,0.1556420233463035,12,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,0.18684736703322055,0.18482490272373542,8,3,514
Sakalti/Saba2-3B,0.11802046208213071,0.2178988326848249,14,3,514
Ahdoot/StructuredThinker-v0.3-MoreStructure,0.4613295497506159,0.36186770428015563,8,3,514
pankajmathur/orca_mini_v9_5_1B-Instruct,0.5485456158202737,0.41245136186770426,8,3,514
frameai/Loxa-4B,0.5132741733939596,0.42996108949416345,10,3,514
agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,0.2823994134375871,0.23735408560311283,8,3,514
Davidsv/SUONG-1,0.08677577257229874,0.17315175097276264,26,3,514
HuggingFaceTB/SmolLM-1.7B-Instruct,0.15347165510481953,0.1867704280155642,8,3,514
Rakuten/RakutenAI-2.0-mini-instruct,0.6208165948213732,0.6575875486381323,8,3,514
JayHyeon/Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,0.20840108345375688,0.2140077821011673,11,3,514
nvidia/AceMath-1.5B-Instruct,0.23327690808794935,0.26848249027237353,8,3,514
Daemontatox/mini-Cogito-R1,0.1933995689230489,0.17315175097276264,8,3,514
noname0202/gemma-2-2b-it-ties,0.09222705318632418,0.11867704280155641,26,3,514
JayHyeon/Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,0.20385047098709502,0.19844357976653695,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,0.18684736703322055,0.20233463035019456,8,3,514
netcat420/MFANN3bv0.23,0.20639187742811968,0.13813229571984437,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,0.18684736703322055,0.19649805447470817,8,3,514
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,0.258053232830247,0.22762645914396887,8,3,514
Mxode/NanoLM-0.3B-Instruct-v2,0.15238571324819883,0.11867704280155641,9,3,514
nvidia/Hymba-1.5B-Instruct,0.4706450918301378,0.5700389105058365,8,3,514
OpenLLM-France/Lucie-7B-Instruct-human-data,0.3001843492158025,0.24319066147859922,8,3,514
JayHyeon/Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,0.20639187742811968,0.19649805447470817,8,3,514
internlm/internlm2_5-1_8b-chat,0.4706450918301378,0.34824902723735407,8,3,514
nvidia/Minitron-4B-Base,0.17358491785117422,0.1556420233463035,8,3,514
princeton-nlp/Sheared-LLaMA-1.3B,0.12020573197043372,0.1575875486381323,18,3,514
uukuguy/speechless-code-mistral-7b-v1.0,0.312949608063036,0.311284046692607,8,3,514
Nexesenex/Llama_3.2_3b_Kermes_v2,0.4706450918301378,0.5447470817120622,8,3,514
godlikehhd/ifd_2500_qwen,0.2857863734114924,0.2898832684824903,8,3,514
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.7193068575229342,0.6984435797665369,8,3,514
wannaphong/KhanomTanLLM-Instruct,0.10500123029739136,0.10700389105058365,20,3,514
Sakalti/SJT-3.7B,0.08808112613719524,0.07392996108949416,27,3,514
hotmailuser/Deepseek-qwen-modelstock-2B,0.18948613767687902,0.1517509727626459,8,3,514
netcat420/MFANN3bv0.24,0.23725779282481227,0.15953307392996108,8,3,514
JayHyeon/Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,0.2057727229311122,0.17898832684824903,9,3,514
SultanR/SmolTulu-1.7b-Instruct,0.46228008414264077,0.6245136186770428,8,3,514
bunnycore/Llama-3.2-3B-Bespoke-Thought,0.3283673115914179,0.36964980544747084,12,3,514
Nexesenex/Nemotron_W_4b_Halo_0.1,0.29464523136514426,0.301556420233463,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-2ep,0.1747360875827141,0.16536964980544747,8,3,514
SicariusSicariiStuff/2B_or_not_2B,0.1439608538402091,0.13424124513618677,8,3,514
ai4bharat/Airavata,0.09737634441831722,0.05252918287937743,21,3,514
oopere/pruned60-llama-1b,0.09289511775529305,0.1245136186770428,23,3,514
skymizer/Llama2-7b-sft-chat-custom-template-dpo,0.24034431337433568,0.17704280155642024,8,3,514
JayHyeon/Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,0.20385047098709502,0.1926070038910506,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,0.18684736703322055,0.19649805447470817,8,3,514
ymcki/gemma-2-2b-jpn-it-abliterated-24,0.24177498591192215,0.45330739299610895,8,3,514
FlofloB/100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.2823994134375871,0.2607003891050584,8,3,514
rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,0.16656852485172813,0.188715953307393,11,3,514
Youlln/ECE-PRYMMAL-0.5B-FT-V3-MUSR,0.11070904143750135,0.09533073929961089,14,3,514
Nexesenex/Llama_3.2_1b_AquaSyn_0.1,0.24619106004847954,0.2140077821011673,8,3,514
noname0202/llama-math-1b-r8-512tokens-test,0.5255733826635262,0.5369649805447471,8,3,514
Youlln/ECE-PRYMMAL-YL-1B-SLERP-V1,0.258053232830247,0.26459143968871596,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,0.18684736703322055,0.19455252918287938,8,3,514
ontocord/merged_0.5_expert_0.5,0.1154044478181923,0.11089494163424124,13,3,514
iFaz/llama32_1B_en_emo_v1,0.5485456158202737,0.377431906614786,8,3,514
BramVanroy/fietje-2,0.10505865090184358,0.14591439688715954,19,3,514
AGI-0/Art-v0-3B,0.2268837819691425,0.2529182879377432,8,3,514
tinycompany/SigmaBoi-ib,0.1747360875827141,0.19066147859922178,8,3,514
nvidia/Llama-3.1-Minitron-4B-Depth-Base,0.1456187465482189,0.11673151750972763,8,3,514
Xiaojian9992024/Reflection-L3.2-JametMiniMix-3B,0.5485456158202737,0.4163424124513619,8,3,514
EpistemeAI/ReasoningCore-3B-T1-V1,0.7631900094602048,0.7120622568093385,8,3,514
Sakalti/Qwen2.5-1B-Instruct,0.06392169657594267,0.10116731517509728,400,3,514
jaspionjader/test-12,0.35912567648595206,0.377431906614786,8,3,514
DeepMount00/Qwen2-1.5B-Ita_v5,0.4706450918301378,0.45330739299610895,8,3,514
google/mt5-base,0.051390079736131605,0.08949416342412451,400,3,514
sumink/bbhqwen2,0.07649788971938201,0.0914396887159533,69,3,514
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,0.27597820417865676,0.2237354085603113,8,3,514
JayHyeon/Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,0.20385047098709502,0.20428015564202334,8,3,514
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V2,0.1522702536392796,0.14591439688715954,13,3,514
open-atlas/Atlas-Flash-1.5B-Preview,0.24619106004847954,0.2704280155642023,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,0.18684736703322055,0.16926070038910507,8,3,514
duyhv1411/Llama-3.2-1B-en-vi,0.41439428903603986,0.42412451361867703,8,3,514
weathermanj/Menda-3B-500,0.6140062282495851,0.6089494163424124,8,3,514
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,0.20639187742811968,0.24124513618677043,8,3,514
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.3494760572855582,0.36964980544747084,8,3,514
tinycompany/BiBo-v0.7,0.23597807947761615,0.321011673151751,8,3,514
Novaciano/Fusetrix-Dolphin-3.2-1B-GRPO_Creative_RP,0.48855264216635896,0.4961089494163424,8,3,514
Spestly/Atlas-Pro-1.5B-Preview,0.16217837436997148,0.188715953307393,8,3,514
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.31315342918526523,0.2587548638132296,8,3,514
prithivMLmods/Bellatrix-Tiny-1.5B-R1,0.258053232830247,0.2821011673151751,8,3,514
Sakalti/qwen2.5-2.3B,0.08058480158700819,0.07587548638132295,40,3,514
realtreetune/rho-1b-sft-MATH,0.12364829392151916,0.14591439688715954,11,3,514
Alepach/notHumpback-M0,0.18959789067410818,0.17898832684824903,8,3,514
prithivMLmods/Triangulum-5B,0.08619325204262873,0.06614785992217899,30,3,514
ibm/PowerLM-3b,0.2992321440546868,0.2723735408560311,8,3,514
JayHyeon/Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,0.18684736703322055,0.1926070038910506,8,3,514
prithivMLmods/Llama-Deepsync-1B,0.5416216712990238,0.29766536964980544,8,3,514
jpacifico/Chocolatine-3B-Instruct-DPO-Revised,0.48855264216635896,0.5272373540856031,8,3,514
AI-MO/NuminaMath-7B-TIR,0.20318123847176028,0.2198443579766537,9,3,514
AuraIndustries/Aura-4B,0.3096891265595195,0.3229571984435798,8,3,514
MaziyarPanahi/calme-3.2-instruct-3b,0.4706450918301378,0.5291828793774319,8,3,514
JayHyeon/Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,0.19453340652580234,0.21206225680933852,8,3,514
Wladastic/Mini-Think-Base-1B,0.5485456158202737,0.519455252918288,8,3,514
pankajmathur/orca_mini_v9_7_3B-Instruct,0.5416216712990238,0.5116731517509727,8,3,514
OpenBuddy/openbuddy-llama3.2-3b-v23.2-131k,0.2823994134375871,0.3852140077821012,8,3,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,0.20639187742811968,0.20038910505836577,8,3,514
bfuzzy1/acheron,0.13648276472873783,0.14396887159533073,9,3,514
JayHyeon/Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,0.18684736703322055,0.20233463035019456,8,3,514
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct-V2,0.7205963327150707,0.5925925925925926,8,4,513
MrRobotoAI/MrRoboto-ProLongBASE-pt8-unaligned-8b,0.29518199577609855,0.28460038986354774,8,4,513
lmsys/vicuna-7b-v1.3,0.1539300197470434,0.23391812865497075,9,4,513
Ba2han/Llama-Phi-3_DoRA,0.44799270798334506,0.47953216374269003,8,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-3ep,0.1373450415964536,0.1539961013645224,10,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,0.20401228591222573,0.19103313840155944,8,4,513
brgx53/3Bgeneralv2-ECE-PRYMMAL-Martial,0.3599995844429207,0.5282651072124757,8,4,513
qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,0.10014977866196478,0.14814814814814814,19,4,513
Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,0.034713967091161195,0.003898635477582846,400,4,513
jaspionjader/test-13,0.3651802062470299,0.3996101364522417,8,4,513
piotr25691/thea-rp-3b-25r,0.6392516826757455,0.6354775828460039,8,4,513
mrdayl/OpenCognito-r2,0.30582315710591934,0.33723196881091616,8,4,513
ibm-granite/granite-3.2-2b-instruct,0.48498233057367773,0.5906432748538012,8,4,513
EleutherAI/pythia-1b,0.12224841264258643,0.16569200779727095,17,4,513
LenguajeNaturalAI/leniachat-gemma-2b-v0,0.18762953154034148,0.15984405458089668,8,4,513
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch2,0.40539669071312345,0.4775828460038986,8,4,513
brgx53/LaConfiance-PRYMMAL-ECE-TW3,0.07583160014972865,0.08966861598440545,71,4,513
Columbia-NLP/LION-Gemma-2b-sft-v1.0,0.16008950003302577,0.31773879142300193,8,4,513
godlikehhd/alpaca_data_sampled_ifd_new_5200,0.2636032853336409,0.30409356725146197,8,4,513
unsloth/Llama-3.2-1B-Instruct,0.5014896356690082,0.5360623781676414,9,4,513
EpistemeAI2/Athene-codegemma-2-7b-it-alpaca-v1.2,0.3187776731739707,0.37816764132553604,8,4,513
kavonalds/BunderMaxx-1010,0.11870273574391439,0.23391812865497075,14,4,513
kz919/QwQ-0.5B-Distilled-SFT,0.1849484806914703,0.26120857699805067,8,4,513
tinycompany/SigmaBoi-bgem3,0.1849484806914703,0.18908382066276802,8,4,513
godlikehhd/alpaca_data_score_max_5200,0.2636032853336409,0.2826510721247563,8,4,513
qingy2024/Qwen2.5-4B,0.14945944112907616,0.15984405458089668,9,4,513
hotmailuser/FalconSlerp-3B,0.5595224814984101,0.5263157894736842,8,4,513
JayHyeon/Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,0.2334346899024217,0.1949317738791423,8,4,513
unsloth/Phi-3-mini-4k-instruct,0.48498233057367773,0.5107212475633528,8,4,513
JayHyeon/Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,0.20401228591222573,0.20077972709551656,8,4,513
google/gemma-2-2b-jpn-it,0.44799270798334506,0.48927875243664715,8,4,513
bunnycore/Llama-3.2-3B-All-Mix,0.6194918749914449,0.7076023391812866,8,4,513
lesubra/ECE-EIFFEL-3Bv2,0.29593859130498495,0.2553606237816764,8,4,513
HarbingerX/Zeitgeist-3b-V1,0.5595224814984101,0.6510721247563352,8,4,513
bunnycore/Llama-3.2-3B-ProdigyPlus,0.24684441136056323,0.36062378167641324,8,4,513
bfuzzy1/acheron-m1a-llama,0.08569053854193165,0.06627680311890838,33,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,0.2032945613223427,0.1949317738791423,8,4,513
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-ENSEMBLE-Mathis,0.1373450415964536,0.1286549707602339,10,4,513
bunnycore/QwQen-3B-LCoT-R1,0.45851576959279594,0.5107212475633528,8,4,513
Sakalti/SJTPass-5,0.16837682415222638,0.17738791423001948,8,4,513
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math.no_issue,0.09758984372263597,0.0682261208576998,19,4,513
JayHyeon/Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,0.21067878050336608,0.18518518518518517,8,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,0.18434048869896152,0.2202729044834308,8,4,513
mkurman/llama-3.2-MEDIT-3B-o1,0.23767278240320813,0.38791423001949316,11,4,513
ontocord/wide_3b-merge_test,0.05821471563113104,0.09746588693957114,400,4,513
prithivMLmods/SmolLM2-CoT-360M,0.12214261649395952,0.16569200779727095,11,4,513
vonjack/SmolLM2-1.7B-Merged,0.2910673798483829,0.3157894736842105,8,4,513
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.20230184309812327,0.18518518518518517,8,4,513
JayHyeon/Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,0.20401228591222573,0.19298245614035087,8,4,513
JayHyeon/Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,0.18434048869896152,0.1871345029239766,8,4,513
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,0.2636032853336409,0.22807017543859648,8,4,513
tinycompany/ShawtyIsBad-nomic1.5,0.2636032853336409,0.1949317738791423,8,4,513
BEE-spoke-data/smol_llama-220M-openhermes,0.07792098964995502,0.10526315789473684,55,4,513
oopere/pruned40-llama-3.2-1B,0.14470948266220482,0.1539961013645224,9,4,513
h2oai/h2o-danube3.1-4b-chat,0.48498233057367773,0.46588693957115007,8,4,513
Ayush-Singh/Llama1B-sft-2,0.062169502614761216,0.0935672514619883,193,4,513
lt-asset/nova-1.3b,0.07573784109541284,0.07407407407407407,74,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,0.18434048869896152,0.21052631578947367,8,4,513
sabersaleh/Llama2-7B-CPO,0.11003145676127757,0.10331384015594541,15,4,513
hotmailuser/QwenStock-1.7B,0.3015872170337021,0.25925925925925924,8,4,513
netcat420/MFANN3bv0.21,0.1517204958055035,0.1286549707602339,13,4,513
jaspionjader/test-10,0.3330968888576697,0.40350877192982454,8,4,513
CoolSpring/Qwen2-0.5B-Abyme,0.16837682415222638,0.13255360623781676,8,4,513
Qwen/Qwen2.5-0.5B,0.14064134155970834,0.10721247563352826,9,4,513
lunahr/thea-v2-3b-50r,0.2636032853336409,0.3157894736842105,8,4,513
ontocord/wide_3b_sft_stage1.2-ss1-expert_software,0.11091237596220138,0.1111111111111111,17,4,513
Youlln/ECE-PRYMMAL-0.5B-SLERP-V3,0.06600836182858758,0.10136452241715399,400,4,513
Alepach/notHumpback-M1-v2,0.1667524102789094,0.17153996101364521,9,4,513
Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,0.41731909911204446,0.3742690058479532,8,4,513
akhadangi/Llama3.2.1B.BaseFiT,0.09939641711134792,0.05263157894736842,22,4,513
ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,0.5948850962402927,0.47953216374269003,8,4,513
Triangle104/Porpoise-R1-Llama3.2-3b,0.2613952015335888,0.3898635477582846,9,4,513
bunnycore/Qwen2.5-3B-Model-Stock-v2,0.6261525247823017,0.6296296296296297,8,4,513
Youlln/ECE-Qwen0.5B-FT-V2,0.2334346899024217,0.1968810916179337,8,4,513
duyhv1411/Llama-3.2-3B-en-vi,0.4140201058101105,0.43079922027290446,8,4,513
godlikehhd/alpaca_data_score_max_0.1_2600,0.2636032853336409,0.26705653021442494,8,4,513
securin/Securin-LLM-V2.5-Qwen-1.5B,0.10563114371896538,0.09941520467836257,16,4,513
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_3vpo_const,0.20401228591222573,0.20662768031189083,8,4,513
theprint/phi-3-mini-4k-python,0.2334346899024217,0.1968810916179337,8,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,0.18434048869896152,0.20077972709551656,8,4,513
iFaz/llama32_3B_en_emo_v2,0.35724185166414707,0.49902534113060426,8,4,513
bfuzzy1/acheron-c,0.12362005028715017,0.13840155945419103,13,4,513
ontocord/wide_3b_sft_stage1.2-ss1-expert_formatted_text,0.12715995870101865,0.08771929824561403,12,4,513
DreadPoor/Again-8B-Model_Stock,0.44799270798334506,0.6549707602339181,8,4,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.21067878050336608,0.19298245614035087,8,4,513
hatemmahmoud/qwen2.5-1.5b-sft-raft-grpo-hra-doc,0.448324213603683,0.38596491228070173,8,4,513
Pinkstack/PARM-V1.5-base-QwQ-Qwen-2.5-o1-3B,0.40539669071312345,0.4678362573099415,8,4,513
OEvortex/HelpingAI-3B-reloaded,0.5595224814984101,0.4152046783625731,8,4,513
Pinkstack/Superthoughts-lite-v1,0.24684441136056323,0.12085769980506822,8,4,513
sumink/bbhqwen,0.06796130519029103,0.10916179337231968,400,4,513
ehristoforu/ruphi-4b,0.055699402283783034,0.09551656920077972,400,4,513
Lawnakk/BBALAW1.2,0.07060335312057442,0.07797270955165692,400,4,513
HelpingAI/Priya-3B,0.5948850962402927,0.4074074074074074,8,4,513
BEE-spoke-data/tFINE-900m-e16-d32-flan,0.07178930164500452,0.08771929824561403,70,4,513
Youlln/ECE-PRYMMAL-0.5B-SLERP-V2,0.06016040866793539,0.09161793372319688,400,4,513
ehristoforu/rufalcon3-3b-it,0.5442320484430914,0.5633528265107213,8,4,513
prithivMLmods/QwQ-R1-Distill-1.5B-CoT,0.16241544743482406,0.1539961013645224,8,4,513
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V6,0.060856765688713906,0.07212475633528265,400,4,513
EpistemeAI/ReasoningCore-3B-RE1-V2A,0.5442320484430914,0.5419103313840156,8,4,513
tiiuae/Falcon3-1B-Base,0.17108937462695414,0.18323586744639375,11,4,513
godlikehhd/qwen_full_data_alpaca,0.2636032853336409,0.25925925925925924,8,4,513
yasserrmd/Text2SQL-1.5B,0.2636032853336409,0.23196881091617932,8,4,513
ehristoforu/coolqwen-3b-it,0.6261525247823017,0.6296296296296297,8,4,513
ontocord/RedPajama-3B-v1-AutoRedteam,0.10159151422394043,0.08966861598440545,19,4,513
MaziyarPanahi/calme-3.2-baguette-3b,0.5595224814984101,0.6120857699805068,8,4,513
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_1vpo_const,0.17606802106699818,0.19103313840155944,8,4,513
BrainWave-ML/llama3.2-3B-maths-orpo,0.07490608178741882,0.1267056530214425,75,4,513
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.7740750326456031,0.7953216374269005,8,4,513
Sakalti/Saba-Passthrough-2,0.08878584376831497,0.10136452241715399,30,4,513
