outer_fold,model,criterion_id,family,label,probability_lower,probability_upper,log_loss_delta_upper_minus_lower,brier_delta_upper_minus_lower
0,01-ai/Yi-1.5-6B,ifb_0492_c04,yi,0,0.459212969391349,0.4313891659625721,-0.05017071033910869,-0.024779938747336444
0,01-ai/Yi-1.5-6B,ifb_0492_c05,yi,0,0.15866510552174576,0.16649026564751992,0.00934440954194693,0.002544392845155039
0,01-ai/Yi-1.5-6B,ifb_0492_c06,yi,0,0.2280771858115241,0.2224477184024462,-0.007266321599818049,-0.0025362152652504966
0,01-ai/Yi-1.5-6B,ifb_0492_c07,yi,0,0.05977058013273376,0.08173408614478668,0.02363689398973976,0.003107938588519862
0,01-ai/Yi-1.5-6B,ifb_0492_c08,yi,0,0.012105994723486928,0.01893948906321133,0.006941269308768863,0.00021214913773040818
0,01-ai/Yi-1.5-6B-Chat,ifb_0000_c01,yi,1,0.8675915046141993,0.8741221872867068,-0.00749918119004081,-0.001686785916848673
0,01-ai/Yi-1.5-6B-Chat,ifb_0000_c02,yi,1,0.8793632494053923,0.8884109895263085,-0.010236396623783617,-0.002101118335527936
0,01-ai/Yi-1.5-6B-Chat,ifb_0000_c03,yi,1,0.8935417337831544,0.8977530281649893,-0.004701964445008255,-0.0008789191964672927
0,01-ai/Yi-1.5-6B-Chat,ifb_0002_c01,yi,1,0.6638012272712736,0.6827447492002774,-0.028138321520725984,-0.012378720624306963
0,01-ai/Yi-1.5-6B-Chat,ifb_0002_c02,yi,1,0.5235263085310119,0.5167753720890031,0.012978987415081411,0.006478862357636894
0,01-ai/Yi-1.5-6B-Chat,ifb_0002_c03,yi,0,0.7204460000201467,0.7399016124019852,0.07213550273505853,0.028411957090028306
0,01-ai/Yi-1.5-6B-Chat,ifb_0011_c01,yi,0,0.9641111328713874,0.9687368096081618,0.13798575989752893,0.008940729763249888
0,01-ai/Yi-1.5-6B-Chat,ifb_0011_c02,yi,1,0.9737375818372573,0.9776109793436202,-0.003969975093846081,-0.00018844636180295336
0,01-ai/Yi-1.5-6B-Chat,ifb_0030_c01,yi,1,0.6018741400330021,0.6019499981738892,-0.00012602860929589177,-6.039642069477491e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0030_c02,yi,1,0.2445430427967877,0.23166239206195752,0.05411023238428081,0.019627465585216997
0,01-ai/Yi-1.5-6B-Chat,ifb_0038_c01,yi,1,0.993898278673024,0.9923510946995878,0.0015578953046887127,2.1274749142600364e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0038_c02,yi,1,0.9107986407050892,0.9014410847583354,0.010327153720871673,0.0017569772735538565
0,01-ai/Yi-1.5-6B-Chat,ifb_0038_c03,yi,0,0.4072243981380129,0.3875917216532342,-0.03258326588525451,-0.015604367744748687
0,01-ai/Yi-1.5-6B-Chat,ifb_0038_c04,yi,1,0.9854820545242299,0.9861080148294307,-0.0006349801979254784,-1.7783488858115937e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0038_c05,yi,1,0.8280195302949183,0.8254977424057927,0.0030502128837037457,0.000873755945494558
0,01-ai/Yi-1.5-6B-Chat,ifb_0044_c01,yi,0,0.7606827254608642,0.7321499504755913,-0.11263712711996243,-0.04259465883315772
0,01-ai/Yi-1.5-6B-Chat,ifb_0044_c02,yi,0,0.6634536803475778,0.6186106481434461,-0.12508498332244888,-0.05749165197029138
0,01-ai/Yi-1.5-6B-Chat,ifb_0044_c03,yi,0,0.22655256386834516,0.2068234537381266,-0.025188115873267386,-0.008550123179153615
0,01-ai/Yi-1.5-6B-Chat,ifb_0045_c01,yi,0,0.9640897338899398,0.9646277402775624,0.015095329396570545,0.0010376623210214264
0,01-ai/Yi-1.5-6B-Chat,ifb_0045_c02,yi,1,0.9859289099396114,0.984319110779664,0.0016341084992757167,4.7894711252879956e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0045_c03,yi,1,0.9456146548692256,0.9485938948228109,-0.0031456329459631158,-0.00031517811550521753
0,01-ai/Yi-1.5-6B-Chat,ifb_0045_c04,yi,1,0.8711262899802021,0.8683343758154031,0.003210094504792649,0.0007274034576525701
0,01-ai/Yi-1.5-6B-Chat,ifb_0049_c01,yi,1,0.9585642091766543,0.9590798256076718,-0.0005377603289144842,-4.2464088857506726e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0049_c02,yi,0,0.8986806845986204,0.9043665814544624,0.0577547429649754,0.01025194078098568
0,01-ai/Yi-1.5-6B-Chat,ifb_0055_c01,yi,1,0.9508715186734142,0.9503647141756277,0.0005331315499190747,5.0053921410444895e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0055_c02,yi,1,0.960950813332544,0.9594611158831975,0.0015514356326222084,0.00011856214604571568
0,01-ai/Yi-1.5-6B-Chat,ifb_0055_c03,yi,1,0.9613067470752269,0.9603231323475311,0.0010237297245768162,7.70860048110722e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0057_c01,yi,1,0.9720314184667262,0.9715535287678885,0.0004917610718773689,2.6960172575967107e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0057_c02,yi,1,0.9795179954928215,0.9715612859237809,0.008156258696908343,0.00038924794967686217
0,01-ai/Yi-1.5-6B-Chat,ifb_0057_c03,yi,1,0.8570217967583775,0.8471147834994179,0.011627148885516803,0.0029311228222271488
0,01-ai/Yi-1.5-6B-Chat,ifb_0072_c01,yi,1,0.9289286640026843,0.9341210672240607,-0.005574104199809818,-0.0007111010167466245
0,01-ai/Yi-1.5-6B-Chat,ifb_0072_c02,yi,1,0.8919940365292296,0.893479743116054,-0.001664215903548552,-0.000318723018627556
0,01-ai/Yi-1.5-6B-Chat,ifb_0074_c01,yi,0,0.6841399862784204,0.6773902171711074,-0.0211443692975124,-0.009190014505917332
0,01-ai/Yi-1.5-6B-Chat,ifb_0074_c02,yi,1,0.4992218130484252,0.4861592175680378,0.026514333697698844,0.01325355716378468
0,01-ai/Yi-1.5-6B-Chat,ifb_0076_c01,yi,1,0.7481981477249594,0.7507702696513758,-0.0034318594322121365,-0.001288714319493442
0,01-ai/Yi-1.5-6B-Chat,ifb_0076_c02,yi,1,0.8349488467116462,0.8472956357545147,-0.014679210872318132,-0.003923260342197837
0,01-ai/Yi-1.5-6B-Chat,ifb_0086_c01,yi,1,0.9889454496166379,0.9893510788643607,-0.0004100793258922115,-8.803562825225882e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0086_c02,yi,1,0.9999999257000731,0.9999999257481684,-4.809530908829338e-11,-7.144642207581003e-18
0,01-ai/Yi-1.5-6B-Chat,ifb_0088_c01,yi,1,0.9106027576528852,0.9175238488154455,-0.007571821563106776,-0.0011895514250512742
0,01-ai/Yi-1.5-6B-Chat,ifb_0088_c02,yi,0,0.9728318512195999,0.9758643303021347,0.11835446970157504,0.005909380408680165
0,01-ai/Yi-1.5-6B-Chat,ifb_0088_c03,yi,1,0.9597512160853728,0.9676206049386092,-0.00816597243661514,-0.000571539382064734
0,01-ai/Yi-1.5-6B-Chat,ifb_0088_c04,yi,0,0.43402670315459463,0.4334677753839981,-0.0009870641782924183,-0.0004848667548943697
0,01-ai/Yi-1.5-6B-Chat,ifb_0092_c01,yi,1,0.9878189661798829,0.9889627808138324,-0.0011572494164732595,-2.6557377563331074e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0092_c02,yi,0,0.8218018093098202,0.8296298350248591,0.0449228508399675,0.012927449378480893
0,01-ai/Yi-1.5-6B-Chat,ifb_0097_c01,yi,1,0.9157670624587287,0.92298381878816,-0.007849669533184916,-0.0011636955983767364
0,01-ai/Yi-1.5-6B-Chat,ifb_0097_c02,yi,0,0.8815115142352254,0.8885213980679338,0.06098312775248216,0.012407725095315625
0,01-ai/Yi-1.5-6B-Chat,ifb_0104_c01,yi,1,0.9499973386995819,0.9546092608805931,-0.00484292262348298,-0.0004399469393182682
0,01-ai/Yi-1.5-6B-Chat,ifb_0104_c02,yi,1,0.9911574312051509,0.992351094699332,-0.0012035881093420912,-1.9685270593052894e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0106_c01,yi,1,0.9363952945266502,0.9338516615248789,0.0027201055581424216,0.000330044124667612
0,01-ai/Yi-1.5-6B-Chat,ifb_0106_c02,yi,1,0.8630995433567397,0.8703747759674597,-0.008393865712896215,-0.0019390363236469442
0,01-ai/Yi-1.5-6B-Chat,ifb_0108_c01,yi,1,0.9998266035402781,0.9995866830254682,0.00023999091890956436,1.4076458919205926e-07
0,01-ai/Yi-1.5-6B-Chat,ifb_0108_c02,yi,0,0.5840786667884021,0.5837980418599784,-0.0006744792315727111,-0.0003277353177721931
0,01-ai/Yi-1.5-6B-Chat,ifb_0108_c03,yi,0,0.1381120162151012,0.12827251805868564,-0.011351541340594073,-0.0026210901338845384
0,01-ai/Yi-1.5-6B-Chat,ifb_0119_c01,yi,1,0.9721231477842966,0.9735617001379087,-0.0014787108171960411,-7.813518985830584e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0119_c02,yi,1,0.9549975961974239,0.9561512642546603,-0.001207303335956783,-0.00010250472154549242
0,01-ai/Yi-1.5-6B-Chat,ifb_0119_c03,yi,1,0.9692479776012646,0.969513913939392,-0.0002743362565105732,-1.6285438317528646e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0119_c04,yi,1,0.8584785326477952,0.8548977273803036,0.0041798296899226706,0.0010263437978795288
0,01-ai/Yi-1.5-6B-Chat,ifb_0121_c01,yi,1,0.9484151071262602,0.9451498893396417,0.003448755156609966,0.00034753346665833754
0,01-ai/Yi-1.5-6B-Chat,ifb_0121_c02,yi,1,0.9484151071262602,0.9451498893396417,0.003448755156609966,0.00034753346665833754
0,01-ai/Yi-1.5-6B-Chat,ifb_0121_c03,yi,0,0.5496933949235392,0.5268243394985598,-0.049537999447661574,-0.024618943734472265
0,01-ai/Yi-1.5-6B-Chat,ifb_0123_c01,yi,1,0.9641111325601899,0.9687367898087796,-0.004786373543372663,-0.0003106224946518388
0,01-ai/Yi-1.5-6B-Chat,ifb_0123_c02,yi,1,0.978485296500395,0.9846202570545257,-0.006250280852578411,-0.0002263459736070517
0,01-ai/Yi-1.5-6B-Chat,ifb_0133_c01,yi,1,0.988475744630592,0.9915852775724684,-0.0031408481489046142,-6.20009082869267e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0133_c02,yi,1,0.9801601615783251,0.9842021769070325,-0.004115351790437954,-0.00014404797412147062
0,01-ai/Yi-1.5-6B-Chat,ifb_0136_c01,yi,1,0.5376638210630809,0.5275859452947793,0.018921715390541327,0.009420296729036326
0,01-ai/Yi-1.5-6B-Chat,ifb_0136_c02,yi,1,0.9419662702985525,0.9451495081788617,-0.003373657234811714,-0.00035933733003990637
0,01-ai/Yi-1.5-6B-Chat,ifb_0138_c01,yi,1,0.9980116327132168,0.9978086960456815,0.0002033616606770712,8.482085530625176e-07
0,01-ai/Yi-1.5-6B-Chat,ifb_0138_c02,yi,0,0.12050580139640366,0.1188261058934005,-0.001908021187572606,-0.00040200472839985353
0,01-ai/Yi-1.5-6B-Chat,ifb_0140_c01,yi,0,0.7539359486705033,0.7682499698178036,0.05993253861779535,0.021788601427364385
0,01-ai/Yi-1.5-6B-Chat,ifb_0140_c02,yi,0,0.3840653070404517,0.36625130377178755,-0.0285115576792756,-0.01336614255754226
0,01-ai/Yi-1.5-6B-Chat,ifb_0142_c01,yi,1,0.5939915812143591,0.5704100681143505,0.04050962630623467,0.01970467345270066
0,01-ai/Yi-1.5-6B-Chat,ifb_0142_c02,yi,0,0.4895903041412409,0.47678263970010276,-0.02478325215521926,-0.01237698038971477
0,01-ai/Yi-1.5-6B-Chat,ifb_0154_c01,yi,1,0.8488364174796784,0.835567136366129,0.015755791520154272,0.004187737962457142
0,01-ai/Yi-1.5-6B-Chat,ifb_0154_c02,yi,1,0.5913375098639171,0.6156013430493499,-0.040212646573441646,-0.019242703378760467
0,01-ai/Yi-1.5-6B-Chat,ifb_0154_c03,yi,0,0.04613542411756578,0.04541996462117377,-0.0007497828605430301,-6.550417231899293e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0159_c01,yi,1,0.6030766432344766,0.5860169710325712,0.028695541894252274,0.01383379712703603
0,01-ai/Yi-1.5-6B-Chat,ifb_0159_c02,yi,0,0.06826802194973182,0.06059481133116552,-0.008201700835612613,-0.0009887916606695205
0,01-ai/Yi-1.5-6B-Chat,ifb_0159_c03,yi,0,0.09101483950789502,0.09308830861850127,0.002283686994226583,0.0003817321908054505
0,01-ai/Yi-1.5-6B-Chat,ifb_0164_c01,yi,1,0.988615703536803,0.9913833877426304,-0.002795643715812977,-5.535619916810802e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0164_c02,yi,1,0.9113927384658767,0.9164390105325486,-0.0055216076538656955,-0.0008688078357970133
0,01-ai/Yi-1.5-6B-Chat,ifb_0167_c01,yi,1,0.9621324968771986,0.9625591537194101,-0.00044335085993429946,-3.213082254861495e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0167_c02,yi,1,0.8290462776581007,0.8322935040860453,-0.003909170897928804,-0.0010997064108139026
0,01-ai/Yi-1.5-6B-Chat,ifb_0169_c01,yi,1,0.7107912518539934,0.7198090156638309,-0.012607132061121629,-0.005134712300908936
0,01-ai/Yi-1.5-6B-Chat,ifb_0169_c02,yi,1,0.42546759431533426,0.41722872821120965,0.019554205719720663,0.009534870040514842
0,01-ai/Yi-1.5-6B-Chat,ifb_0173_c01,yi,1,0.9466076240679018,0.9431799855782366,0.003627542302508259,0.0003777682312149028
0,01-ai/Yi-1.5-6B-Chat,ifb_0173_c02,yi,1,0.9951981578085637,0.9962673926149037,-0.0010738171281503908,-9.125330540182542e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0173_c03,yi,1,0.9370557036366337,0.9379217900892179,-0.0009238367042601059,-0.0001082802989521678
0,01-ai/Yi-1.5-6B-Chat,ifb_0178_c01,yi,1,0.7287616988335656,0.7186189394511372,0.0140155604505533,0.005605085215949407
0,01-ai/Yi-1.5-6B-Chat,ifb_0178_c02,yi,1,0.5455953697674516,0.5465403691712533,-0.0017305534576892434,-0.0008579311854357841
0,01-ai/Yi-1.5-6B-Chat,ifb_0178_c03,yi,1,0.6331447829768573,0.6239393458951522,0.014645959518609586,0.006838865308668812
0,01-ai/Yi-1.5-6B-Chat,ifb_0178_c04,yi,1,0.6038256340011389,0.6015974072564989,0.003697007948745279,0.0017704976301444186
0,01-ai/Yi-1.5-6B-Chat,ifb_0178_c05,yi,1,0.5064080189854808,0.5024148618387625,0.007916509582080788,0.003957925997100348
0,01-ai/Yi-1.5-6B-Chat,ifb_0178_c06,yi,1,0.6077429367820201,0.6100833492241611,-0.003843594690505936,-0.0018306090921467733
0,01-ai/Yi-1.5-6B-Chat,ifb_0181_c01,yi,1,0.9720314476689351,0.977901010076257,-0.006020290715181644,-0.0002938745638458182
0,01-ai/Yi-1.5-6B-Chat,ifb_0181_c02,yi,1,0.8485651427700388,0.8347468421022203,0.016418359993435327,0.004376090210929787
0,01-ai/Yi-1.5-6B-Chat,ifb_0186_c01,yi,1,0.8822540973381467,0.877502652728117,0.005400128348880567,0.0011415024949936788
0,01-ai/Yi-1.5-6B-Chat,ifb_0186_c02,yi,1,0.9355964737224985,0.9369123156016627,-0.0014054322236115718,-0.00016775827423260413
0,01-ai/Yi-1.5-6B-Chat,ifb_0186_c03,yi,1,0.9400541511787226,0.9426160362866856,-0.0027215459258907795,-0.00030058549945245674
0,01-ai/Yi-1.5-6B-Chat,ifb_0186_c04,yi,1,0.9559687863791493,0.9580418596221355,-0.002166209532814191,-0.000178262228956407
0,01-ai/Yi-1.5-6B-Chat,ifb_0202_c01,yi,1,0.8800063602136746,0.8760336338171452,0.004524649993911417,0.0009691863554112459
0,01-ai/Yi-1.5-6B-Chat,ifb_0202_c02,yi,1,0.1844294561549537,0.17117642780791764,0.07457227271204836,0.0217932018335395
0,01-ai/Yi-1.5-6B-Chat,ifb_0222_c01,yi,1,0.9923971197987838,0.9916725178149599,0.0007304199432341804,1.154317218811413e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0222_c02,yi,0,0.2922823583294423,0.2819402537317954,-0.014507574711394022,-0.005938670316271363
0,01-ai/Yi-1.5-6B-Chat,ifb_0223_c01,yi,1,0.8243292339229377,0.8286822699801395,-0.005266806806143248,-0.0015104534349441416
0,01-ai/Yi-1.5-6B-Chat,ifb_0223_c02,yi,1,0.8626764900764733,0.8706367303807525,-0.009185063812263916,-0.0021228908511348177
0,01-ai/Yi-1.5-6B-Chat,ifb_0224_c01,yi,1,0.6146395290344957,0.6085737308855024,0.0099178909668452,0.004711831570139852
0,01-ai/Yi-1.5-6B-Chat,ifb_0226_c01,yi,1,0.9148943731704047,0.9249613533731931,-0.010943337048641186,-0.0016121692304755337
0,01-ai/Yi-1.5-6B-Chat,ifb_0226_c02,yi,0,0.9023731306609372,0.9050964849917055,0.028292012130176403,0.004922380205519827
0,01-ai/Yi-1.5-6B-Chat,ifb_0228_c01,yi,1,0.9995994488000345,0.9997362581164363,-0.00013685477245473174,-9.08814826480827e-08
0,01-ai/Yi-1.5-6B-Chat,ifb_0228_c02,yi,0,0.700590147394287,0.6964263363877737,-0.013810915484644859,-0.00581691261145223
0,01-ai/Yi-1.5-6B-Chat,ifb_0228_c03,yi,1,0.9028770835093661,0.9055751244091397,-0.0029838144350339962,-0.0005168037772971916
0,01-ai/Yi-1.5-6B-Chat,ifb_0230_c01,yi,1,0.4403788128302883,0.4385018169364683,0.004271339437825539,0.0021043364544099386
0,01-ai/Yi-1.5-6B-Chat,ifb_0231_c01,yi,1,0.6376113724056793,0.6329051636978895,0.0074083730493263444,0.003433101429978075
0,01-ai/Yi-1.5-6B-Chat,ifb_0231_c02,yi,0,0.30520247026373565,0.29976146691902117,-0.00780055954043718,-0.003291610805643025
0,01-ai/Yi-1.5-6B-Chat,ifb_0231_c03,yi,1,0.31455059182875034,0.3150376919809366,-0.001547361226065247,-0.0006675277555140968
0,01-ai/Yi-1.5-6B-Chat,ifb_0231_c04,yi,0,0.06887070584464325,0.06957258252668577,0.0007540750286220005,9.717011589312468e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0236_c01,yi,1,0.88178246506188,0.8745156893515534,0.008275152097563854,0.001770926652070206
0,01-ai/Yi-1.5-6B-Chat,ifb_0236_c02,yi,1,0.09097885289944448,0.09299368488364955,-0.02190449258004179,-0.0036589902150693243
0,01-ai/Yi-1.5-6B-Chat,ifb_0236_c03,yi,1,0.14519456847582313,0.14736351452229704,-0.014827727629874055,-0.0037033493954650165
0,01-ai/Yi-1.5-6B-Chat,ifb_0236_c04,yi,0,0.09097885289944448,0.09299368488364955,0.0022189453109379836,0.00037067375334075454
0,01-ai/Yi-1.5-6B-Chat,ifb_0240_c01,yi,1,0.900007127427287,0.9051788408731146,-0.005729855744638385,-0.001007522347176713
0,01-ai/Yi-1.5-6B-Chat,ifb_0240_c02,yi,1,0.8513538878924352,0.8609378742862552,-0.011194454929624259,-0.002757391836669381
0,01-ai/Yi-1.5-6B-Chat,ifb_0240_c03,yi,1,0.7625670303815707,0.7610391066378057,0.0020056682876756216,0.0007278934946320162
0,01-ai/Yi-1.5-6B-Chat,ifb_0241_c01,yi,1,0.9530516549702657,0.9525853101107987,0.0004894372614738518,4.400571625814585e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0241_c02,yi,0,0.04613432215010758,0.025043847581857986,-0.021869635472046126,-0.0015011813785465726
0,01-ai/Yi-1.5-6B-Chat,ifb_0241_c03,yi,0,0.04613432215010758,0.025043847581857986,-0.021869635472046126,-0.0015011813785465726
0,01-ai/Yi-1.5-6B-Chat,ifb_0244_c01,yi,1,0.7995488190508805,0.7893312465319045,0.012861528806657058,0.004200647743904565
0,01-ai/Yi-1.5-6B-Chat,ifb_0244_c02,yi,1,0.8987935751877032,0.9007086783317071,-0.0021284817657539895,-0.00038397386465067324
0,01-ai/Yi-1.5-6B-Chat,ifb_0244_c03,yi,0,0.2460595466894008,0.2316625890020486,-0.018915583404052305,-0.0068777453738613215
0,01-ai/Yi-1.5-6B-Chat,ifb_0244_c04,yi,1,0.41737524519585,0.40563961721337644,0.028520562652574077,0.013812659715665754
0,01-ai/Yi-1.5-6B-Chat,ifb_0250_c01,yi,0,0.6679318307353044,0.6764048841969313,0.02584718519505924,0.011390636856048852
0,01-ai/Yi-1.5-6B-Chat,ifb_0250_c02,yi,0,0.45066006071648423,0.4247969420150002,-0.046005675654557265,-0.022642048379689833
0,01-ai/Yi-1.5-6B-Chat,ifb_0250_c03,yi,0,0.6306166913132295,0.6623581968719797,0.08984930232650323,0.04104096960065523
0,01-ai/Yi-1.5-6B-Chat,ifb_0253_c01,yi,1,0.978110804050252,0.9804798072130447,-0.00241909085487612,-9.8098972886565e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0253_c03,yi,1,0.9939319547767699,0.9945099268637773,-0.0005813316533118907,-6.68026979009133e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0253_c04,yi,1,0.9443993036397044,0.9400524366523124,0.004613410472849716,0.0005022729155752235
0,01-ai/Yi-1.5-6B-Chat,ifb_0253_c05,yi,1,0.7356704475428401,0.7184465076881558,0.023691004197207266,0.009402256730793257
0,01-ai/Yi-1.5-6B-Chat,ifb_0258_c01,yi,1,0.9880231147401731,0.9899174581854501,-0.0019154711222442063,-4.1788131084910505e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0258_c02,yi,1,0.989862137209659,0.98972493584297,0.00013861614755550887,2.8006814753006424e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0258_c03,yi,1,0.9938982794547713,0.9923511575819837,0.001557832724152555,2.127379672357957e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0258_c04,yi,1,0.8315198274667102,0.8344641588756639,-0.0035346491905897393,-0.0009834538401056817
0,01-ai/Yi-1.5-6B-Chat,ifb_0258_c05,yi,1,0.9938982794547713,0.9923511575819837,0.001557832724152555,2.127379672357957e-05
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c01,yi,1,0.9102404157648294,0.8975319217608095,0.014060070614752618,0.0024429240959621713
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c02,yi,1,0.8486245269382978,0.8581416138258946,-0.01115230177093518,-0.0027907321167325028
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c04,yi,1,0.6468954349967377,0.6297176129573802,0.026913180789916114,0.012426212327837471
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c05,yi,1,0.7103753499322593,0.705219612693009,0.007284230549431114,0.0030130388139983227
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c06,yi,1,0.8900634363402767,0.8884555900029922,0.001808073741681529,0.0003561073722721797
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c07,yi,1,0.8222268151709102,0.8746050581313027,-0.061756134468295004,-0.01587941379802375
0,01-ai/Yi-1.5-6B-Chat,ifb_0262_c08,yi,1,0.4825280168101869,0.46935941560526456,0.027670165492792775,0.013802176420388168
0,01-ai/Yi-1.5-6B-Chat,ifb_0264_c01,yi,1,0.8639261398755406,0.8582162670384642,0.006631151683039238,0.0015865315233371396
0,01-ai/Yi-1.5-6B-Chat,ifb_0264_c02,yi,0,0.30564828256246174,0.289917762651039,-0.022402160991186693,-0.009368563532798246
0,01-ai/Yi-1.5-6B-Chat,ifb_0264_c03,yi,1,0.6158740973635635,0.5965001251137428,0.03196310396238239,0.015259439956968074
0,01-ai/Yi-1.5-6B-Chat,ifb_0268_c01,yi,1,0.9956491277624872,0.994712558965356,0.0009411041947814261,9.02694346767671e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0268_c02,yi,0,0.9707915213325827,0.966716988675356,-0.13058806392517885,-0.007894441697681942
0,01-ai/Yi-1.5-6B-Chat,ifb_0268_c03,yi,1,0.9956491277624872,0.994712558965356,0.0009411041947814261,9.02694346767671e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0268_c04,yi,0,0.9640277883249381,0.9609223046965609,-0.08280510914929318,-0.005977900999321273
0,01-ai/Yi-1.5-6B-Chat,ifb_0268_c05,yi,1,0.760312644700149,0.733256392727513,0.03623429712852477,0.013702123730101802
0,01-ai/Yi-1.5-6B-Chat,ifb_0268_c06,yi,1,0.5114301180022889,0.503562977909382,0.015502169767983132,0.007749187306943406
0,01-ai/Yi-1.5-6B-Chat,ifb_0269_c01,yi,1,0.9974399249190032,0.9969125905687994,0.0005288276354336358,2.9781125755256025e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0269_c02,yi,1,0.9968289681028067,0.9959252197034025,0.0009070345624108312,6.548391172521902e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0269_c03,yi,1,0.8482587002180597,0.8416092841448379,0.007869786815548785,0.002062196809598016
0,01-ai/Yi-1.5-6B-Chat,ifb_0269_c04,yi,0,0.17811512041233793,0.16579025234389322,-0.014884530644515226,-0.004238588347249852
0,01-ai/Yi-1.5-6B-Chat,ifb_0269_c05,yi,1,0.8131676609418401,0.8073613695698297,0.007165951499999823,0.00220331901606851
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c01,yi,1,0.9548422299347173,0.9611880456809735,-0.006623944339246277,-0.0005328563992067377
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c02,yi,1,0.8588873902749775,0.8534873419781936,0.006307108013269697,0.0015531903372082677
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c03,yi,1,0.3052903009843149,0.29993351125093526,0.0177023095034905,0.007471522762980576
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c04,yi,1,0.9302281990273997,0.9342812521816386,-0.004347588086165505,-0.000549150396146763
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c05,yi,0,0.8218018093099124,0.8296371178904794,0.04496559905940556,0.012939533596575625
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c06,yi,1,0.6190091000413952,0.6301193641571379,-0.017789294580815795,-0.008342381079747635
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c07,yi,1,0.7514458904411224,0.7505930756443894,0.0011355429621039415,0.0004246685379187612
0,01-ai/Yi-1.5-6B-Chat,ifb_0273_c08,yi,1,0.9977412396460393,0.9981265932195094,-0.00038615139931905324,-1.5923453714362092e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0275_c01,yi,1,0.9997091697649504,0.9995996720911784,0.0001095355270672642,7.568020896246928e-08
0,01-ai/Yi-1.5-6B-Chat,ifb_0275_c02,yi,0,0.3055787323328847,0.2874653216602548,-0.025749792034491292,-0.01074205049693902
0,01-ai/Yi-1.5-6B-Chat,ifb_0275_c03,yi,1,0.9962464197086697,0.9963474363446558,-0.00010139209831027318,-7.481437471223345e-07
0,01-ai/Yi-1.5-6B-Chat,ifb_0275_c04,yi,1,0.9987733127238909,0.9981652724110851,0.0006089724903137839,1.861463652157548e-06
0,01-ai/Yi-1.5-6B-Chat,ifb_0275_c05,yi,1,0.9721549256200502,0.9771383553106533,-0.005113074155013556,-0.00025269336932300026
0,01-ai/Yi-1.5-6B-Chat,ifb_0275_c06,yi,1,0.9999984566509291,0.9999813124267579,1.7144397595113948e-05,3.4684346732361056e-10
0,01-ai/Yi-1.5-6B-Chat,ifb_0277_c01,yi,1,0.9987362292594251,0.9990103872634369,-0.0002744672457112001,-6.177831163654814e-07
0,01-ai/Yi-1.5-6B-Chat,ifb_0277_c02,yi,1,0.9987362292594251,0.9990103872634369,-0.0002744672457112001,-6.177831163654814e-07
0,01-ai/Yi-1.5-6B-Chat,ifb_0277_c03,yi,1,0.9965580129430655,0.997474255944769,-0.0009189851944550295,-5.4678918675703e-06
