criterion_id,a_content,a_diagnosis,a_scaffolding,b,n_persons,flags
tb_0167_c04,0.0,0.0,1.221148,-0.504935,82,low_n
tb_0168_c01,0.0,0.0,0.974517,4.83355,82,low_n
tb_0168_c02,0.756141,0.0,0.0,1.800365,81,low_n
tb_0168_c03,0.659269,0.0,0.0,4.426385,82,low_n
tb_0168_c04,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0168_c05,1.61751,0.0,0.0,5.281882,82,low_n
tb_0168_c06,8.378259,0.0,0.0,26.321239,80,extreme_a|low_n
tb_0168_c07,8.046392,-1.157115,0.0,26.371726,79,extreme_a|low_n
tb_0168_c09,8.378243,0.0,0.0,26.321183,81,extreme_a|low_n
tb_0169_c13,1.255878,0.0,0.0,-0.270455,81,low_n
tb_0169_c15,0.0,0.0,2.279587,-2.984858,79,low_n
tb_0170_c01,2.027397,0.0,0.534853,2.406624,82,low_n
tb_0170_c02,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0170_c04,0.938714,0.0,0.0,2.935527,82,low_n
tb_0170_c06,1.446815,0.0,0.0,0.346359,82,low_n
tb_0170_c08,0.0,0.0,1.262067,0.303636,81,low_n
tb_0171_c03,1.184599,0.0,0.0,0.48047,81,low_n
tb_0171_c05,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0171_c06,5.902193,0.0,0.0,15.071734,82,low_n
tb_0172_c02,1.050767,0.0,0.0,0.363403,79,low_n
tb_0172_c03,1.299353,0.0,0.0,1.007171,81,low_n
tb_0172_c04,1.241024,0.0,0.0,1.028622,81,low_n
tb_0172_c06,0.659269,0.0,0.0,4.426385,82,low_n
tb_0172_c07,0.659269,0.0,0.0,4.426385,82,low_n
tb_0172_c08,1.305881,0.0,0.0,5.506605,81,low_n
tb_0173_c01,1.140277,0.0,0.0,3.182852,82,low_n
tb_0173_c03,0.401541,0.0,0.0,2.783289,82,low_n
tb_0173_c04,1.039177,0.0,0.0,0.437096,80,low_n
tb_0173_c06,0.0,0.0,1.53539,0.740504,82,low_n
tb_0174_c01,1.24645,0.0,0.0,1.601761,82,low_n
tb_0174_c03,1.581272,0.0,0.0,-1.190571,81,low_n
tb_0174_c04,1.262191,0.0,0.0,-1.035781,82,low_n
tb_0174_c05,0.979102,0.0,0.0,-0.972814,81,low_n
tb_0174_c06,1.069004,0.0,0.0,-0.1828,80,low_n
tb_0174_c07,0.895106,0.0,0.0,1.276363,82,low_n
tb_0174_c08,1.063207,0.0,-0.393706,1.563659,81,low_n
tb_0175_c01,0.045368,0.0,0.781044,-1.418517,74,low_n
tb_0175_c02,0.702724,0.0,0.0,0.891859,81,low_n
tb_0175_c03,1.319839,0.0,0.0,5.557827,82,low_n
tb_0175_c05,1.305045,0.0,0.0,-1.756054,79,low_n
tb_0176_c01,1.34012,0.0,0.0,1.819495,82,low_n
tb_0176_c02,7.346914,0.0,0.0,16.297791,82,extreme_a|low_n
tb_0176_c04,1.786919,0.0,0.0,2.371424,81,low_n
tb_0176_c07,0.297931,0.0,0.0,4.216623,82,low_n
tb_0176_c08,1.190184,0.0,0.0,3.560773,82,low_n
tb_0177_c01,1.307678,0.0,0.289336,-0.716746,78,low_n
tb_0177_c02,1.61751,0.0,0.0,5.281882,82,low_n
tb_0177_c04,0.432018,0.0,0.0,1.616053,82,low_n
tb_0177_c05,0.554185,0.0,0.0,1.5116,82,low_n
tb_0177_c11,1.39071,0.0,0.0,3.239124,82,low_n
tb_0177_c14,6.015172,0.0,0.0,14.935486,77,extreme_a|low_n
tb_0177_c15,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0177_c16,5.902112,0.0,0.0,15.071543,81,low_n
tb_0177_c17,0.36184,0.0,0.0,2.723769,81,low_n
tb_0177_c19,0.0,0.0,0.432228,0.854269,82,low_n
tb_0178_c03,0.297931,0.0,0.0,4.216623,82,low_n
tb_0178_c04,0.437246,0.0,0.0,-2.534226,82,low_n
tb_0178_c05,0.185841,-0.309743,0.0,1.935377,80,low_n
tb_0179_c01,0.419262,0.0,0.0,3.097561,82,low_n
tb_0179_c02,0.661496,0.0,0.0,1.730533,81,low_n
tb_0179_c03,0.601128,0.0,0.0,1.640249,82,low_n
tb_0179_c04,1.68902,0.0,0.0,2.67785,82,low_n
tb_0179_c06,0.659269,0.0,0.0,4.426385,82,low_n
tb_0179_c08,0.916873,0.0,0.0,2.67132,82,low_n
tb_0179_c09,0.994453,0.0,0.0,0.528178,81,low_n
tb_0179_c11,0.762338,0.0,0.0,3.019946,82,low_n
tb_0179_c14,1.130236,0.0,0.0,-0.197893,82,low_n
tb_0180_c02,1.123745,0.0,0.0,1.745901,81,low_n
tb_0180_c03,0.921885,0.0,0.0,2.460952,81,low_n
tb_0180_c04,0.678448,0.0,0.0,1.539106,81,low_n
tb_0180_c05,1.078027,0.0,0.0,0.769608,82,low_n
tb_0180_c06,0.68029,0.0,0.0,3.715205,82,low_n
tb_0180_c07,0.389497,-0.703999,0.0,3.780623,82,low_n
tb_0181_c01,1.917537,0.0,0.0,2.118906,81,low_n
tb_0181_c02,1.795065,0.0,0.0,2.395376,82,low_n
tb_0181_c08,2.734302,0.0,0.0,2.688699,82,low_n
tb_0181_c09,2.298973,0.0,0.0,3.875394,82,low_n
tb_0182_c01,0.319646,0.0,0.0,2.33408,82,low_n
tb_0182_c04,8.378243,0.0,0.0,26.321183,81,extreme_a|low_n
tb_0182_c05,0.659269,0.0,0.0,4.426385,82,low_n
tb_0182_c07,0.592397,0.0,0.0,2.402588,82,low_n
tb_0182_c08,1.189749,0.0,0.0,2.174493,82,low_n
tb_0182_c10,0.0,0.0,0.903249,2.594961,81,low_n
tb_0183_c02,0.426891,0.0,0.0,1.86361,82,low_n
tb_0183_c03,0.560816,0.0,0.0,1.596307,81,low_n
tb_0183_c05,0.0,0.0,0.96797,0.352908,82,low_n
tb_0183_c06,0.628862,0.0,0.0,-0.211392,81,low_n
tb_0183_c07,6.030835,0.4067,0.0,15.295576,82,extreme_a|low_n
tb_0183_c08,0.490815,0.0,0.0,2.813314,82,low_n
tb_0184_c01,1.13523,0.0,0.0,2.297713,82,low_n
tb_0184_c02,5.902193,0.0,0.0,15.071734,82,low_n
tb_0184_c03,0.30257,0.0,0.0,3.506036,82,low_n
tb_0184_c04,1.61751,0.0,0.0,5.281882,82,low_n
tb_0184_c05,1.489298,0.0,0.0,4.99961,80,low_n
tb_0184_c06,0.0,-1.046351,0.0,3.982699,82,low_n
tb_0184_c07,1.009352,0.0,0.0,2.16424,81,low_n
tb_0185_c01,3.213867,0.0,0.0,0.908986,82,low_n
tb_0185_c02,-0.346329,0.0,0.0,5.020653,82,low_n
tb_0185_c03,0.657058,0.0,0.0,0.997381,81,low_n
tb_0185_c04,0.483918,0.0,0.0,1.966579,80,low_n
tb_0185_c07,0.0,0.0,1.265642,-0.240763,81,low_n
tb_0185_c08,0.0,0.084094,0.0,1.420835,82,low_n
tb_0186_c03,1.12451,0.0,0.0,0.58686,80,low_n
tb_0186_c05,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0186_c06,0.989637,0.0,0.0,4.126994,82,low_n
tb_0186_c10,0.945166,0.0,0.0,3.076042,78,low_n
tb_0186_c12,0.692479,0.0,0.0,3.728175,82,low_n
tb_0186_c13,0.509418,0.0,0.0,0.395385,79,low_n
tb_0187_c01,1.180286,0.0,0.0,-0.728665,78,low_n
tb_0187_c03,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0187_c05,1.579733,0.0,0.0,4.160134,82,low_n
tb_0187_c07,8.124315,9.17216,0.0,25.638242,82,extreme_a|low_n
tb_0187_c09,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0188_c02,1.205324,0.0,0.0,3.582726,82,low_n
tb_0188_c03,1.065564,0.0,0.0,4.249184,82,low_n
tb_0188_c05,0.99181,0.0,0.0,2.342425,82,low_n
tb_0188_c07,6.555884,0.0,0.0,15.521358,82,extreme_a|low_n
tb_0189_c01,1.297984,0.0,0.0,1.812654,77,low_n
tb_0189_c02,0.897495,0.0,0.0,1.35396,78,low_n
tb_0189_c05,0.89817,0.0,0.0,3.158396,81,low_n
tb_0189_c06,1.029275,0.0,0.0,4.099438,81,low_n
tb_0189_c09,0.890498,0.0,0.0,1.634779,79,low_n
tb_0190_c01,0.0,0.0,0.865873,1.219247,80,low_n
tb_0190_c03,0.668302,0.0,0.0,1.663499,82,low_n
tb_0190_c06,1.319839,0.0,0.0,5.557827,82,low_n
tb_0190_c07,0.994197,0.0,0.0,0.698904,79,low_n
tb_0190_c08,0.9791,0.0,0.0,3.629256,82,low_n
tb_0190_c09,1.127228,0.0,0.0,3.153735,80,low_n
tb_0190_c10,1.400658,0.0,0.0,2.300036,80,low_n
tb_0190_c11,0.703382,0.0,0.0,1.394439,81,low_n
tb_0190_c12,1.197233,0.0,0.0,2.181165,81,low_n
tb_0191_c02,0.0,0.0,0.974511,4.833544,82,low_n
tb_0191_c07,5.272414,-9.126495,0.0,17.326036,82,extreme_a|low_n
tb_0191_c08,0.659269,0.0,0.0,4.426385,82,low_n
tb_0191_c09,1.319839,0.0,0.0,5.557827,82,low_n
tb_0192_c01,0.0,0.0,1.29425,0.553323,80,low_n
tb_0192_c02,0.994698,0.0,0.0,1.710837,82,low_n
tb_0192_c03,0.511309,0.0,0.0,1.296745,82,low_n
tb_0192_c05,8.378243,0.0,0.0,26.321183,81,extreme_a|low_n
tb_0192_c06,0.702479,0.0,0.0,3.291058,82,low_n
tb_0192_c07,1.576617,0.0,0.0,4.154106,81,low_n
tb_0192_c08,0.762338,0.0,0.0,3.019946,82,low_n
tb_0192_c09,0.659269,0.0,0.0,4.426385,82,low_n
tb_0192_c12,0.008254,0.0,0.0,4.384784,82,low_n
tb_0193_c01,0.83236,0.0,0.0,2.384946,82,low_n
tb_0193_c02,0.914985,0.0,0.0,-0.353395,81,low_n
tb_0193_c03,0.945508,0.0,0.0,0.745892,82,low_n
tb_0193_c04,0.759324,0.0,0.0,1.412169,81,low_n
tb_0193_c05,1.003415,0.0,0.0,1.449989,82,low_n
tb_0193_c09,0.756126,-0.005417,0.0,3.009033,81,low_n
tb_0193_c10,0.0,0.0,0.552212,1.333877,79,low_n
tb_0194_c01,1.391546,0.0,0.0,-3.48357,81,low_n
tb_0194_c02,0.650867,0.0,0.0,4.308809,77,low_n
tb_0194_c03,0.989637,0.0,0.0,4.126994,82,low_n
tb_0194_c04,0.66639,0.0,0.0,2.062233,80,low_n
tb_0194_c06,0.494268,0.0,0.0,-0.498463,79,low_n
tb_0194_c07,0.924727,0.0,0.0,1.060945,82,low_n
tb_0194_c09,1.150299,0.0,0.0,-1.320746,81,low_n
tb_0195_c01,1.192212,0.0,0.0,2.10248,79,low_n
tb_0195_c02,1.676089,0.0,0.0,0.35728,78,low_n
tb_0195_c03,0.863853,1.080425,0.0,3.102106,81,low_n
tb_0195_c04,1.804378,0.0,0.0,1.69503,82,low_n
tb_0195_c06,1.987597,0.0,0.0,4.423138,82,low_n
tb_0195_c07,0.0,0.0,1.544883,2.126154,82,low_n
tb_0196_c01,0.0,0.0,0.224378,3.611957,82,low_n
tb_0196_c02,1.084691,0.0,0.0,0.659749,82,low_n
tb_0196_c03,5.902193,0.0,0.0,15.071734,82,low_n
tb_0196_c04,0.900635,0.0,0.0,-0.109819,81,low_n
tb_0196_c05,0.718607,0.0,0.0,0.964659,80,low_n
tb_0196_c06,0.616425,0.0,0.0,-0.151753,82,low_n
tb_0197_c01,0.0,0.0,0.490553,3.689688,82,low_n
tb_0197_c04,0.297931,0.0,0.0,4.216623,82,low_n
tb_0197_c05,0.153176,0.0,0.0,3.552397,82,low_n
tb_0197_c07,0.57067,0.0,0.0,2.188553,81,low_n
tb_0197_c08,0.511705,0.0,0.0,0.932922,82,low_n
tb_0197_c09,0.349162,0.0,0.0,1.232457,82,low_n
tb_0197_c10,0.457214,0.0,0.0,-0.627015,81,low_n
tb_0197_c11,0.612807,0.0,0.0,-0.057899,81,low_n
tb_0197_c12,0.0,0.0,1.003109,1.93182,80,low_n
tb_0198_c01,0.0,0.0,1.320822,-0.742427,80,low_n
tb_0198_c02,0.0,0.0,0.490554,3.689688,82,low_n
tb_0198_c04,1.678581,0.93309,0.0,6.155254,82,low_n
tb_0198_c05,0.788794,0.0,0.0,2.547908,82,low_n
tb_0198_c06,1.080479,1.831657,0.0,2.150039,81,low_n
tb_0199_c03,0.0,0.0,0.997507,1.631456,81,low_n
tb_0199_c04,1.370975,0.0,0.0,2.741051,82,low_n
tb_0199_c05,2.469211,0.0,0.0,2.864269,82,low_n
tb_0199_c06,1.319839,0.0,0.0,5.557827,82,low_n
tb_0199_c07,1.178279,0.0,0.0,1.160468,82,low_n
tb_0200_c06,0.52349,0.0,0.0,1.285517,72,low_n
tb_0200_c07,1.106746,0.0,0.0,4.22059,81,low_n
tb_0200_c08,1.129106,0.0,0.0,3.150396,78,low_n
tb_0200_c09,5.902193,0.0,0.0,15.071734,82,low_n
tb_0201_c01,0.208441,0.0,0.0,2.366451,82,low_n
tb_0201_c02,0.278543,0.0,0.0,1.022854,82,low_n
tb_0201_c04,0.677666,0.0,0.0,1.316649,82,low_n
tb_0201_c08,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0202_c02,1.635948,0.0,0.0,-1.936628,82,low_n
tb_0202_c03,1.439631,0.0,0.0,3.594841,82,low_n
tb_0202_c04,0.997977,0.0,0.0,2.304457,81,low_n
tb_0202_c06,1.141094,0.0,0.0,-0.823663,82,low_n
tb_0202_c07,1.35809,0.0,0.0,2.726434,82,low_n
tb_0203_c01,0.659269,0.0,0.0,4.426385,82,low_n
tb_0203_c02,0.630296,0.480522,0.0,1.863135,82,low_n
tb_0203_c03,0.0,0.0,1.570455,-2.808639,80,low_n
tb_0203_c04,0.105299,0.0,0.0,3.154106,81,low_n
tb_0203_c05,1.133429,0.0,0.0,2.686603,82,low_n
tb_0204_c02,0.243191,0.0,0.917343,0.53388,82,low_n
tb_0204_c03,0.684352,0.0,0.0,-0.131933,82,low_n
tb_0204_c04,0.657033,0.0,0.0,0.820714,81,low_n
tb_0204_c05,1.617181,0.0,0.0,5.281134,81,low_n
tb_0204_c06,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0204_c07,0.659269,0.0,0.0,4.426385,82,low_n
tb_0204_c08,0.0,0.0,0.779147,0.922886,80,low_n
tb_0205_c01,1.133371,0.0,0.0,2.914211,82,low_n
tb_0205_c02,2.290567,0.0,0.0,3.593532,82,low_n
tb_0205_c03,1.456416,0.0,0.0,2.251492,82,low_n
tb_0205_c04,2.239388,0.0,0.0,5.279107,82,low_n
tb_0205_c05,0.913907,0.0,0.0,2.907497,82,low_n
tb_0205_c07,0.0,0.0,0.854772,1.556289,81,low_n
tb_0206_c01,2.398094,0.0,0.0,5.560197,81,low_n
tb_0206_c02,0.0,0.0,1.136596,-0.765266,77,low_n
tb_0206_c03,0.431173,0.0,0.0,3.076606,81,low_n
tb_0206_c05,8.046403,-1.157135,0.0,26.371787,82,extreme_a|low_n
tb_0206_c06,1.672634,0.0,0.0,2.869909,82,low_n
tb_0206_c07,8.046403,-1.157135,0.0,26.371787,82,extreme_a|low_n
tb_0207_c02,1.622278,0.0,0.0,0.644972,80,low_n
tb_0207_c08,0.0,-0.148845,1.59371,3.347341,81,low_n
tb_0208_c02,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0208_c05,5.902193,0.0,0.0,15.071734,82,low_n
tb_0208_c07,0.668302,0.0,0.0,1.663499,82,low_n
tb_0209_c03,0.820408,0.0,0.0,0.186953,77,low_n
tb_0209_c07,0.647804,0.0,0.0,-0.653035,79,low_n
tb_0209_c08,0.68029,0.0,0.0,3.715205,82,low_n
tb_0210_c01,0.0,0.0,0.695613,0.923933,79,low_n
tb_0210_c02,1.427043,-1.098666,0.0,-2.191096,81,low_n
tb_0210_c03,0.0,-1.260345,0.0,0.785193,77,low_n
tb_0210_c04,0.0,-0.237617,0.0,1.871471,82,low_n
tb_0210_c05,0.481085,0.0,0.0,0.485541,82,low_n
tb_0210_c07,0.508894,0.0,0.0,0.693345,82,low_n
tb_0210_c08,0.206272,0.0,0.0,1.793766,82,low_n
tb_0211_c01,1.613651,0.0,0.0,2.64482,81,low_n
tb_0211_c02,8.046403,-1.157135,0.0,26.371787,82,extreme_a|low_n
tb_0212_c01,0.562774,0.0,0.0,-0.321318,81,low_n
tb_0212_c02,0.892252,0.0,0.0,0.448424,82,low_n
tb_0212_c03,1.44375,0.0,0.0,1.668792,81,low_n
tb_0212_c05,0.332354,0.0,0.0,1.422582,82,low_n
tb_0212_c10,0.0,0.0,0.974854,0.091969,79,low_n
tb_0213_c02,-0.346325,0.0,0.0,5.020645,82,low_n
tb_0213_c04,2.405238,0.0,0.0,5.575078,82,low_n
tb_0213_c05,1.197434,0.0,0.0,3.535877,81,low_n
tb_0213_c06,1.319839,0.0,0.0,5.557827,82,low_n
tb_0213_c07,6.106669,0.0,0.0,15.152339,80,extreme_a|low_n
tb_0213_c08,0.617374,1.430729,0.0,3.867723,82,low_n
tb_0214_c05,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0214_c07,1.319839,0.0,0.0,5.557827,82,low_n
tb_0215_c01,0.0,0.0,1.004473,-0.29035,82,low_n
tb_0215_c02,0.659269,0.0,0.0,4.426385,82,low_n
tb_0215_c03,0.802167,0.0,0.0,1.79303,81,low_n
tb_0215_c04,1.231674,0.0,0.0,4.012915,82,low_n
tb_0215_c05,0.824104,5.677273,0.0,9.062773,82,low_n
tb_0215_c08,1.231674,0.0,0.0,4.012915,82,low_n
tb_0215_c09,0.989637,0.0,0.0,4.126994,82,low_n
tb_0216_c05,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0216_c06,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0216_c09,0.0,-0.56653,0.0,0.693138,78,low_n
tb_0217_c01,0.94022,0.0,0.0,1.525371,80,low_n
tb_0217_c02,0.408159,0.0,0.0,2.759966,81,low_n
tb_0217_c04,0.0,0.0,0.591767,2.739958,79,low_n
tb_0218_c01,6.772387,0.0,0.0,9.203113,82,extreme_a|low_n
tb_0218_c02,0.469318,0.0,0.0,0.707895,82,low_n
tb_0218_c04,1.508818,0.0,0.0,5.063937,82,low_n
tb_0218_c06,1.987597,0.0,0.0,4.423138,82,low_n
tb_0218_c07,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0218_c08,0.0,0.0,1.418175,1.789568,82,low_n
tb_0218_c09,1.394441,0.0,0.0,-0.661905,82,low_n
tb_0219_c01,0.572098,0.0,0.0,2.575254,81,low_n
tb_0219_c02,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0219_c03,0.747282,0.0,0.0,3.337843,82,low_n
tb_0219_c04,1.065564,0.0,0.0,4.249184,82,low_n
tb_0219_c06,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0219_c07,0.773874,0.0,0.0,1.48456,81,low_n
tb_0219_c08,0.697081,-0.192219,0.0,1.713384,81,low_n
tb_0219_c09,5.902193,0.0,0.0,15.071734,82,low_n
tb_0219_c10,0.0,0.0,1.299491,-0.479616,81,low_n
tb_0220_c01,2.080266,0.0,0.0,2.094446,82,low_n
tb_0220_c03,1.235808,0.0,0.0,0.451328,82,low_n
tb_0220_c04,0.698965,1.171052,1.403617,1.536647,82,low_n
tb_0220_c05,1.445136,-0.036958,0.0,1.075677,81,low_n
tb_0221_c01,0.0,0.0,0.86929,0.60304,79,low_n
tb_0221_c02,1.643626,0.0,0.0,2.977086,76,low_n
tb_0221_c05,0.766971,0.0,0.0,1.580195,82,low_n
tb_0221_c07,0.673638,0.0,0.0,1.268895,80,low_n
tb_0222_c01,1.319839,0.0,0.0,5.557827,82,low_n
tb_0222_c04,1.679249,0.0,0.0,3.104433,82,low_n
tb_0222_c06,0.0,-0.043853,0.0,4.393823,82,low_n
tb_0223_c01,0.978642,0.0,0.0,2.251926,79,low_n
tb_0223_c03,1.507031,0.0,0.0,4.043719,82,low_n
tb_0223_c06,1.507031,0.0,0.0,4.043719,82,low_n
tb_0224_c04,1.152412,0.0,0.0,3.198672,82,low_n
tb_0224_c06,0.94624,0.0,0.0,2.702043,82,low_n
tb_0224_c07,0.575527,0.0,0.0,3.180245,82,low_n
tb_0224_c10,0.0,0.047126,0.0,0.943688,82,low_n
tb_0225_c07,1.47212,-0.360357,0.0,0.470878,81,low_n
tb_0225_c08,1.144809,0.0,0.0,0.444698,82,low_n
tb_0225_c09,1.343773,0.0,0.0,1.323929,80,low_n
tb_0225_c10,0.821651,0.0,0.0,2.37575,82,low_n
tb_0225_c11,0.0,0.0,1.13192,0.738586,81,low_n
tb_0225_c12,0.706591,0.0,0.0,0.562382,82,low_n
tb_0226_c03,1.787233,0.0,0.0,3.734788,81,low_n
tb_0226_c04,2.285437,0.0,0.0,3.339561,82,low_n
tb_0226_c05,0.762338,0.0,0.0,3.019946,82,low_n
tb_0226_c07,1.370455,0.0,0.0,2.536497,82,low_n
tb_0226_c08,2.298973,0.0,0.0,3.875394,82,low_n
tb_0226_c09,0.896675,0.0,0.0,3.169151,82,low_n
tb_0226_c16,1.063064,0.0,0.0,2.012316,81,low_n
tb_0226_c17,1.294904,0.027022,0.0,4.109177,82,low_n
tb_0226_c18,0.989637,0.0,0.0,4.126994,82,low_n
tb_0226_c19,0.856184,0.925235,0.0,2.147703,82,low_n
tb_0227_c02,1.135959,0.0,0.0,1.01922,82,low_n
tb_0227_c05,1.475191,0.79141,0.0,4.330132,82,low_n
tb_0228_c01,0.0,0.0,0.886908,1.18062,81,low_n
tb_0228_c05,0.659269,0.0,0.0,4.426385,82,low_n
tb_0228_c06,0.659269,0.0,0.0,4.426385,82,low_n
tb_0229_c02,1.318127,0.0,-0.203846,-2.10182,81,low_n
tb_0229_c03,1.568616,-0.113905,0.0,5.200777,81,low_n
tb_0229_c08,0.0,0.0,1.083852,0.331044,80,low_n
tb_0230_c02,0.0,0.0,0.91799,0.788487,76,low_n
tb_0230_c03,1.61751,0.0,0.0,5.281882,82,low_n
tb_0230_c04,0.751796,0.0,0.0,-0.752076,79,low_n
tb_0230_c08,0.322999,0.0,0.0,0.304002,80,low_n
tb_0230_c10,1.465986,0.0,0.0,1.028809,82,low_n
tb_0231_c01,0.82303,0.0,0.0,0.451131,78,low_n
tb_0231_c03,0.622445,0.0,0.0,1.080601,81,low_n
tb_0231_c04,1.216621,0.0,0.0,0.791239,69,low_n
tb_0231_c05,0.956584,0.0,0.0,0.044314,79,low_n
tb_0231_c06,1.374819,0.0,0.0,0.973036,77,low_n
tb_0231_c07,1.037826,0.0,0.0,-0.473156,80,low_n
tb_0231_c08,5.902193,0.0,0.0,15.071734,82,low_n
tb_0231_c10,1.5119,-1.379873,0.0,4.65738,82,low_n
tb_0232_c01,0.802502,0.0,0.0,0.2276,81,low_n
tb_0232_c02,0.613074,0.0,0.0,1.1044,82,low_n
tb_0232_c03,1.012606,0.0,0.0,1.455079,82,low_n
tb_0232_c04,0.443782,0.0,0.0,2.34188,82,low_n
tb_0232_c05,0.601128,0.0,0.0,1.640249,82,low_n
tb_0232_c06,0.989637,0.0,0.0,4.126994,82,low_n
tb_0232_c07,0.0,0.0,1.05708,0.963422,82,low_n
tb_0232_c08,0.71933,0.463889,0.0,4.426023,82,low_n
tb_0233_c01,1.009299,0.0,0.0,0.649499,82,low_n
tb_0233_c03,1.319839,0.0,0.0,5.557827,82,low_n
tb_0234_c01,0.149113,0.0,0.716419,0.710354,80,low_n
tb_0234_c02,0.779376,0.0,0.0,-0.328324,78,low_n
tb_0234_c03,1.86419,0.0,0.0,2.274171,82,low_n
tb_0234_c04,1.782244,0.889788,0.0,3.160156,81,low_n
tb_0234_c08,0.659269,0.0,0.0,4.426385,82,low_n
tb_0235_c01,1.376935,0.0,0.0,3.21078,81,low_n
tb_0235_c02,0.0,0.0,0.906465,0.14882,77,low_n
tb_0235_c03,0.984033,0.0,0.0,0.511107,80,low_n
tb_0235_c06,0.796703,0.0,0.0,2.005843,81,low_n
tb_0236_c01,1.579733,0.0,0.0,4.160134,82,low_n
tb_0236_c02,8.046403,-1.157135,0.0,26.371787,82,extreme_a|low_n
tb_0236_c03,0.910579,0.0,0.0,0.166283,82,low_n
tb_0236_c04,0.747976,0.0,0.0,0.993314,81,low_n
tb_0236_c05,0.682685,0.0,0.278584,0.462738,80,low_n
tb_0236_c07,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0236_c08,0.477755,0.0,0.0,1.566749,80,low_n
tb_0236_c09,0.707125,0.0,0.0,1.088791,81,low_n
tb_0237_c01,0.659269,0.0,0.0,4.426385,82,low_n
tb_0237_c02,0.547054,0.0,0.0,2.032769,82,low_n
tb_0237_c03,0.513653,0.372123,0.0,3.529889,82,low_n
tb_0237_c04,1.13348,0.0,0.0,3.479828,82,low_n
tb_0237_c05,0.307326,0.0,0.0,3.082759,82,low_n
tb_0237_c06,0.675229,0.0,0.0,2.439917,81,low_n
tb_0237_c07,0.522163,0.0,0.0,0.651474,81,low_n
tb_0237_c08,0.0,0.0,0.815312,1.649112,82,low_n
tb_0238_c05,0.0,0.0,2.065482,-1.766444,82,low_n
tb_0238_c10,0.659796,0.0,0.0,4.400649,81,low_n
tb_0238_c11,0.297931,0.0,0.0,4.216623,82,low_n
tb_0238_c17,0.544072,0.0,0.0,3.143505,81,low_n
tb_0239_c01,0.0,0.0,0.776395,1.728837,82,low_n
tb_0239_c02,1.319839,0.0,0.0,5.557827,82,low_n
tb_0239_c08,2.265838,0.520481,0.0,3.289076,82,low_n
tb_0240_c01,0.0,0.0,0.245062,3.588275,81,low_n
tb_0240_c02,1.319839,0.0,0.0,5.557827,82,low_n
tb_0241_c01,0.359133,0.0,1.027713,-0.530906,74,low_n
tb_0241_c03,0.449467,0.0,0.0,2.549555,82,low_n
tb_0241_c07,1.507031,0.0,0.0,4.043719,82,low_n
tb_0241_c10,0.40169,0.0,0.0,2.835757,73,low_n
tb_0241_c11,0.99982,0.0,0.0,0.895933,79,low_n
tb_0241_c12,0.974179,0.0,0.0,1.310923,82,low_n
tb_0241_c13,0.623853,0.0,0.0,2.355265,80,low_n
tb_0241_c17,0.0,0.0,0.666642,-0.597274,81,low_n
tb_0242_c02,1.579733,0.0,0.0,4.160134,82,low_n
tb_0242_c03,2.298973,0.0,0.0,3.875394,82,low_n
tb_0242_c04,3.422866,0.0,0.0,2.544502,82,low_n
tb_0242_c05,8.046403,-1.157135,0.0,26.371787,82,extreme_a|low_n
tb_0242_c06,0.874304,0.0,0.0,1.484517,81,low_n
tb_0243_c01,0.0,0.0,0.740286,0.927055,80,low_n
tb_0243_c02,0.953914,0.0,0.0,2.710201,82,low_n
tb_0243_c05,1.92224,0.0,0.0,5.232836,82,low_n
tb_0243_c08,1.319839,0.0,0.0,5.557827,82,low_n
tb_0243_c10,1.13348,0.0,0.0,3.479828,82,low_n
tb_0243_c11,0.944096,0.0,0.0,0.54315,82,low_n
tb_0243_c13,0.319646,0.0,0.0,2.33408,82,low_n
tb_0243_c14,0.953489,-0.176718,0.0,1.862117,82,low_n
tb_0243_c15,0.0,0.30416,1.19067,3.189729,81,low_n
tb_0244_c03,0.831666,0.0,0.0,1.345856,80,low_n
tb_0244_c05,0.620702,0.0,0.0,0.616942,80,low_n
tb_0244_c06,0.540669,0.0,0.0,1.876408,55,low_n
tb_0244_c07,1.319839,0.0,0.0,5.557827,82,low_n
tb_0244_c08,1.055281,0.0,0.0,1.839103,77,low_n
tb_0244_c09,8.378259,0.0,0.0,26.321239,82,extreme_a|low_n
tb_0245_c01,1.854088,0.0,0.03392,-2.890697,81,low_n
