model,mean_scenarios,online_correctness_sd,online_correctness_mean,full_correctness,online_scaffolding_sd,online_scaffolding_mean,full_scaffolding,batch_correctness_sd,batch_correctness_mean,batch_scaffolding_sd,batch_scaffolding_mean,mwle_correctness_sd,mwle_correctness_mean,mwle_scaffolding_sd,mwle_scaffolding_mean
Qwen/Qwen1.5-1.8B,33.5,0.1019210361186541,-2.3161605000000005,-3.876434133120299,0.10627813185333272,-0.262264375,-0.26837926423106506,0.07863227979999085,-3.054746696776986,0.10262409187034441,-0.2791995649103274,0.1550532577845419,-4.057191146149532,0.10929577786108055,-0.29291427252458124
Qwen/Qwen1.5-1.8B-Chat,30.375,0.16747156924194434,-1.549179875,-1.8255293623147488,0.056138172714183546,-0.56367675,-0.7037306489014634,0.2104859570538503,-1.7484643489547231,0.04655160161232133,-0.5739793310915551,0.2597350131658529,-1.9233490109124134,0.058400841224776824,-0.6212024993161098
ai-forever/mGPT,26.25,0.13922436359114515,-2.706411875,-5.20200196339955,0.12922850738995004,1.925345375,2.911478327136595,0.10362275636887693,-3.5757545969654396,0.12281370883059287,1.9478679256210034,1.0214370979338174,-6.085330738402208,0.9105433972673876,2.6063390691259043
allenai/OLMo-1B-hf,25.875,0.14856885304106474,-2.72647825,-5.250889750255155,0.13159613991845467,2.1000182499999998,2.9416178704125615,0.10802715666609819,-3.5917012531294468,0.1540782329462864,2.1369313796292086,0.611162578126841,-5.571957895827669,0.27316533803424137,3.5003181803333776
allenai/OLMo-2-0425-1B-DPO,22.75,0.22969110942361265,-0.14511749999999998,0.1620467625993371,0.05783990018577142,-0.8815500000000001,-1.208983257155126,0.22043044125498995,-0.2098805125481083,0.06281493029412877,-0.8681316903938937,0.24725688508936966,-0.15807519304259998,0.08247656628993522,-1.0144675030644335
allenai/OLMo-2-0425-1B-Instruct,21.25,0.3457854903657532,0.110325625,0.20442138096820844,0.1638358411081329,-0.877942875,-1.1521392226072917,0.2740196966935791,0.001326770615514141,0.0927632832663968,-0.8963511292458735,0.2930169654355033,0.0625727745168003,0.13756666838393852,-1.0443974561156257
arcee-ai/raspberry-3B,13.875,0.19588209375093477,1.0646165,1.146787912779202,0.1782290459794643,0.28783,0.07742965950377281,0.20954903085117588,0.9379200085278819,0.16674953080372334,0.21341099985347822,0.21707081870577064,1.0869665716103485,0.26896526233823653,0.3416632989762355
google/gemma-2b,25.875,0.24402333272186796,-1.40658025,-1.5320829468883592,0.17619729479367546,0.489012875,1.1809133085083294,0.23472142613792832,-1.6394657152725758,0.14040516351084742,0.4643709809035742,0.2766469646341251,-1.799133936356902,0.163881428530971,0.5152367347624195
h2oai/h2o-danube-1.8b-chat,30.0,0.10898701495103669,-1.50295875,-1.8463721911072992,0.08550051058729122,-0.59392625,-0.2094140626091641,0.14054439082499037,-1.7836352826778494,0.0752931445312455,-0.6108059302227209,0.1794829332834388,-1.9848141200874927,0.09940141353262741,-0.6641327779221134
h2oai/h2o-danube2-1.8b-chat,27.375,0.08365807511344917,-0.9942757499999999,-1.3414092614588946,0.10089160775547378,0.04524837499999999,-0.0598652402681676,0.09080077330029566,-1.0818489424569089,0.09829887431667932,0.0357505504998282,0.09963015147755168,-1.1425977354581467,0.1070216206404986,0.055701320491434184
ibm-granite/granite-7b-instruct,21.25,0.1399394177213393,-0.92401975,-0.7254704832078627,0.1476526990660855,0.608243,1.1069474193212954,0.17246435265899165,-1.0122143328385227,0.16564204765321225,0.5955896364850061,0.19654420767519004,-1.0654014056273393,0.17513834542558993,0.6658698464302208
ibm/PowerLM-3b,20.75,0.19497118192693086,0.28996537499999997,0.40097640999458745,0.08461659357951017,-0.063364,-0.2597488354202762,0.17157411139523276,0.2005427053619505,0.10166455271587355,-0.10519917462367909,0.1894317248800549,0.277242270160825,0.1032850316575697,-0.083785515066194
nvidia/AceInstruct-1.5B,16.0,0.21782363376476022,1.4550163749999998,1.3905183925256737,0.08768407625238675,-1.105718375,-0.8669024519776318,0.23209177193358854,1.341692104908677,0.06847662639378345,-1.083029429745415,0.2188189252409378,1.4393291570214048,0.08171843847345023,-1.2586442147595052
openbmb/MiniCPM-1B-sft-bf16,22.25,0.08741787997449021,-2.372036625,-4.135920944210266,0.18105215569898633,1.728119,2.0975576232470594,0.1573672277506534,-3.03536259129939,0.18041850890822198,1.6200803405212114,0.6054115925235949,-3.854692755775224,0.345166297372813,1.9108785181853332
openlm-research/open_llama_3b,15.5,0.3176109430875099,-1.04235575,-2.0597239348098206,0.20771751972266175,1.3476733749999998,1.7035543087427851,0.36144794054458956,-1.1952204757782323,0.21388198725958,1.1308480773392264,0.41334056054647084,-1.2519148131701217,0.299029589414866,1.509936901279754
pankajmathur/orca_mini_3b,21.125,0.09435623271643213,-1.74001125,-2.025993454209349,0.08679583360959427,1.0180396250000001,0.6034929520006973,0.14348412531456525,-2.0178368634412185,0.08493327206553555,1.0267993872409578,0.18788309029355468,-2.2576111651471313,0.09609049078536172,1.1444305512407438
pankajmathur/orca_mini_v9_5_3B-Instruct,18.75,0.1111227690416522,0.7705733749999999,0.7998024234285216,0.056093775276317426,0.0128845,0.32721494576111815,0.1250811677463887,0.6594343540838841,0.06786522860204534,-0.020510935612991162,0.14799418284354612,0.7654051362927581,0.06747142121757707,0.01919167877083435
stabilityai/stablelm-2-1_6b-chat,24.625,0.10441648703599207,-0.70042425,-0.8525069628937093,0.09129767061778944,-0.813199625,-0.9875047497274333,0.11740129095519077,-0.7973634627375729,0.07913593959145784,-0.8287580841140074,0.13157284427828686,-0.8177416193705901,0.08288839547528641,-0.9453251353405658
tiiuae/Falcon3-1B-Instruct,16.75,0.18832935173171358,0.74670275,0.8003513282845375,0.0823115134040152,-1.034500125,-1.2993867706221318,0.11108525097948045,0.6048844606140362,0.054255829137799014,-1.0297603235791728,0.15189101084825848,0.7319246679739915,0.06193030459616852,-1.2222593180705523
tiiuae/Falcon3-3B-Instruct,11.75,0.29213384270653137,1.9476443749999999,2.20001530269374,0.10235069643510003,-0.9844715,-1.0309653582193745,0.2572504708945342,1.8893045914452329,0.07467026766128855,-1.040814792380868,0.3348320795015918,2.024784683392398,0.06634098271389814,-1.227875955914834
utter-project/EuroLLM-1.7B,22.25,0.21566997408120464,-2.20594525,-3.3806553883325052,0.23288627328829276,1.658083875,1.4469397816364538,0.19180646898296141,-2.7425791617680035,0.19047395722683289,1.5214368165185335,0.28169514538282614,-3.2211690117054412,0.4299603312200112,1.9575601509454708
utter-project/EuroLLM-1.7B-Instruct,25.0,0.12759501583011576,-1.69076775,-2.416565598127998,0.09430826759323649,0.44666375,0.05231471870671216,0.17090126504899525,-1.9248545028678197,0.10588719140917466,0.4041359065147625,0.2186034627612642,-2.1351187747462728,0.1100980481299692,0.4736616109929461
