scope,repeat,outer_fold,policy_id,policy_role,n_models,n_inner_folds,replay_success_rate,mwle_convergence_rate,nominal_precision_rate,nominal_precision_lower_95_ci,recovery_n,recovery_correlation,recovery_correlation_lower_95_ci,recovery_slope,recovery_mae,recovery_bias,disjoint_n_cells,disjoint_log_loss,disjoint_brier,disjoint_accuracy,disjoint_pass_rate_mae,disjoint_pass_rate_bias,mean_scenario_count,p90_scenario_count,mean_random_scenario_count,scenario_reduction_vs_random,scenario_reduction_lower_95_ci,scenario_reduction_upper_95_ci,paired_ci_favors_cat,fit_cache_keys,bootstrap_unit,n_families,all_gates_pass,gate_status,failed_gates,gate_checks,applied_gate_names,applied_gate_checks,diagnostic_only_gate_names,diagnostic_gate_checks,diagnostic_failures,inference_unit,n_inference_rows,n_unique_tutor_models,expected_unique_tutor_models,inference_scope_complete,model_repeat_rows_treated_as_independent,gate_scope_contract_sha256,sensitivity_can_promote
outer_panel,1,2.0,sensitivity_floor15_se0p20_dopt,sensitivity,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.9737510122610633,0.9197711532605057,0.9781336841883471,0.3566283606518187,0.10318176233700158,4106,0.42838366471694034,0.14021768329006762,0.7903068679980516,0.07044707325610161,0.02620972807213025,25.0,34.2,42.7,0.41451990632318503,0.3481481481481482,0.46608315098468267,True,"[""9209752fddbed015b211fc1cba2e86ad796ff3b37c3c6cb0dd308f2e6f9f8bfa""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""disjoint_pass_rate_mae"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,3.0,primary_floor15_se0p20_trace,primary,10,1,1.0,1.0,0.9,0.5958499732047616,10,0.9959289624650666,0.9776172934996958,1.1156536728803874,0.3171094356982168,-0.023928223939121262,4109,0.36358284047822137,0.11570977930873243,0.8342662448284254,0.03409729289594583,0.018792004513322035,26.2,36.49999999999999,44.1,0.4058956916099774,0.34824902723735407,0.48958333333333337,True,"[""3320b384dcaf25ceaf4511b8f9691b89ec01273d0a9797e481e72de7d825ccbd""]",tutor_family,5,False,fail,"[""nominal_precision_rate"", ""recovery_slope"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,3.0,sensitivity_floor12_se0p20_trace,sensitivity,10,1,1.0,1.0,0.9,0.5958499732047616,10,0.9959289624650666,0.9779119877671256,1.1156536728803874,0.3171094356982168,-0.023928223939121262,4109,0.36358284047822137,0.11570977930873243,0.8342662448284254,0.03409729289594583,0.018792004513322035,26.2,36.49999999999999,44.1,0.4058956916099774,0.34824902723735407,0.48958333333333337,True,"[""3320b384dcaf25ceaf4511b8f9691b89ec01273d0a9797e481e72de7d825ccbd""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,3.0,sensitivity_floor15_se0p20_dopt,sensitivity,10,1,1.0,1.0,0.9,0.5958499732047616,10,0.997386122440528,0.9816241027542131,1.0920782791933241,0.2663292129199203,-0.03608997294068137,4109,0.363761598507572,0.11592033502471434,0.8328060355317596,0.03546608314020538,0.013259910333402663,26.9,40.099999999999994,44.1,0.3900226757369615,0.31779661016949146,0.46875,True,"[""3320b384dcaf25ceaf4511b8f9691b89ec01273d0a9797e481e72de7d825ccbd""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,4.0,primary_floor15_se0p20_trace,primary,11,1,1.0,1.0,1.0,0.7411670330319683,11,0.9761721628506814,0.949934215998442,1.1209659069059066,0.3970929856905189,0.001244149406764912,4518,0.3947172233902213,0.1237406511805964,0.8282425852146967,0.043347990587392284,0.008003894268836102,24.09090909090909,28.0,42.72727272727273,0.43617021276595747,0.3811475409836065,0.49557522123893805,True,"[""c5a81f423c37fbc9f5ab1e81095492647afed4f6645cbf90c89cacd10a0a97f4""]",tutor_family,4,False,fail,"[""recovery_slope"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,4.0,sensitivity_floor12_se0p20_trace,sensitivity,11,1,1.0,1.0,1.0,0.7411670330319683,11,0.9761721628506814,0.949934215998442,1.1209659069059066,0.3970929856905189,0.001244149406764912,4518,0.3947172233902213,0.1237406511805964,0.8282425852146967,0.043347990587392284,0.008003894268836102,24.09090909090909,28.0,42.72727272727273,0.43617021276595747,0.3811475409836065,0.49557522123893805,True,"[""c5a81f423c37fbc9f5ab1e81095492647afed4f6645cbf90c89cacd10a0a97f4""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,4.0,sensitivity_floor15_se0p20_dopt,sensitivity,11,1,1.0,1.0,1.0,0.7411670330319683,11,0.9685143322975,0.934703018579509,1.1254390615038847,0.3971648146821284,-0.019927085393610454,4518,0.3961192248180819,0.12402434535404452,0.8280212483399735,0.04030853834903876,0.009170125848102633,26.454545454545453,30.0,42.72727272727273,0.3808510638297873,0.33606557377049173,0.43506493506493504,True,"[""c5a81f423c37fbc9f5ab1e81095492647afed4f6645cbf90c89cacd10a0a97f4""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
repetition,1,,primary_floor15_se0p20_trace,primary,52,1,1.0,1.0,0.9423076923076923,0.8435748863103923,52,0.9852488976213489,0.9749805529195648,1.088997478427971,0.405675066773982,-0.0016940805825984818,21351,0.3890373036501437,0.1230640624314814,0.8245515432532434,0.04927537274171545,0.00850453341176165,26.115384615384617,37.0,43.36538461538461,0.3977827050997782,0.35296339767987783,0.43747972097089655,True,"[""3320b384dcaf25ceaf4511b8f9691b89ec01273d0a9797e481e72de7d825ccbd"", ""620df20816a9007e3d3b58c03a6a7400dbdb0e12cd51a16a010a99d298e6e67a"", ""9209752fddbed015b211fc1cba2e86ad796ff3b37c3c6cb0dd308f2e6f9f8bfa"", ""c5a81f423c37fbc9f5ab1e81095492647afed4f6645cbf90c89cacd10a0a97f4"", ""da7452d82d4234787d34e32f11c9ab0fc3c4d9a50b56794c8764021a8edf3408""]",tutor_family,22,False,fail,"[""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}",[],{},[],52_unique_out_of_fold_tutors_once_per_repetition,52,52,52,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
repetition,1,,sensitivity_floor12_se0p20_trace,sensitivity,52,1,1.0,1.0,0.9423076923076923,0.8435748863103923,52,0.9852488976213489,0.9747203316830386,1.088997478427971,0.405675066773982,-0.0016940805825984818,21351,0.3890373036501437,0.1230640624314814,0.8245515432532434,0.04927537274171545,0.00850453341176165,26.115384615384617,37.0,43.36538461538461,0.3977827050997782,0.350754010487376,0.4372651390908809,True,"[""3320b384dcaf25ceaf4511b8f9691b89ec01273d0a9797e481e72de7d825ccbd"", ""620df20816a9007e3d3b58c03a6a7400dbdb0e12cd51a16a010a99d298e6e67a"", ""9209752fddbed015b211fc1cba2e86ad796ff3b37c3c6cb0dd308f2e6f9f8bfa"", ""c5a81f423c37fbc9f5ab1e81095492647afed4f6645cbf90c89cacd10a0a97f4"", ""da7452d82d4234787d34e32f11c9ab0fc3c4d9a50b56794c8764021a8edf3408""]",tutor_family,22,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""scenario_reduction_vs_random""]",52_unique_out_of_fold_tutors_once_per_repetition,52,52,52,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
repetition,1,,sensitivity_floor15_se0p20_dopt,sensitivity,52,1,1.0,1.0,0.9423076923076923,0.8435748863103923,52,0.9849656212179627,0.9719471475110352,1.0866825687849009,0.38930728545914545,0.013084243947850297,21351,0.38907550968101523,0.12324701031445569,0.8240831811156386,0.049085893960718656,0.010650709682170734,27.884615384615383,38.9,43.36538461538461,0.3569844789356984,0.3065511135874117,0.3972089476258194,True,"[""3320b384dcaf25ceaf4511b8f9691b89ec01273d0a9797e481e72de7d825ccbd"", ""620df20816a9007e3d3b58c03a6a7400dbdb0e12cd51a16a010a99d298e6e67a"", ""9209752fddbed015b211fc1cba2e86ad796ff3b37c3c6cb0dd308f2e6f9f8bfa"", ""c5a81f423c37fbc9f5ab1e81095492647afed4f6645cbf90c89cacd10a0a97f4"", ""da7452d82d4234787d34e32f11c9ab0fc3c4d9a50b56794c8764021a8edf3408""]",tutor_family,22,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""scenario_reduction_vs_random""]",52_unique_out_of_fold_tutors_once_per_repetition,52,52,52,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,2,0.0,primary_floor15_se0p20_trace,primary,11,1,1.0,1.0,0.8181818181818182,0.523019438039156,11,0.9900313046776866,0.9713543918221432,1.1429229692546117,0.558554755055651,0.2198234403426362,4519,0.39012749367190497,0.12532337363214271,0.8236335472449657,0.07784177546026326,0.07229648986752485,28.272727272727273,50.0,45.27272727272727,0.3755020080321285,0.2264150943396226,0.4700460829493087,True,"[""967612357e73a5578e290a74a2170d503cc12bc6a579de37d9b9c4d814aef56a""]",tutor_family,5,False,fail,"[""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": false, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": false, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,2,0.0,sensitivity_floor12_se0p20_trace,sensitivity,11,1,1.0,1.0,0.8181818181818182,0.523019438039156,11,0.9900313046776866,0.9713543918221432,1.1429229692546117,0.558554755055651,0.2198234403426362,4519,0.39012749367190497,0.12532337363214271,0.8236335472449657,0.07784177546026326,0.07229648986752485,28.272727272727273,50.0,45.27272727272727,0.3755020080321285,0.2434988179669031,0.46794871794871795,True,"[""967612357e73a5578e290a74a2170d503cc12bc6a579de37d9b9c4d814aef56a""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": false, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,2,0.0,sensitivity_floor15_se0p20_dopt,sensitivity,11,1,1.0,1.0,0.8181818181818182,0.523019438039156,11,0.9901782607764321,0.965642853996607,1.1350637771300274,0.4845064066232816,0.09653352575537304,4519,0.38060428627847065,0.12189016981849082,0.8293870325293207,0.06493277640154985,0.055663617296627076,30.09090909090909,50.0,45.27272727272727,0.33534136546184745,0.21478873239436624,0.42031872509960166,True,"[""967612357e73a5578e290a74a2170d503cc12bc6a579de37d9b9c4d814aef56a""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""recovery_slope"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,2,1.0,primary_floor15_se0p20_trace,primary,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.9885351244931079,0.9792131972610564,1.200139905776911,0.550630014933138,-0.17472527617203534,4108,0.36189284709029773,0.11349867213976197,0.8364167478091529,0.051524570662003,-0.001964284120617295,26.0,41.0,41.9,0.3794749403341289,0.20479302832244006,0.53125,True,"[""cf1223746f82e391fdb42bbf9b458b6a6ddf1d8e7db1b639c10be8fe98e4cbc0""]",tutor_family,4,False,fail,"[""recovery_slope"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,2,1.0,sensitivity_floor12_se0p20_trace,sensitivity,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.9885351244931079,0.9792131972610564,1.200139905776911,0.550630014933138,-0.17472527617203534,4108,0.36189284709029773,0.11349867213976197,0.8364167478091529,0.051524570662003,-0.001964284120617295,26.0,41.0,41.9,0.3794749403341289,0.20479302832244006,0.53125,True,"[""cf1223746f82e391fdb42bbf9b458b6a6ddf1d8e7db1b639c10be8fe98e4cbc0""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
