policy_id,policy_role,model,model_family,n_repetitions,expected_repetitions,repeat_rows_treated_as_independent,mean_theta_reference,mean_theta_cat_mwle,mean_theta_baseline_mwle,mean_cat_scenarios_administered,mean_baseline_scenarios_administered,mean_cat_eval_log_loss_sum,mean_cat_eval_brier_sum,mean_cat_eval_correct_count,mean_cat_eval_n_cells,mean_cat_eval_observed_pass_rate,mean_cat_eval_predicted_pass_rate,mean_baseline_eval_log_loss_sum,mean_baseline_eval_brier_sum,mean_baseline_eval_correct_count,mean_baseline_eval_n_cells,mean_baseline_eval_observed_pass_rate,mean_baseline_eval_predicted_pass_rate,rate_cat_replay_success,rate_baseline_replay_success,rate_cat_mwle_converged,rate_baseline_mwle_converged,rate_cat_precision_reached,rate_baseline_precision_reached
sensitivity_floor12_se0p20_trace,sensitivity,Qwen/Qwen2-0.5B,qwen,5,5,False,-0.899904309574827,-1.4391327379625216,-1.0357411764853903,24.6,44.8,188.94773704824607,61.72978936061552,324.0,411.4,0.24550350790163705,0.18291854393247445,182.74782082817336,59.788358929863115,325.8,411.4,0.24550350790163705,0.23260304005588472,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,Qwen/Qwen2.5-0.5B-Instruct,qwen,5,5,False,0.9925394108264161,1.339894472806184,1.1675481191003405,17.4,35.6,211.26178369283699,69.94826797672665,309.2,411.4,0.529898660619375,0.6195694108105749,206.2444304064999,68.10814102328342,311.0,411.4,0.529898660619375,0.5925617596013723,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,ai-forever/mGPT,mgpt,5,5,False,-5.2665439524899345,-5.995490010533996,-5.030726183722755,49.0,50.0,4.490061379360621,0.8811943642356963,409.4,410.4,0.0024366506438787015,0.005627166676507136,7.113486148347269,1.0825144460436678,409.4,410.4,0.0024366506438787015,0.013254105429942237,1.0,1.0,1.0,1.0,0.2,0.0
sensitivity_floor12_se0p20_trace,sensitivity,allenai/OLMo-1B-hf,olmo,5,5,False,-4.815510767854862,-5.4107211820275065,-5.009726755211438,50.0,50.0,26.21273331644154,5.472990637176123,405.2,411.2,0.01459145347601162,0.008634977873822471,25.651358969772208,5.401138058573784,405.2,411.2,0.01459145347601162,0.01224316437297214,1.0,1.0,1.0,1.0,0.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,allenai/OLMo-2-0425-1B,olmo,5,5,False,-2.2988741072219634,-3.013799502551008,-2.4172736774589776,30.6,50.0,125.32509327365521,33.58862548687089,373.6,411.2,0.09727635650674414,0.0630878921583582,119.7712843761511,34.04822128185587,370.6,411.2,0.09727635650674414,0.09720151545417251,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,allenai/OLMo-2-0425-1B-DPO,olmo,5,5,False,1.9075893642829662,2.1934672755340636,1.7821617497577198,23.4,47.6,179.60318211680686,59.41869510000514,325.8,411.2,0.6590473153331915,0.7436686245946176,170.73417879705644,55.69667774928947,328.8,411.2,0.6590473153331915,0.6915416761801984,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,allenai/OLMo-2-0425-1B-Instruct,olmo,5,5,False,1.901783589959394,2.037781761449156,1.8426835327827829,21.6,40.2,174.92789584672406,57.09270967421266,329.2,411.2,0.6760706777218718,0.7250861308304917,172.68089729976222,56.218296617019725,330.0,411.2,0.6760706777218718,0.6996542371789627,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,arcee-ai/raspberry-3B,raspberry,5,5,False,2.312936334542628,2.506949103264276,2.2610142460763414,22.8,42.6,155.1889269693469,49.47897911616104,341.6,409.8,0.7808694615063511,0.7718271333384201,157.9197903390962,50.50308782355953,337.4,409.8,0.7808694615063511,0.7444008035505738,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,google/gemma-2-2b,gemma,5,5,False,-1.519101565414614,-1.4582308282518406,-1.4450558303308925,25.6,50.0,128.13279801534733,38.20885182684504,361.4,410.6,0.14856329001246218,0.17863730311670128,126.3626433279663,37.56991126579439,361.8,410.6,0.14856329001246218,0.17803127587941003,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,google/gemma-2b,gemma,5,5,False,-2.3969812699173594,-1.9583562154406888,-2.971346902910007,28.0,50.0,124.630150162777,33.725085199656746,371.0,410.6,0.11203133345202065,0.1271372491029115,133.45107524062922,34.36640095873248,370.0,410.6,0.11203133345202065,0.060753317865393376,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,h2oai/h2o-danube-1.8b-chat,danube,5,5,False,1.1968695542918502,1.4968441723632364,1.1653606072071105,18.8,39.4,205.71353931906032,68.23624241841674,305.4,410.2,0.541199928787609,0.6485291914143796,196.76137527490172,64.71518498359684,312.0,410.2,0.541199928787609,0.5978895704804645,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,h2oai/h2o-danube2-1.8b-base,danube,5,5,False,-0.6418174405629428,-0.8057527609479745,-1.047706543606552,21.2,39.4,201.14354571174283,66.19009554315869,313.4,409.2,0.28348023137933087,0.2709225744899347,207.89743611702715,68.05948714380038,309.6,409.2,0.28348023137933087,0.23890651142324426,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,h2oai/h2o-danube2-1.8b-chat,danube,5,5,False,1.4900303813315743,1.8408612827007986,1.6544860994593353,19.2,38.4,176.6153506605533,56.490921503787675,326.0,410.2,0.6621161948845766,0.6955000528107436,174.93094966142024,55.720143030756866,327.8,410.2,0.6621161948845766,0.6705911469888916,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,ibm-granite/granite-3.0-2b-base,granite,5,5,False,0.8088889687870534,1.114102232830885,1.2049735278214677,17.4,32.8,239.07313475834718,81.00769780805831,286.6,409.6,0.5297859144850617,0.5895587429526266,236.03391550125608,80.13507701070903,291.2,409.6,0.5297859144850617,0.6062883115172413,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,ibm-granite/granite-3.1-2b-base,granite,5,5,False,0.7799768115831862,-0.40293309880289635,1.1019386187297129,18.8,39.0,288.4846546901554,97.95833446591523,259.0,410.6,0.5260601744703579,0.3365245042832587,254.2547423590583,86.827669475545,278.2,410.6,0.5260601744703579,0.5900303048197111,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,ibm-granite/granite-3.1-2b-instruct,granite,5,5,False,3.383382676806337,3.662477480785406,3.0978298939387465,28.2,50.0,100.77846870675475,30.232895946088973,371.8,410.6,0.8855332027772833,0.8744477671981684,107.87807792573685,32.913102818854966,363.6,410.6,0.8855332027772833,0.8309014137709422,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,ibm-granite/granite-7b-instruct,granite,5,5,False,1.7447740603157254,1.8605214543914497,1.9789839985455615,20.4,46.0,196.4883315797914,63.18462347710886,319.8,410.6,0.6453978992344668,0.6984600967444682,198.58373555193097,63.91228316395062,319.8,410.6,0.6453978992344668,0.7139373672419269,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,ibm/PowerLM-3b,powerlm,5,5,False,0.8935995126223386,0.5915091236073524,0.6382625733046289,18.8,34.8,244.73186115811194,81.96692221811375,280.2,410.2,0.6387149500606423,0.5020725878879277,232.63095973907753,77.5273622825966,284.4,410.2,0.6387149500606423,0.511262716226289,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,meta-llama/Llama-3.2-1B,llama_3_2,5,5,False,-2.566036967529382,-3.2783644877053626,-2.406044200308797,36.6,50.0,134.91778408060082,33.632695683976024,369.6,410.8,0.10954271965652121,0.05016206501093127,121.23642207158305,31.145339671148996,373.0,410.8,0.10954271965652121,0.09677585635492007,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,meta-llama/Llama-3.2-1B-Instruct,llama_3_2,5,5,False,2.008048919839326,2.3871480221947827,1.9353805195782143,22.6,43.0,192.6446619630926,60.00576044774921,329.2,410.8,0.7010734058017357,0.7612131390179139,186.74730663128668,58.96381946258545,329.6,410.8,0.7010734058017357,0.7063176895020302,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,meta-llama/Llama-3.2-3B-Instruct,llama_3_2,5,5,False,3.6264363979149437,3.7466884285813764,3.675107379529451,28.2,50.0,96.4215088193453,29.56101035188778,369.4,410.8,0.871473191934102,0.8836406906715638,96.19752255408864,29.408138976422826,369.6,410.8,0.871473191934102,0.8787521638967956,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,microsoft/phi-1_5,phi,5,5,False,-1.6654487160999931,-1.1783509961897196,-1.518660332890156,25.0,48.4,143.07527328444425,43.67230469817744,353.2,411.0,0.17761641295812008,0.21616557509045026,140.21624158371614,42.84541652760968,352.6,411.0,0.17761641295812008,0.17504763295823927,1.0,1.0,1.0,1.0,1.0,0.4
sensitivity_floor12_se0p20_trace,sensitivity,nvidia/AceInstruct-1.5B,ace,5,5,False,2.7798068009009818,2.9958936664244136,2.8770387063200062,25.6,50.0,139.63218431158936,43.26014047996439,350.4,411.0,0.8004885135450461,0.8197775558395648,137.22084381821713,42.56499442491909,351.6,411.0,0.8004885135450461,0.809887981690585,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,openbmb/MiniCPM-1B-sft-bf16,minicpm,5,5,False,-1.2969164302252305,-0.7059383920692686,-1.248306723740722,19.0,42.2,182.52126831807018,60.36363683728392,325.6,411.0,0.15571813029447706,0.2949920712442868,157.5966585529211,50.41984856032429,340.6,411.0,0.15571813029447706,0.21741942746471227,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,openbmb/MiniCPM-2B-sft-bf16,minicpm,5,5,False,0.26929438812717377,1.2294629355818716,0.12066011672171262,21.4,38.2,289.4047276741576,97.65097314142207,266.4,411.0,0.4136262835947047,0.6137100407465714,236.23496131263428,80.54148466535138,284.6,411.0,0.4136262835947047,0.42961942498575956,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,openlm-research/open_llama_3b,open_llama,5,5,False,-3.5272414089406596,-3.679970368688759,-3.593356164707852,34.4,50.0,49.682784470266135,13.504732444979194,393.8,411.0,0.04379572414532168,0.03634862659848238,49.39760618642532,13.400008191889075,393.4,411.0,0.04379572414532168,0.03864945918845678,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,pankajmathur/orca_mini_3b,orca_mini,5,5,False,-0.6286410605026187,-0.7302349425095184,0.14600790245564638,19.6,33.6,210.12112398710423,69.05669053101813,315.4,410.8,0.28481039700907956,0.2796536880801714,235.2507906235026,81.56716031049866,278.8,410.8,0.28481039700907956,0.42237070623747136,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,pankajmathur/orca_mini_v9_5_3B-Instruct,orca_mini,5,5,False,2.8930699369492388,3.040173680963349,3.2131174745861273,26.6,50.0,164.71172867011597,50.6097068296491,338.2,409.8,0.7955107639095951,0.8304215238325254,167.38478402767356,51.17609414599568,336.2,409.8,0.7955107639095951,0.8455893371158612,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,stabilityai/stablelm-2-1_6b-chat,stablelm,5,5,False,1.790224318794137,2.0223651811438437,1.8870308995913505,19.0,43.8,163.84090962806903,52.37547551611616,333.4,411.2,0.680934495547209,0.7166036405197934,162.72272161330065,51.82708859268636,333.8,411.2,0.680934495547209,0.6987724290197441,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,stabilityai/stablelm-2-zephyr-1_6b,stablelm,5,5,False,1.7079696466171796,1.858774700667496,2.1806904889061487,19.8,39.0,156.25506686721923,49.80968497664842,339.6,411.2,0.7149812203245695,0.694825987178081,156.2548865527563,50.17588611546819,340.6,411.2,0.7149812203245695,0.7368797683820214,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,stabilityai/stablelm-zephyr-3b,stablelm,5,5,False,2.127090858857122,2.370184717796928,2.243600542181773,20.2,41.8,127.07815986502862,39.254969101392376,352.8,411.2,0.7490279451019299,0.7591457833261953,126.80697055938053,38.79352468963718,354.4,411.2,0.7490279451019299,0.7445567600059343,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,tiiuae/Falcon3-1B-Instruct,falcon3,5,5,False,1.7312125318921638,2.2020232855692994,1.4530346988902552,22.2,30.6,160.71140394090025,51.94289300750302,334.0,410.6,0.6770589282535161,0.7294285248868392,160.41816999702323,51.02859554494991,339.4,410.6,0.6770589282535161,0.6298716857837972,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,tiiuae/Falcon3-3B-Base,falcon3,5,5,False,0.09533819658417746,-0.15444874935746145,0.07225548485365745,18.6,39.4,287.49956122656783,97.78315168560862,255.4,409.6,0.4321295247182301,0.3683920744800163,283.54347857708945,97.84342351437974,244.6,409.6,0.4321295247182301,0.405686434295936,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor12_se0p20_trace,sensitivity,tiiuae/Falcon3-3B-Instruct,falcon3,5,5,False,3.306808484661461,3.5487106069270853,3.3791625491973276,28.2,50.0,122.03938247387453,38.83360066199806,354.8,409.6,0.8959973761106804,0.8593418150874113,124.97071625177698,40.055698895008184,351.2,409.6,0.8959973761106804,0.846374618972853,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,utter-project/EuroLLM-1.7B,eurollm,5,5,False,-2.7770099869704454,-2.3229213549403256,-3.084464822970577,28.2,50.0,66.734381126282,17.876235348422195,389.2,410.8,0.0511199358397099,0.10366247956648293,57.652452897878106,16.476508360242676,387.6,410.8,0.0511199358397099,0.05899947403084192,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor12_se0p20_trace,sensitivity,utter-project/EuroLLM-1.7B-Instruct,eurollm,5,5,False,0.867879227574468,1.0092819433513878,0.9514991395170792,17.6,33.2,203.3641288161991,67.26532359170476,304.8,408.8,0.5259313111612347,0.5722893760478265,201.63541079913102,66.6064664304206,308.4,408.8,0.5259313111612347,0.5632370668002193,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,01-ai/Yi-1.5-6B,yi,5,5,False,-0.9186728971724787,-1.7840041994785598,-1.3379141966952834,27.2,40.8,422.56702271649635,121.8432815599854,257.2,410.0,0.3975619216260337,0.1446434491534996,380.27153439458016,114.6813808246541,262.4,410.0,0.3975619216260337,0.1930392674512074,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,01-ai/Yi-1.5-6B-Chat,yi,5,5,False,2.570636453965295,3.548426683960872,2.279664428562856,30.8,40.6,153.62129341563156,48.73166228941572,340.4,410.0,0.8024409338341416,0.8612717727804482,154.175412352781,48.89328588201833,341.2,410.0,0.8024409338341416,0.7370235401926399,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,01-ai/Yi-6B,yi,5,5,False,-1.6684224111879673,-1.540700703510156,-1.395115976370304,27.6,40.0,180.06121700698745,55.85474377372086,335.4,410.0,0.19756144571600445,0.16985821136070564,181.55712479303475,56.697265959811126,333.4,410.0,0.19756144571600445,0.18846161767375041,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,01-ai/Yi-6B-200K,yi,5,5,False,-2.7759393840832596,-3.245676735751668,-2.376775347531802,40.8,50.0,101.29661342930744,27.744359353191612,375.8,410.0,0.08780508698489087,0.04915544428940831,98.40517377765863,27.48517482721391,377.2,410.0,0.08780508698489087,0.0955342305720942,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,01-ai/Yi-6B-Chat,yi,5,5,False,2.0238335149796716,1.785364056623493,2.342106225396477,23.0,43.0,189.59541377873288,62.91376563409167,320.4,410.0,0.6975626354910774,0.6759014862638681,193.46321560938682,64.16390318243171,317.8,410.0,0.6975626354910774,0.7462073352001587,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,smol_llama,5,5,False,-5.242647005800174,-5.954272836195801,-4.7301393990129075,50.0,50.0,32.15079528654555,6.043885633533192,405.0,411.0,0.014598574715107226,0.0063386783271824985,30.310847637250827,6.640633033608817,405.0,411.0,0.014598574715107226,0.01749906590547414,1.0,1.0,1.0,1.0,0.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,BEE-spoke-data/smol_llama-220M-openhermes,smol_llama,5,5,False,-3.2102725838300885,-4.060556899294761,-2.9848784075503643,46.2,50.0,44.83878899823319,10.725677658172946,399.6,411.0,0.024330957858512043,0.02981841337803869,54.09104464394394,13.93796721891214,394.2,411.0,0.024330957858512043,0.06700849468422773,1.0,1.0,1.0,1.0,0.6,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,BSC-LT/salamandra-2b,salamandra,5,5,False,-2.259444991571338,-1.431584091047217,-2.604582273018651,26.6,50.0,127.43223041679161,37.93985428196023,357.4,410.2,0.09263804619200153,0.18845451608416916,109.83393187684317,30.355639605392742,374.6,410.2,0.09263804619200153,0.08484104545009068,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,BSC-LT/salamandra-2b-instruct,salamandra,5,5,False,0.5661025688478047,0.8771194773207057,0.47911297486950577,21.0,32.6,218.20036508264621,74.17656761053652,296.0,410.2,0.4607523876391656,0.5465161883094755,205.85190268309324,69.10225911354085,309.8,410.2,0.4607523876391656,0.4815564365628984,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,BSC-LT/salamandra-7b,salamandra,5,5,False,-0.8983482431759263,-0.9635259657496654,-0.7366043644601712,22.6,31.8,188.839395364705,60.25379607869996,325.8,410.2,0.24622217540505673,0.24813436522513257,190.37744879026278,61.207032393168234,325.0,410.2,0.24622217540505673,0.28105863845163326,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,BSC-LT/salamandra-7b-instruct,salamandra,5,5,False,1.1980525377460396,1.3002280904684944,1.4317213193110085,21.2,38.8,227.57354170480335,75.96641198428253,296.8,410.2,0.616774360173063,0.6141314514297033,230.19959678285858,76.36181692381882,297.6,410.2,0.616774360173063,0.6324527125352146,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,HuggingFaceTB/SmolLM2-360M,smollm,5,5,False,-3.7362486651780884,-3.781671011753609,-4.146000610786212,44.0,50.0,66.84798287235586,19.05680509765362,385.6,410.6,0.060886594267402526,0.032454207924181785,73.02000018121414,20.113796082204697,385.6,410.6,0.060886594267402526,0.02745611582017616,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,exaone,5,5,False,3.749585016057626,3.713154010822639,3.6045481814087084,33.0,50.0,110.39381706035468,34.62977335294947,363.4,411.4,0.8410318191481823,0.8801445781322595,108.91525152406894,34.058406308184146,363.8,411.4,0.8410318191481823,0.8724441291626099,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,OpenBMB/MiniCPM4-0.5B,minicpm,5,5,False,0.8769739693043135,1.0432001179879578,1.001055768789557,21.0,38.2,196.9556856448931,63.570905346027516,319.8,410.0,0.5609769446256918,0.5856123963910055,196.64428007477804,63.53085617203635,320.4,410.0,0.5609769446256918,0.5791241128142104,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,Qwen/Qwen1.5-1.8B,qwen,5,5,False,-1.920407693680059,-3.333119052121422,-2.03440337226363,38.8,50.0,140.98275927850202,37.076350268456125,367.0,409.4,0.09770409684536943,0.04912231331917176,130.98046328662014,39.17629143155861,359.8,409.4,0.09770409684536943,0.12398720058512,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,Qwen/Qwen1.5-1.8B-Chat,qwen,5,5,False,1.2855197261707512,1.7714598081061212,1.6097305961506134,20.4,29.6,181.17003060063516,59.15599468229501,320.8,411.4,0.6222663170576146,0.682147269289376,176.90524241309078,57.504762639103774,322.0,411.4,0.6222663170576146,0.6598636925695193,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,Qwen/Qwen2-0.5B,qwen,5,5,False,-0.899904309574827,-1.5827838245739672,-1.0357411764853903,27.4,44.8,193.4895715086671,63.0178502617927,323.4,411.4,0.24550350790163705,0.16764834078091184,182.74782082817336,59.788358929863115,325.8,411.4,0.24550350790163705,0.23260304005588472,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,Qwen/Qwen2.5-0.5B-Instruct,qwen,5,5,False,0.9925394108264161,1.3262802384790287,1.1675481191003405,19.6,35.6,210.869737183186,69.80193593441389,308.8,411.4,0.529898660619375,0.6174318847901743,206.2444304064999,68.10814102328342,311.0,411.4,0.529898660619375,0.5925617596013723,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,ai-forever/mGPT,mgpt,5,5,False,-5.2665439524899345,-5.883336092970443,-5.030726183722755,50.0,50.0,4.6242365592264285,0.881406065822077,409.4,410.4,0.0024366506438787015,0.006154592366812229,7.113486148347269,1.0825144460436678,409.4,410.4,0.0024366506438787015,0.013254105429942237,1.0,1.0,1.0,1.0,0.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,allenai/OLMo-1B-hf,olmo,5,5,False,-4.815510767854862,-5.461373076994432,-5.009726755211438,50.0,50.0,26.324763107938413,5.485727200797402,405.2,411.2,0.01459145347601162,0.0082681665872608,25.651358969772208,5.401138058573784,405.2,411.2,0.01459145347601162,0.01224316437297214,1.0,1.0,1.0,1.0,0.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,allenai/OLMo-2-0425-1B,olmo,5,5,False,-2.2988741072219634,-2.8496663707590093,-2.4172736774589776,28.8,50.0,122.93631319680021,33.53542224542421,372.0,411.2,0.09727635650674414,0.0712373556594912,119.7712843761511,34.04822128185587,370.6,411.2,0.09727635650674414,0.09720151545417251,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,allenai/OLMo-2-0425-1B-DPO,olmo,5,5,False,1.9075893642829662,2.260643590932233,1.7821617497577198,26.2,47.6,181.30089627324878,60.10496108956389,322.8,411.2,0.6590473153331915,0.7520685899872495,170.73417879705644,55.69667774928947,328.8,411.2,0.6590473153331915,0.6915416761801984,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,allenai/OLMo-2-0425-1B-Instruct,olmo,5,5,False,1.901783589959394,1.8963388044346765,1.8426835327827829,23.0,40.2,173.27697253126024,56.44325041550705,329.8,411.2,0.6760706777218718,0.7065918593828764,172.68089729976222,56.218296617019725,330.0,411.2,0.6760706777218718,0.6996542371789627,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,arcee-ai/raspberry-3B,raspberry,5,5,False,2.312936334542628,2.6935251076848044,2.2610142460763414,25.2,42.6,155.64575352174273,49.49949968745908,341.8,409.8,0.7808694615063511,0.7908267429604983,157.9197903390962,50.50308782355953,337.4,409.8,0.7808694615063511,0.7444008035505738,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,google/gemma-2-2b,gemma,5,5,False,-1.519101565414614,-1.4844663578924648,-1.4450558303308925,27.0,50.0,126.94663174357922,37.785737430718946,361.4,410.6,0.14856329001246218,0.17480412625072872,126.3626433279663,37.56991126579439,361.8,410.6,0.14856329001246218,0.17803127587941003,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,google/gemma-2b,gemma,5,5,False,-2.3969812699173594,-2.0206093618651386,-2.971346902910007,29.4,50.0,124.46925806106051,33.55859003951764,370.6,410.6,0.11203133345202065,0.12203419892352381,133.45107524062922,34.36640095873248,370.0,410.6,0.11203133345202065,0.060753317865393376,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,h2oai/h2o-danube-1.8b-chat,danube,5,5,False,1.1968695542918502,1.4758899787924562,1.1653606072071105,20.4,39.4,205.03260154531546,67.97647332253658,306.0,410.2,0.541199928787609,0.6453951118986019,196.76137527490172,64.71518498359684,312.0,410.2,0.541199928787609,0.5978895704804645,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,h2oai/h2o-danube2-1.8b-base,danube,5,5,False,-0.6418174405629428,-0.9655798800918328,-1.047706543606552,23.0,39.4,204.11482741249299,66.92493992377396,310.6,409.2,0.28348023137933087,0.2486765917675177,207.89743611702715,68.05948714380038,309.6,409.2,0.28348023137933087,0.23890651142324426,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,h2oai/h2o-danube2-1.8b-chat,danube,5,5,False,1.4900303813315743,1.803995509082915,1.6544860994593353,20.0,38.4,176.06946102121032,56.23912944943919,327.4,410.2,0.6621161948845766,0.6905922952646104,174.93094966142024,55.720143030756866,327.8,410.2,0.6621161948845766,0.6705911469888916,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,ibm-granite/granite-3.0-2b-base,granite,5,5,False,0.8088889687870534,1.0189718131518564,1.2049735278214677,19.0,32.8,234.0952024579079,79.5853896890176,285.8,409.6,0.5297859144850617,0.575821863649772,236.03391550125608,80.13507701070903,291.2,409.6,0.5297859144850617,0.6062883115172413,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,ibm-granite/granite-3.1-2b-base,granite,5,5,False,0.7799768115831862,-0.5774403173640753,1.1019386187297129,20.0,39.0,305.14229326791065,103.39562682660012,254.0,410.6,0.5260601744703579,0.3092459311172916,254.2547423590583,86.827669475545,278.2,410.6,0.5260601744703579,0.5900303048197111,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,ibm-granite/granite-3.1-2b-instruct,granite,5,5,False,3.383382676806337,3.6022386761180565,3.0978298939387465,31.4,50.0,101.19159207734467,30.412648503887663,370.4,410.6,0.8855332027772833,0.870085864837036,107.87807792573685,32.913102818854966,363.6,410.6,0.8855332027772833,0.8309014137709422,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,ibm-granite/granite-7b-instruct,granite,5,5,False,1.7447740603157254,1.9043031368592538,1.9789839985455615,22.0,46.0,196.8055218920491,63.316603865913024,321.0,410.6,0.6453978992344668,0.7044779734227723,198.58373555193097,63.91228316395062,319.8,410.6,0.6453978992344668,0.7139373672419269,1.0,1.0,1.0,1.0,1.0,1.0
