model,pirt,actual,items,fold
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.04996057576764268,0.2273381294964029,153,2
Danielbrdz/Barcenas-R1-Qwen-1.5b,0.27397128088568423,0.30503597122302156,8,2
DeepMount00/Qwen2-1.5B-Ita_v3,0.2104434891750036,0.2820143884892086,8,2
ibm-granite/granite-3.0-2b-base,0.1196145801529617,0.28345323741007195,12,2
Triangle104/Minerva-1.5b,0.27397128088568423,0.2820143884892086,8,2
LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,0.41965360407568925,0.23453237410071942,8,2
uukuguy/speechless-coder-ds-6.7b,0.2255510688756376,0.22589928057553957,8,2
FlofloB/10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.32234192490228486,0.2517985611510791,8,2
LEESM/llama-2-7b-hf-lora-oki100p,0.3012048512402323,0.2446043165467626,8,2
tinycompany/ShawtyIsBad-nomic-moe,0.21193762732825427,0.3107913669064748,8,2
Triangle104/RomboHermes3-R1-Llama3.2-3b,0.09365428991770905,0.28345323741007195,26,2
Novaciano/Cultist-3.2-1B,0.19132772203436713,0.24028776978417266,8,2
mrdayl/OpenCogito,0.13129919139112317,0.28633093525179854,8,2
lesubra/ECE-PRYMMAL-3B-SLERP_2-V1,0.12585111807508045,0.31510791366906477,8,2
weathermanj/Menda-3b-Optim-200,0.32234192490228486,0.2776978417266187,8,2
bamec66557/VICIOUS_MESH-12B-UNION,0.17945334393524406,0.2992805755395683,8,2
Arthur-LAGACHERIE/Precis-1B-Instruct,0.2655888359057015,0.26187050359712233,8,2
EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,0.32234192490228486,0.24316546762589927,8,2
DavieLion/Llama-3.2-1B-SPIN-iter1,0.27397128088568423,0.2143884892086331,8,2
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,0.29968937237644006,0.2733812949640288,8,2
Sharathhebbar24/SSH_355M,0.32234192490228486,0.22302158273381295,8,2
keeeeenw/MicroLlama,0.2036590316618918,0.19136690647482013,8,2
divyanshukunwar/SASTRI_1_9B,0.2563136772917392,0.29784172661870506,8,2
Kimargin/GPT-NEO-1.3B-wiki,0.2036590316618918,0.22877697841726619,8,2
AicoresSecurity/Cybernet-Sec-3B-R1-V1,0.32234192490228486,0.22589928057553957,8,2
cckm/tinymistral_950m,0.32234192490228486,0.2273381294964029,8,2
Marsouuu/general3B-ECE-PRYMMAL-Martial,0.15562979223434562,0.320863309352518,9,2
ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,0.14831808334476312,0.22158273381294963,11,2
thomas-yanxin/XinYuan-Qwen2-1_5B,0.1347878309704463,0.2633093525179856,11,2
DeepMount00/Qwen2-1.5B-Ita_v2,0.2104434891750036,0.2906474820143885,8,2
Triangle104/Dolphin3-Llama3.2-Smart,0.13553973144660764,0.28489208633093527,8,2
ehristoforu/fd-lora-merged-16x32,0.06241087941780733,0.28776978417266186,105,2
zelk12/Test01012025155054t0.5_gemma-2,0.22473956388938027,0.22302158273381295,8,2
JayHyeon/Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,0.29968937237644006,0.26618705035971224,8,2
Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties,0.15562979223434562,0.3237410071942446,9,2
google/flan-t5-large,0.21695222498282674,0.2460431654676259,8,2
01-ai/Yi-1.5-6B-Chat,0.13129919139112317,0.30503597122302156,8,2
bunnycore/Llama-3.2-3B-RRStock,0.32234192490228486,0.23309352517985613,8,2
Nexesenex/Llama_3.2_1b_Sydonia_0.1,0.07965127995974308,0.2158273381294964,36,2
meditsolutions/MedIT-Mesh-3B-Instruct,0.18130738222075013,0.320863309352518,8,2
netcat420/MFANN3bv1.1,0.26652103069245736,0.2517985611510791,8,2
bunnycore/Llama-3.2-3B-Deep-Test,0.32234192490228486,0.2273381294964029,8,2
Dans-DiscountModels/mistral-7b-test-merged,0.17214275805697102,0.28345323741007195,8,2
Corianas/Quokka_2.7b,0.1671529208298204,0.24028776978417266,8,2
Lyte/Llama-3.2-3B-Overthinker,0.2036590316618918,0.1884892086330935,8,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-4,0.09056487439620228,0.25611510791366904,29,2
bunnycore/SmolLM2-1.7B-roleplay-lora,0.10427315171814044,0.2820143884892086,14,2
Lyte/Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,0.2036590316618918,0.2,8,2
JayHyeon/Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,0.3012048512402323,0.25755395683453236,8,2
JayHyeon/Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,0.22765331578888498,0.2804005722460658,8,3
SultanR/SmolTulu-1.7b-it-v0,0.10577047762951608,0.2947067238912732,15,3
ontocord/wide_3b_sft_stage1.1-ss1-with_r1_generics_intr_math_stories.no_issue,0.32020067506271005,0.22317596566523606,8,3
godlikehhd/qwen_ins_ans_2500,0.10260532100295935,0.2989985693848355,16,3
open-neo/Kyro-n1-3B,0.32020067506271005,0.2474964234620887,8,3
bunnycore/Qwen2.5-3B-RP-Thinker-V2,0.32020067506271005,0.27467811158798283,8,3
ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,0.09341597086143259,0.28898426323319026,26,3
hon9kon9ize/CantoneseLLMChat-v0.5,0.17461255613973273,0.2603719599427754,8,3
Danielbrdz/Barcenas-3b-GRPO,0.09542612556904753,0.28183118741058655,24,3
pankajmathur/orca_mini_v9_0_3B-Instruct,0.2188796798098243,0.30758226037195996,8,3
FINGU-AI/Phi-4-RRStock,0.13555738776958767,0.37052932761087265,10,3
bunnycore/Llama-3.2-3B-RP-DeepThink,0.32020067506271005,0.23319027181688126,8,3
google/flan-t5-xl,0.10369339535059147,0.2575107296137339,20,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,0.29960464382760044,0.26609442060085836,8,3
Sakalti/Saba2-3B,0.12930812060951027,0.25464949928469244,11,3
Ahdoot/StructuredThinker-v0.3-MoreStructure,0.10501428618578151,0.28469241773962806,16,3
pankajmathur/orca_mini_v9_5_1B-Instruct,0.32020067506271005,0.2532188841201717,8,3
frameai/Loxa-4B,0.17204117712261804,0.296137339055794,8,3
agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,0.32020067506271005,0.23319027181688126,8,3
Davidsv/SUONG-1,0.08763189510818106,0.2503576537911302,34,3
HuggingFaceTB/SmolLM-1.7B-Instruct,0.158458472510981,0.25178826895565093,8,3
Rakuten/RakutenAI-2.0-mini-instruct,0.32020067506271005,0.2446351931330472,8,3
JayHyeon/Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,0.19598720621644272,0.26180257510729615,8,3
nvidia/AceMath-1.5B-Instruct,0.32020067506271005,0.24892703862660945,8,3
Daemontatox/mini-Cogito-R1,0.10706449124808382,0.30472103004291845,20,3
noname0202/gemma-2-2b-it-ties,0.17165186207627642,0.27896995708154504,8,3
JayHyeon/Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,0.26028989390198276,0.2646638054363376,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,0.29960464382760044,0.26180257510729615,8,3
netcat420/MFANN3bv0.23,0.12689443795233687,0.24892703862660945,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,0.29960464382760044,0.26609442060085836,8,3
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,0.4073984367257888,0.24320457796852646,8,3
Mxode/NanoLM-0.3B-Instruct-v2,0.2253326446040434,0.19027181688125894,8,3
nvidia/Hymba-1.5B-Instruct,0.16641876236128272,0.2761087267525036,8,3
OpenLLM-France/Lucie-7B-Instruct-human-data,0.26028989390198276,0.2503576537911302,8,3
JayHyeon/Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,0.26028989390198276,0.2646638054363376,8,3
internlm/internlm2_5-1_8b-chat,0.14230766169148243,0.27896995708154504,10,3
nvidia/Minitron-4B-Base,0.18754905856764306,0.25178826895565093,8,3
princeton-nlp/Sheared-LLaMA-1.3B,0.13453881030580955,0.23891273247496422,8,3
uukuguy/speechless-code-mistral-7b-v1.0,0.18995832046945937,0.2832618025751073,8,3
Nexesenex/Llama_3.2_3b_Kermes_v2,0.2816880561362643,0.24606580829756797,8,3
godlikehhd/ifd_2500_qwen,0.18243260315322452,0.2918454935622318,8,3
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.32020067506271005,0.22603719599427755,8,3
wannaphong/KhanomTanLLM-Instruct,0.14230766169148243,0.2861230329041488,10,3
Sakalti/SJT-3.7B,0.08786145518997944,0.24892703862660945,34,3
hotmailuser/Deepseek-qwen-modelstock-2B,0.16600032283791846,0.2947067238912732,8,3
netcat420/MFANN3bv0.24,0.10501428618578151,0.26180257510729615,16,3
JayHyeon/Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,0.32020067506271005,0.25608011444921314,8,3
SultanR/SmolTulu-1.7b-Instruct,0.10577047762951608,0.2947067238912732,15,3
bunnycore/Llama-3.2-3B-Bespoke-Thought,0.2994319819782217,0.23605150214592274,8,3
Nexesenex/Nemotron_W_4b_Halo_0.1,0.32020067506271005,0.25894134477825465,8,3
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-2ep,0.13220144529262423,0.2632331902718169,8,3
SicariusSicariiStuff/2B_or_not_2B,0.10528278975543243,0.24034334763948498,24,3
ai4bharat/Airavata,0.10395913692977239,0.28469241773962806,19,3
oopere/pruned60-llama-1b,0.32020067506271005,0.21316165951359084,8,3
skymizer/Llama2-7b-sft-chat-custom-template-dpo,0.09435798180322037,0.2474964234620887,28,3
JayHyeon/Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,0.22765331578888498,0.2761087267525036,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,0.29960464382760044,0.26180257510729615,8,3
ymcki/gemma-2-2b-jpn-it-abliterated-24,0.149408069138074,0.2603719599427754,8,3
FlofloB/100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.32020067506271005,0.23891273247496422,8,3
rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,0.07924924787293464,0.2632331902718169,41,3
Youlln/ECE-PRYMMAL-0.5B-FT-V3-MUSR,0.20179591786567533,0.2374821173104435,8,3
Nexesenex/Llama_3.2_1b_AquaSyn_0.1,0.11914575877175623,0.2374821173104435,16,3
noname0202/llama-math-1b-r8-512tokens-test,0.32020067506271005,0.24177396280400573,8,3
Youlln/ECE-PRYMMAL-YL-1B-SLERP-V1,0.2816880561362643,0.2861230329041488,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,0.29960464382760044,0.26895565092989987,8,3
ontocord/merged_0.5_expert_0.5,0.32020067506271005,0.2246065808297568,8,3
iFaz/llama32_1B_en_emo_v1,0.1786659806825835,0.24892703862660945,8,3
BramVanroy/fietje-2,0.14441419730802163,0.24034334763948498,8,3
AGI-0/Art-v0-3B,0.32020067506271005,0.2217453505007153,8,3
tinycompany/SigmaBoi-ib,0.17835147175644223,0.28898426323319026,8,3
nvidia/Llama-3.1-Minitron-4B-Depth-Base,0.17461255613973273,0.2675250357653791,8,3
Xiaojian9992024/Reflection-L3.2-JametMiniMix-3B,0.09542612556904753,0.2989985693848355,24,3
EpistemeAI/ReasoningCore-3B-T1-V1,0.32020067506271005,0.24320457796852646,8,3
Sakalti/Qwen2.5-1B-Instruct,0.09380752016760993,0.26180257510729615,28,3
jaspionjader/test-12,0.13183382379441672,0.32761087267525035,9,3
DeepMount00/Qwen2-1.5B-Ita_v5,0.18237293274172792,0.28183118741058655,8,3
google/mt5-base,0.1852485324602099,0.24034334763948498,8,3
sumink/bbhqwen2,0.32020067506271005,0.2317596566523605,8,3
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,0.19779029331711995,0.26180257510729615,8,3
JayHyeon/Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,0.23152024633744817,0.28183118741058655,8,3
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V2,0.2994319819782217,0.25464949928469244,8,3
open-atlas/Atlas-Flash-1.5B-Preview,0.07036717729383779,0.28898426323319026,67,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,0.32020067506271005,0.25608011444921314,8,3
duyhv1411/Llama-3.2-1B-en-vi,0.32020067506271005,0.23319027181688126,8,3
weathermanj/Menda-3B-500,0.32020067506271005,0.27753934191702434,8,3
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,0.13641158974177153,0.28183118741058655,12,3
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.08005265911228587,0.2932761087267525,39,3
tinycompany/BiBo-v0.7,0.13330132489404192,0.2732474964234621,11,3
Novaciano/Fusetrix-Dolphin-3.2-1B-GRPO_Creative_RP,0.2994319819782217,0.2474964234620887,8,3
Spestly/Atlas-Pro-1.5B-Preview,0.2793470411767105,0.2989985693848355,8,3
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.32020067506271005,0.2718168812589413,8,3
prithivMLmods/Bellatrix-Tiny-1.5B-R1,0.2793470411767105,0.27467811158798283,8,3
Sakalti/qwen2.5-2.3B,0.2335399866552641,0.24320457796852646,8,3
realtreetune/rho-1b-sft-MATH,0.155143084424955,0.2145922746781116,8,3
Alepach/notHumpback-M0,0.12173559851983687,0.25464949928469244,11,3
prithivMLmods/Triangulum-5B,0.13041764069035439,0.24177396280400573,15,3
ibm/PowerLM-3b,0.32020067506271005,0.24606580829756797,8,3
JayHyeon/Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,0.29960464382760044,0.2646638054363376,8,3
prithivMLmods/Llama-Deepsync-1B,0.09931184845339562,0.2575107296137339,26,3
jpacifico/Chocolatine-3B-Instruct-DPO-Revised,0.2006317058980912,0.3090128755364807,8,3
AI-MO/NuminaMath-7B-TIR,0.15348875534306652,0.26180257510729615,8,3
AuraIndustries/Aura-4B,0.32020067506271005,0.2761087267525036,8,3
MaziyarPanahi/calme-3.2-instruct-3b,0.32020067506271005,0.2703862660944206,8,3
JayHyeon/Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,0.2107357059465746,0.2804005722460658,8,3
Wladastic/Mini-Think-Base-1B,0.32020067506271005,0.2503576537911302,8,3
pankajmathur/orca_mini_v9_7_3B-Instruct,0.23152024633744817,0.25894134477825465,8,3
OpenBuddy/openbuddy-llama3.2-3b-v23.2-131k,0.2253326446040434,0.21602288984263232,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,0.29960464382760044,0.2603719599427754,8,3
bfuzzy1/acheron,0.12930812060951027,0.25178826895565093,11,3
JayHyeon/Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,0.29960464382760044,0.26895565092989987,8,3
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct-V2,0.31980479314195037,0.22413793103448276,8,4
MrRobotoAI/MrRoboto-ProLongBASE-pt8-unaligned-8b,0.14934940389640927,0.26436781609195403,8,4
lmsys/vicuna-7b-v1.3,0.12166384988981205,0.2442528735632184,9,4
Ba2han/Llama-Phi-3_DoRA,0.1593353858797152,0.33045977011494254,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-3ep,0.2223730439132912,0.27011494252873564,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,0.23474584750234803,0.27298850574712646,8,4
brgx53/3Bgeneralv2-ECE-PRYMMAL-Martial,0.107205721069978,0.3132183908045977,16,4
qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,0.19481500499872056,0.29022988505747127,8,4
Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,0.09775974174165417,0.24568965517241378,20,4
jaspionjader/test-13,0.1316736499304229,0.3175287356321839,9,4
piotr25691/thea-rp-3b-25r,0.18747167320207364,0.21120689655172414,8,4
mrdayl/OpenCognito-r2,0.13161915495017024,0.28160919540229884,8,4
ibm-granite/granite-3.2-2b-instruct,0.1650346726848968,0.27873563218390807,8,4
EleutherAI/pythia-1b,0.31980479314195037,0.21695402298850575,8,4
LenguajeNaturalAI/leniachat-gemma-2b-v0,0.18747167320207364,0.22557471264367815,8,4
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch2,0.09728427162771418,0.28160919540229884,19,4
brgx53/LaConfiance-PRYMMAL-ECE-TW3,0.1275433737863333,0.23563218390804597,8,4
Columbia-NLP/LION-Gemma-2b-sft-v1.0,0.15658489870883457,0.23850574712643677,8,4
godlikehhd/alpaca_data_sampled_ifd_new_5200,0.18141078484307513,0.29454022988505746,8,4
unsloth/Llama-3.2-1B-Instruct,0.31980479314195037,0.23994252873563218,8,4
EpistemeAI2/Athene-codegemma-2-7b-it-alpaca-v1.2,0.1968818918425179,0.21982758620689655,8,4
kavonalds/BunderMaxx-1010,0.26582593158109885,0.24568965517241378,8,4
kz919/QwQ-0.5B-Distilled-SFT,0.31980479314195037,0.22557471264367815,8,4
tinycompany/SigmaBoi-bgem3,0.15946264112060538,0.29310344827586204,8,4
godlikehhd/alpaca_data_score_max_5200,0.16750943918102745,0.28879310344827586,8,4
qingy2024/Qwen2.5-4B,0.23545684212788995,0.3117816091954023,8,4
hotmailuser/FalconSlerp-3B,0.15668622507852087,0.26580459770114945,8,4
JayHyeon/Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,0.17350931513971127,0.26436781609195403,8,4
unsloth/Phi-3-mini-4k-instruct,0.20367090508299077,0.3117816091954023,8,4
JayHyeon/Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,0.31980479314195037,0.2600574712643678,8,4
google/gemma-2-2b-jpn-it,0.1786012276707797,0.27155172413793105,8,4
bunnycore/Llama-3.2-3B-All-Mix,0.18747167320207364,0.1910919540229885,8,4
lesubra/ECE-EIFFEL-3Bv2,0.17105890828574602,0.34195402298850575,8,4
HarbingerX/Zeitgeist-3b-V1,0.31980479314195037,0.24856321839080459,8,4
bunnycore/Llama-3.2-3B-ProdigyPlus,0.18747167320207364,0.23850574712643677,8,4
bfuzzy1/acheron-m1a-llama,0.31980479314195037,0.22413793103448276,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,0.2992413255373437,0.25,8,4
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-ENSEMBLE-Mathis,0.1275433737863333,0.27155172413793105,8,4
bunnycore/QwQen-3B-LCoT-R1,0.31980479314195037,0.23132183908045978,8,4
Sakalti/SJTPass-5,0.12166384988981205,0.25862068965517243,9,4
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math.no_issue,0.26582593158109885,0.23994252873563218,8,4
JayHyeon/Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,0.2793474945238142,0.2672413793103448,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,0.2992413255373437,0.26436781609195403,8,4
mkurman/llama-3.2-MEDIT-3B-o1,0.2992413255373437,0.23275862068965517,8,4
ontocord/wide_3b-merge_test,0.07028794870093175,0.2543103448275862,65,4
prithivMLmods/SmolLM2-CoT-360M,0.08441479529916324,0.22557471264367815,33,4
vonjack/SmolLM2-1.7B-Merged,0.12899044105833488,0.29310344827586204,11,4
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.2793474945238142,0.2801724137931034,8,4
JayHyeon/Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,0.31980479314195037,0.23850574712643677,8,4
JayHyeon/Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,0.2992413255373437,0.26580459770114945,8,4
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,0.18747167320207364,0.27729885057471265,8,4
tinycompany/ShawtyIsBad-nomic1.5,0.24586694652618915,0.2988505747126437,8,4
BEE-spoke-data/smol_llama-220M-openhermes,0.18747167320207364,0.20689655172413793,8,4
oopere/pruned40-llama-3.2-1B,0.31980479314195037,0.21982758620689655,8,4
h2oai/h2o-danube3.1-4b-chat,0.1447982047953067,0.28304597701149425,9,4
Ayush-Singh/Llama1B-sft-2,0.05189177240108413,0.23275862068965517,150,4
lt-asset/nova-1.3b,0.18847561441780586,0.23850574712643677,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,0.24814585358242375,0.2686781609195402,8,4
sabersaleh/Llama2-7B-CPO,0.29618451613929964,0.2442528735632184,8,4
hotmailuser/QwenStock-1.7B,0.2378513264671788,0.28879310344827586,8,4
netcat420/MFANN3bv0.21,0.11990080103099342,0.257183908045977,12,4
jaspionjader/test-10,0.10475329681308418,0.3232758620689655,17,4
CoolSpring/Qwen2-0.5B-Abyme,0.405566343189387,0.1824712643678161,8,4
Qwen/Qwen2.5-0.5B,0.13161915495017024,0.2413793103448276,8,4
lunahr/thea-v2-3b-50r,0.31980479314195037,0.23563218390804597,8,4
ontocord/wide_3b_sft_stage1.2-ss1-expert_software,0.31980479314195037,0.22126436781609196,8,4
Youlln/ECE-PRYMMAL-0.5B-SLERP-V3,0.09072712604665938,0.27011494252873564,29,4
Alepach/notHumpback-M1-v2,0.0758558118087643,0.27873563218390807,60,4
Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,0.14779330582597747,0.23563218390804597,8,4
akhadangi/Llama3.2.1B.BaseFiT,0.06379771186430624,0.24568965517241378,95,4
ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,0.31980479314195037,0.22126436781609196,8,4
Triangle104/Porpoise-R1-Llama3.2-3b,0.19920195754940975,0.2801724137931034,8,4
bunnycore/Qwen2.5-3B-Model-Stock-v2,0.31980479314195037,0.27586206896551724,8,4
Youlln/ECE-Qwen0.5B-FT-V2,0.11073320386977176,0.29310344827586204,12,4
duyhv1411/Llama-3.2-3B-en-vi,0.31980479314195037,0.22988505747126436,8,4
godlikehhd/alpaca_data_score_max_0.1_2600,0.18141078484307513,0.2916666666666667,8,4
securin/Securin-LLM-V2.5-Qwen-1.5B,0.143326509832105,0.2442528735632184,10,4
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_3vpo_const,0.2793474945238142,0.28160919540229884,8,4
theprint/phi-3-mini-4k-python,0.18847561441780586,0.2859195402298851,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,0.2992413255373437,0.2672413793103448,8,4
iFaz/llama32_3B_en_emo_v2,0.09575438579771656,0.27011494252873564,20,4
bfuzzy1/acheron-c,0.18847561441780586,0.21839080459770116,8,4
ontocord/wide_3b_sft_stage1.2-ss1-expert_formatted_text,0.2860318611415075,0.23563218390804597,8,4
DreadPoor/Again-8B-Model_Stock,0.1544306360512835,0.2916666666666667,8,4
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.143818243377289,0.27729885057471265,8,4
hatemmahmoud/qwen2.5-1.5b-sft-raft-grpo-hra-doc,0.2108967203008191,0.2614942528735632,8,4
Pinkstack/PARM-V1.5-base-QwQ-Qwen-2.5-o1-3B,0.11298646152022646,0.27729885057471265,16,4
OEvortex/HelpingAI-3B-reloaded,0.26582593158109885,0.24856321839080459,8,4
Pinkstack/Superthoughts-lite-v1,0.12899044105833488,0.2744252873563218,11,4
sumink/bbhqwen,0.31980479314195037,0.22844827586206898,8,4
ehristoforu/ruphi-4b,0.06945708403418943,0.25287356321839083,67,4
Lawnakk/BBALAW1.2,0.2150433735058828,0.23563218390804597,8,4
HelpingAI/Priya-3B,0.08288135744532399,0.27586206896551724,33,4
BEE-spoke-data/tFINE-900m-e16-d32-flan,0.14889745198859905,0.20114942528735633,8,4
Youlln/ECE-PRYMMAL-0.5B-SLERP-V2,0.1152969474350085,0.2859195402298851,13,4
ehristoforu/rufalcon3-3b-it,0.17688219648506393,0.27729885057471265,8,4
prithivMLmods/QwQ-R1-Distill-1.5B-CoT,0.3146895820020111,0.3031609195402299,8,4
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V6,0.19481500499872056,0.28304597701149425,8,4
EpistemeAI/ReasoningCore-3B-RE1-V2A,0.2783117691048993,0.2672413793103448,8,4
tiiuae/Falcon3-1B-Base,0.1650346726848968,0.2557471264367816,8,4
godlikehhd/qwen_full_data_alpaca,0.23474584750234803,0.2974137931034483,8,4
yasserrmd/Text2SQL-1.5B,0.14934940389640927,0.2744252873563218,8,4
ehristoforu/coolqwen-3b-it,0.3190794628468617,0.2801724137931034,8,4
ontocord/RedPajama-3B-v1-AutoRedteam,0.08152775217058988,0.2471264367816092,36,4
MaziyarPanahi/calme-3.2-baguette-3b,0.19251302845082469,0.27729885057471265,8,4
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_1vpo_const,0.17350931513971127,0.27155172413793105,8,4
BrainWave-ML/llama3.2-3B-maths-orpo,0.18747167320207364,0.1882183908045977,8,4
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.0772821168831708,0.2859195402298851,55,4
Sakalti/Saba-Passthrough-2,0.31980479314195037,0.23132183908045978,8,4
oopere/pruned40-llama-3.2-3b,0.06969387347674785,0.23850574712643677,66,4
Goekdeniz-Guelmez/josie-3b-v6.0,0.2494868173311459,0.2883787661406026,8,5
KingNish/qwen-1b-continued-v2,0.19661269407535004,0.2381635581061693,8,5
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,0.063805824414948,0.2381635581061693,76,5
rhysjones/phi-2-orange-v2,0.09870769647994265,0.27116212338593976,25,5
dwikitheduck/gemma-2-2b-id,0.15055430624631738,0.2883787661406026,8,5
netcat420/MFANN-abliterated-phi2-merge-unretrained,0.2676230846061712,0.2467718794835007,8,5
bfuzzy1/Gunny,0.32272397463809166,0.24533715925394547,8,5
sumink/Qwenmplus,0.18635181226222572,0.27259684361549497,8,5
NotASI/FineTome-v1.5-Llama3.2-3B-1007,0.17759743113115492,0.24820659971305595,8,5
bunnycore/Qwen2.5-3B-Model-Stock-v3.1,0.32272397463809166,0.27546628407460544,8,5
jaspionjader/test-15,0.10137357424647471,0.3127690100430416,17,5
PowerInfer/SmallThinker-3B-Preview,0.2839628241066902,0.23529411764705882,8,5
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,0.13953835354424612,0.2582496413199426,8,5
pankajmathur/orca_mini_v2_7b,0.1536910184101935,0.2582496413199426,8,5
saishshinde15/TethysAI_Vortex,0.2509765323387745,0.30272596843615496,8,5
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.10363749902812228,0.2539454806312769,19,5
gupta-tanish/llama-7b-dpo-baseline,0.11436129038262305,0.23959827833572453,13,5
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,0.30259975062397176,0.2582496413199426,8,5
bunnycore/Llama-3.2-3B-ToxicKod,0.32272397463809166,0.2266857962697274,8,5
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,0.32272397463809166,0.26398852223816355,8,5
MaziyarPanahi/calme-3.3-instruct-3b,0.32272397463809166,0.27259684361549497,8,5
Qwen/Qwen2.5-3B,0.17557604339028604,0.29555236728837875,8,5
