atlas_idx,item_id,split_index,question
1412,e4270444dc91d3a3,5627,Family Life: How to teach an autistic child to read. Teach the child in an area that is quiet an
1413,d423caf56ca3d38e,1892,Blow-drying hair: A woman is brushing her hair. She starts blow drying her hair with a rolling b
1414,582f4327956dfd9c,5865,Food and Entertaining: How to prepare okra. Obtain the okra. You can buy okra from many fruit an
1415,046356a55ca3091c,9053,Health: How to be honest with yourself. Get into the right mindset. Be open to doing a self-asse
1416,5febd61dcee2ced9,874,Clean and jerk: A weightlifter lifts over three bar bells above his head squatting under the wei
1417,8585a0fa98a11a34,3104,"Tango: A large chandelier sparkles over a stage. People in black clothing appear, backs turned. "
1418,959d209a9fd5d088,6557,Food and Entertaining: How to make oatmeal water. Mix the oats and cinnamon. Place the oats in a
1419,ab4b9d517e5a78b8,6220,Sports and Fitness: How to troubleshoot your workout. Get an expert to observe your workout. If 
1420,60d8a5a1ecad6a18,5748,Home and Garden: How to get roses cheap. Look for online retailers that sell wholesale roses. Si
1421,459cf6ce07572b5d,1621,Layup drill in basketball: We see a man talking in a basketball gym. The man points at the boy. 
1422,1bff94f8c918c90a,689,"High jump: A student athlete appears, dressed in casual shorts and a red t-shirt, and he proceed"
1423,46899ae80b428774,1212,Cricket: People are standing on a balcony. Men are standing on a field of grass. They
1424,aa2649cb40ff9daf,4947,Personal Care and Style: How to dress for a black tie event. Read the invitation closely. There 
1425,fcd9e5a2e4548fe5,8143,Personal Care and Style: How to contour your nose. Draw two lines down the sides of your nose. D
1426,0bac9bbfa1d14a10,7336,Personal Care and Style: How to stop an angora sweater from shedding. Determine if your sweater 
1427,e8c590cf5238bc25,2740,"Wakeboarding: Two adults run in a wooden, hollow cylinder. An individual back flips off a boat. "
1428,e175de7292d4a077,5078,Work World: How to get your pharmacy technician license. Meet the qualifications. Before you app
1429,60b9aa944ccba560,6504,Home and Garden: How to move a hot tub. Recruit at least 4 helpers. A large acrylic hot tub can 
1430,f81a3d333da216b9,7878,Computers and Electronics: How to travel by train from los angeles to san francisco. Plan a leis
1431,6ca121ab4c2ae673,8642,Food and Entertaining: How to make cheese baingan (aubergine) ki kachori. Sift 2 to 3 cups of wh
1432,99e14e10ae236191,5975,Personal Care and Style: How to dye hair. Wash your hair 24 to 48 hours before dyeing. Doing thi
1433,d0107c75df11d605,2249,Installing carpet: The group of men in black shirts moved the couch from the wall to other side 
1434,99577ce90745ca60,8500,Sports and Fitness: How to get a bigger butt in a week. Drop it low with a weighted squat. Stand
1435,288d94fd927d15ea,5160,Personal Care and Style: How to dye hair bright red under black hair. Avoid washing your hair 24
1436,a3cd718e0a94545b,6822,Personal Care and Style: How to dye your hair without your mom knowing. Make enough cash to affo
1437,1b714ed4e1a3fef7,3888,Food and Entertaining: How to make healthy ramen. Bring two eggs to a boil. Healthy chicken rame
1438,74e583c749fc2ba7,2056,Blowing leaves: Another person moves with the camera as they watch from a window in an elevated 
1439,c3dc5659b2240b5d,4638,Health: How to relieve itchy hands and feet at night. Keep yourself from scratching. Avoid scrat
1440,237d35629ff7ca92,2517,Ironing clothes: A woman iron pants on a iron board in a bedroom. Then
1441,f5847d83676dade9,6639,Cars & Other Vehicles: How to share expenses when traveling. Research the area where you are tra
1442,d85d020e8c08937c,2307,Ice fishing: A man is knelling down on snow covered ice. The man
1443,369ade723ffb0c07,5240,Home and Garden: How to fix a dryer that will not start. Check the cord for signs of damage. Are
1444,f8e9895b052ef76f,4948,Personal Care and Style: How to convert and combine office documents to one pdf. Open adobe acro
1445,a822ed42a3e4e9ff,8680,"Personal Care and Style: How to make a cheek highlight. Scrape out your choice of old eyeshadow,"
1446,ccecc7f09a66b164,6228,Personal Care and Style: How to use a bobby pin. Buy a pack of bobby pins from a store. Bobby pi
1447,246ec66d59819c5a,8154,Youth: How to make homemade cat repellent. Add the essential oil to a spray bottle. For the repe
1448,858fd63328cf63a4,6670,Personal Care and Style: How to smell nice. Bathe/shower regularly. This will get rid of hormona
1449,7c84163fc67969ef,9814,Personal Care and Style: How to apply matte liquid lipstick. Exfoliate your lips. It's essential
1450,879a8598e89f5051,5897,"Health: How to stop biting your lips. Anticipate your biting. Notice when you bite, and reflect "
1451,0bffd984ec7f7d28,5330,Health: How to control overeating. Reduce portion sizes. It is easy to overeat when the portion 
1452,8fcacb9973cf57f1,9187,Travel: How to complete poptropica wimpy boardwalk island. Go to wimpy boardwalk island and jump
1453,9f136cc343f9be38,2775,Ballet: A young woman is seen standing in a room and leads into her dancing. The girl
1454,dfb407506d1c381d,2446,Building sandcastles: Children are picking up crabs in mud. The crabs
1455,7d737ba670fe7808,6474,Pets and Animals: How to breed budgies. Decide whether you really want to breed budgies. Breedin
1456,9fe3377ce6822ebe,3286,Finance and Business: How to buy aquamarine gemstone. Look for a flawless or near flawless aquam
1457,6dea56f929a5b9ce,1172,"High jump: When the man reaches the pole he jumps very high, clears the pole, lands on the matti"
1458,166bfa5e4fe0c40b,9217,Food and Entertaining: How to make glaze for ham. Whisk the ingredients together. Combine the ma
1459,67cd529945736fe5,9798,Personal Care and Style: How to thin hair. Purchase a pair of thinning shears. Thinning shears a
1460,dbe79221ad7e9f9c,2121,High jump: Man in purple talks to the camera. Man in purple
1461,1be7c271e1725964,1516,"Waterskiing: A boy sits in the water, his skis out in front of him, while he holds the handle of"
1462,fb26ec9f62fa3c15,4240,Family Life: How to adopt a child in india. Get pre-adoption counseling. There are many factors 
1463,0f954cfb4fe5c908,45,Grooming dog: The representative from the company is talking about the services they offer and h
1464,65181c95fd556dc9,9134,Computers and Electronics: How to create a facebook icon using photoshop. Open a new document. Y
1465,d6137b12d0e5e8dd,6716,Personal Care and Style: How to wear white dresses. Consider your skin tone. While anyone can we
1466,fa532b7c72104be5,7416,Personal Care and Style: How to bedazzle shoes. Choose the shoes you want to bedazzle. You can b
1467,55146bf2ab28b23f,6842,Personal Care and Style: How to remove watch band links. Measure the watch band. Before you set 
1468,cb8c3ad172c6a7df,2407,"Using parallel bars: The words ""parallel bar dips"" appears on a black screen followed by an expl"
1469,e0ed8bc9f753d022,862,Wrapping presents: A man lays out a scarf and puts some accessories in the middle of it. He
1470,e0927c8aa92e72f9,5002,Computers and Electronics: How to buy an lcd tv. Decide on the amount of money that you want to 
1471,92926349fa1136f2,7488,Finance and Business: How to buy a copier. Purchase a desktop model for home offices. If you are
1472,a65a48e8bb52a234,7523,Personal Care and Style: How to style curly hair in 20 minutes or less. Do a ponytail for a clas
1473,2c405aa69d610c89,7706,Home and Garden: How to create a minimalist wardrobe for your kids. Make a list of how many clot
1474,937ce96b5a6a4eca,6703,Family Life: How to have fun with grandma. Put your technology away and set it to silent. Techno
1475,df7bca93bdd2b9b7,3305,Family Life: How to feed a colicky baby. Bathe your baby. Your baby might relax if given a warm 
1476,d1e8945115d20136,667,Sharpening knives: Various tools are shown laid out while a hand picks up the tools and shows th
1477,d2055ca4c1f65cf0,4139,Family Life: How to settle an argument with your wife. Stay in the present. Arguments are often 
1478,46b42dc57d10569e,40,Applying sunscreen: More and more people begin talking and each of them has a bottle of sun scre
1479,198a9fc78a9ac825,6278,"Youth: How to be emo in middle school. Learn what it means to be emo. Before you can become emo,"
1480,dd298cb3b02b65a4,691,Disc dog: A dog is running around chasing a frisbee. Two people
1481,f7d1ec5c58e553e5,4290,Personal Care and Style: How to choose a stylish raincoat. Consider a long raincoat. Long rainco
1482,11fa6e17be23255a,624,Playing violin: A band is playing and lights are flashing on a stage. A band
1483,0e362b3e98007ec6,134,Ice fishing: A person is seen standing off in the distance with another standing around a hole. 
1484,0b1f90680fc30728,1909,Drinking beer: A man chugs an entire mug of beer. The friends raises his arms and cheers. The ma
1485,9f5036671352871a,4202,Youth: How to appraise domain names. Consider your audience. When selecting a domain and apprais
1486,1582b3441bdd88ba,8321,"Home,Categories: How to call in sick when you just need a day off. Call your boss or supervisor "
1487,d591c9088839a2e4,4224,Computers and Electronics: How to manage a google group. Create a google group. The first thing 
1488,2c9c7f9fc6c8c289,4601,Personal Care and Style: How to hand wash an oriental rug. Vacuum the back side of the rug with 
1489,501ac48444d30145,5289,Finance and Business: How to write for women's magazines. Brainstorm ideas. Think of all the pos
1490,42df280d6a7d60da,507,Elliptical trainer: An african american male wearing a blue muscle shirt and under armour sweat 
1491,300a5429ac03b578,500,Ice fishing: A man drills a hole into the ice. He puts a fishing pole into the ice. He
1492,f4b6c66854570675,5241,Home and Garden: How to clean berber carpet. Try water first. The simplest and easiest way to re
1493,bc56f4d9f3156c4e,5448,Health: How to use bibliotherapy. Increase your insight. Books can help you gain a better unders
1494,8c004c8bd3f16f88,3513,Family Life: How to cope with your parents' custody battle (for kids ). Recognize that it isn't 
1495,bf20837d449f8231,1854,Capoeira: A man is bent over in a yellow shirt holding sticks. A man plays with the sticks by ta
1496,8f248a1ff6108713,5882,Family Life: How to set realistic goals. Think about what you want to achieve. The first step in
1497,5bb69e067264f238,3364,Family Life: How to raise a transgender child. Don't fight your child's gender. Your child is al
1498,5ab76285c58f5b0c,1667,Layup drill in basketball: The boy toss the ball to a player under the hoop. The player with the
1499,314db1d50a11192a,199,Cutting the grass: A first person view is seen of a man riding a riding lawn mower. He takes tur
1500,bf5b576ce3f7e2bf,8811,Personal Care and Style: How to become a youtube celebrity. Be sure that you will remain committ
1501,19bcc0f06b57cdc8,698,Skateboarding: Skateboarder to different tricks spinning their boards. People
1502,11fc6b3aed52e64d,9037,"Home and Garden: How to grow a tomato plant. Plant directly in the ground, if possible. You can "
1503,f3305361efb15a97,7079,Personal Care and Style: How to transform yourself using makeup. Cleanse your face using warm wa
1504,1dc36e405a6b9281,4856,Personal Care and Style: How to wear turtleneck sweaters. Choose a chunky or boxy turtleneck for
1505,8b7a8a00f102db2e,9028,Personal Care and Style: How to get a job as a mortuary makeup artist. Spread the word about you
1506,c9b51e57ba430155,1714,Playing pool: An overhead view of a blue pool table is shown. A man takes shot with the cue. A r
1507,418cb7f33e3fc0bf,262,Hurling: The players are showing all the steps in the tutorial where the one of the player shoot
1508,90d9799d92319168,7469,Home and Garden: How to clean a felt pool table top. Use only a pool table brush. Brushes made f
1509,aa670ec07b518b3f,6410,Family Life: How to ready a young child for ballet class. Get a dance bag. In most dance studios
1510,5fd2d3e6a9518210,57,Using the pommel horse: A gymnast put power chalk power on his hands and stands near the pommel 
1511,303ff58bcd29165d,4531,Family Life: How to make your wife feel loved. Take advice but trust your instincts. There are m
1512,fde1afefc654af7d,656,"Long jump: After the man lands the jump he explodes in celebration by clenching his fists, after"
1513,d3023f1c68fb6376,6628,"Personal Care and Style: How to make an elastic band "" braid "". Prepare your hair. Brush your ha"
1514,275ef37e539a6847,8558,Personal Care and Style: How to dye someone else's hair at home. Check that your model has found
1515,ede6c5aad55d1634,7518,Family Life: How to teach your child to blow their nose. Teach your child the concept of blowing
1516,72fdabf16c6d989c,7157,Youth: How to activate your samsung galaxy note portable wi fi hotspot. Open the settings app on
1517,93cf57a1cb19c9fd,773,Calf roping: A cowboy is riding on a horse in a large arena and is swinging his rope. The view
1518,bc9adf07434019c6,2087,Having an ice cream: A young child is seen holding an ice cream cone and speaking to the camera 
1519,5ba3fc7d5af0c8a1,5665,Personal Care and Style: How to lighten or brighten dark hair with lemon juice. Cut and juice yo
1520,a4aed17ed3f85925,5455,Food and Entertaining: How to can tomatoes. Choose your tomatoes. Any variety of tomatoes can be
1521,797c06599a34ea40,6446,Personal Care and Style: How to prepare for a bikini waxing. Choose a reputable practitioner. It
1522,54466fa153f19ae4,114,"Doing fencing: Two men are on a platform, fencing. They"
1523,62afed77a32bd6e8,2582,"Playing violin: A young man holds a violin, then he plays violin. The violinist"
1524,7aea35bea82693b4,2753,Fun sliding down: A mom is sitting at the top of a slide with her little baby. She
1525,c41daf0dadb52c09,7798,Pets and Animals: How to calculate dog years. Learn your dog's age in actual years. Knowing your
1526,0883cbd7caa3a013,2059,Using the pommel horse: He is performing in an indoor stadium full of spectators. He continues t
1527,4af17ab362df3474,7851,Personal Care and Style: How to clean druzy stone jewelry. Create a mixture of soap and water. U
1528,1f5bbd40f76c371d,3422,Family Life: How to build a positive home for your kids. Practice what you preach. Children take
1529,fe2abbbf0dabb1f9,8604,Food and Entertaining: How to care for miniature goats. Provide a good space for them. Although 
1530,47c37b436f480c9b,7011,Finance and Business: How to make your leather jacket softer. Have a good understanding of what 
1531,0f405b138061ff65,8035,Family Life: How to figure out your life. Keep a journal. Document your journey to fulfillment i
1532,1044274ba0416d5d,8934,Food and Entertaining: How to make lemon bars. Preheat your oven to 350 ° f (175 ° c). Prepare 9
1533,225f9db3d4246efc,5132,Personal Care and Style: How to apply a spray underarm deodorant. Remove the appropriate pieces 
1534,cc81a0956c18f59c,8392,Personal Care and Style: How to make jasmine scent using enfleurage. Obtain unscented moisturisi
1535,275d9d5c737728ea,6995,Family Life: How to buy a stroller. Conduct research. Search the websites of different stroller 
1536,b5b12307632ffdc5,2218,"Having an ice cream: After, the man gives the cone with a napkin, but he takes the cone again, a"
1537,1c2017d51b10376b,2921,Layup drill in basketball: The player starts from one side of the court and runs up and lays up 
1538,210d1c945bfca1ee,5056,Personal Care and Style: How to avoid clothes creasing during wear. Wait until your clothes have
1539,71a7c2b7e84382e4,1727,High jump: The guy takes off running at an angle and is able to do a backwards jump over the six
1540,62b3b71fde18f62d,9449,Personal Care and Style: How to buy a leather jacket for men. Consider a neutral color that matc
1541,1a9e6e4c21d58579,7587,Personal Care and Style: How to make a faux bob. Wash your hair. Rinse your hair in warm water. 
1542,e4afbaf7ec9403b9,5161,Education and Communications: How to talk more often when you're quiet. Ask questions. When you 
1543,af77b400805f8cee,5331,Food and Entertaining: How to find marginal cost. Find or make a chart that shows your productio
1544,244d8abcdf0f0e16,336,Bathing dog: A woman is getting ready to bath her dog in her front yard. She takes a hose and we
1545,ddb03bacd620d642,8298,Computers and Electronics: How to indent the first line of every paragraph in microsoft word. Op
1546,a22da7db48f7e0c2,4970,Holidays and Traditions: How to celebrate anzac day. Learn what australia's and new zealand's pa
1547,6fe87ff835fdbbf0,2530,Volleyball: A large group of people are seen standing around a gymnasium looking at one another.
1548,daa5fe22ad50a4e2,6700,Personal Care and Style: How to clean a nylon purse. Make a cleaning solution with cool water an
1549,d360c0d8e436680a,9199,Education and Communications: How to buy teacher supplies. Communicate with your supervisor. A p
1550,f0d245a19f8090b5,7458,Personal Care and Style: How to remove grease from clothes. Try dish detergent. The best and sim
1551,9418f5fadf92af20,4149,"Family Life: How to survive financial hardship in a marriage. Remember your wedding vows ,' for "
1552,a7c5c297adfa6e0b,941,Layup drill in basketball: A boy is seen speaking to the camera holding two basketballs and lead
1553,f4f3c9d8e965d3d5,6492,Health: How to diagnose scalp psoriasis. Pay attention to red patches. Psoriasis usually present
1554,672ee62a49b3b7b7,4881,Personal Care and Style: How to nudge in pro tools. Set a nudge value. Setting up nudge values w
1555,a76de00adc86d1e5,644,Croquet: The boy shows off the objects used to play crochet and then begins hitting the ball aro
1556,75704db8c3e6240a,5739,Personal Care and Style: How to be a good tutor. Pay attention to what they already know. When f
1557,e602f3534b9edd3e,5858,Family Life: How to teach your toddler to sit still. Practice sitting still. Sitting still does 
1558,17f02de06f7a0b11,1770,Breakdancing: A woman is sitting on the floor and speaking to the camera while moving her legs a
1559,20204e739867cb73,881,Beach soccer: Man is doing a corner and scores a goal and ruun to his teammates to celebrate. Th
1560,f7fb748aa62e2f89,2403,Washing face: A woman speaks to the camera while turning her face back and fourth. She
1561,98e890b3ac5312a3,9742,Health: How to diagnose and treat salpingitis. Understand that women with salpingitis sometimes 
1562,c9df88bc43e912d8,4229,Health: How to treat a headache with herbs. Determine if you have a tension headache. This is th
1563,23c6a83e16293fb8,8275,Personal Care and Style: How to design a fashion show room. Create a vision and capture the over
1564,8fd40a28f9b90ec6,6806,Personal Care and Style: How to buy toning shoes. Decide when and where you will wear your shoes
1565,6eae57a3959402bf,3021,Sharpening knives: We see a title screen and a lady take a mug and throws the water on the groun
1566,b345f2810a06d1b9,535,Washing face: A rabbit is cleaning itself with its tongue. It is underneath a chair. It
1567,29cefa127ede9cc6,6685,Finance and Business: How to transform debt into wealth. Take time to sit down and evaluate your
1568,4ce843dca97f3340,2764,Powerbocking: The man jumps over a stroller being pushed by a lady. The man jumps over a truck a
1569,cb3e504f89bcbc29,1019,Shoveling snow: The man shovels snow for a third time. The man shovels a really long path of sno
1570,99d1c6a4e490c434,6575,Computers and Electronics: How to redo your bedroom (teen girls ). Look at your budget. For a be
1571,ae8dca5ef62e57df,9163,Computers and Electronics: How to create flash cards in powerpoint. Compile your desired flash c
1572,fbe54f5b18f17b15,413,Making a lemonade: The limes are juiced into a cup using a hand held press. The salt is poured i
1573,10590c2af406c3e8,7607,Computers and Electronics: How to protect garden berries. Buy bird netting. Bird netting has ¼ i
1574,b775860a15a7f5e6,8010,Family Life: How to house train a puppy. Understand how your puppy views the environment. Puppie
1575,c6113e1f1e59d5de,3001,Dodgeball: Two teams of basketball players are on a court. They throw the ball and engage in a g
1576,279342dd70c96b83,3311,Personal Care and Style: How to clean a washer and dryer. Clean the top of the lid and underneat
1577,5c2387e1ca150b71,4615,Personal Care and Style: How to shave your legs (male ). Determine an end point. Consider how mu
1578,089ae38df0d315b1,4995,Pets and Animals: How to identify baby birds. Check the baby bird's feathering. A baby bird is c
1579,8d1649f0dd14244c,3340,"Personal Care and Style: How to be subtle and beautiful. Think beautiful thoughts. The "" inner g"
1580,ee6153c98a589b84,5868,Computers and Electronics: How to send a tweet from an iphone. Download the twitter app for your
1581,239d6df3e868e98d,1762,Preparing salad: Two women are standing in a kitchen. A woman peels a fruit in her hand. She cut
1582,cd2c99424816aaf8,1276,"Sharpening knives: On the inside, several cluttered walls are present and then a set of knifes b"
1583,7d650f01f72236d7,7015,Family Life: How to organize a diaper bag. Put the diapers in first. Start by placing the diaper
1584,77c2b5f537272f09,3671,Pets and Animals: How to train your horse for the farrier. Understand the reasons why horses can
1585,d50f1890753c9e71,312,"Clean and jerk: At the 2008 olympics, a man prepares to lift a loaded barbell. He"
1586,fd2a81a2f544d1f3,669,Cutting the grass: A man is seen wandering around a field cutting grass that pans into other peo
1587,0d03c43af444e93f,8739,Food and Entertaining: How to make a burger and fries meal. Run the potatoes under water. Get al
1588,c4e5924e818a381b,8535,Family Life: How to know where to sit at a wedding. Have an usher show you to your seat. The ush
1589,86d0118b804bd538,8401,Home and Garden: How to treat dissociative fugue. Rule out medical causes. To diagnose dissociat
1590,6445e7797c28eeab,3756,Youth: How to pick an elementary school. Look at the location. Location matters dramatically whe
1591,c2d0a8a7f7ea1a0a,9966,Personal Care and Style: How to tie a silk scarf. Tie it in the bandit style. This is one of the
1592,ec4fe64dabde3029,8019,Personal Care and Style: How to style leopard shoes. Match the style of shoe to the occasion. Le
1593,9dc121d4bfccb18b,9476,"Family Life: How to teach your child the importance of gratitude. Start young. Teach her the "" p"
1594,59406703b670b116,5769,Personal Care and Style: How to use depilatory cream. Choose a product formulated for the area y
1595,f98d4bd963577ca8,8389,Personal Care and Style: How to get the most amazing legs. Make it a habit to walk for thirty to
1596,7b5efba57fe3db26,4445,Personal Care and Style: How to look good at 40. Change your face make-up to fit your age. Our s
1597,35e0781da93bf050,203,Cutting the grass: A girl is riding on a yellow riding lawn mower on a very large yard filled wi
1598,d63b87e36034b560,4958,Education and Communications: How to transfer video. Connect your mobile device with your comput
1599,d89e00d88e0365d5,4549,Personal Care and Style: How to braid short hair. Part your hair down the center. Use a comb to 
1600,c108604a2b4d9f7a,5068,"Personal Care and Style: How to make popcorn balls. Bring the light corn syrup, butter, water, c"
1601,340d9dcd481f8426,5659,Personal Care and Style: How to get a good indoor tan. Understand how indoor tanning beds work. 
1602,61c96f01b26e7e0a,3992,Pets and Animals: How to dry a dog. Allow the dog to air dry naturally. This is the easiest and 
1603,5ffea7a4e1554cbc,8299,Education and Communications: How to determine the polarity of a molecule. Write the symbols for
1604,ed091fce6ba3b050,513,Playing harmonica: A man walks into frame and holds up a harmonica. He then begins playing the i
1605,832ecdf616482e1b,8284,Personal Care and Style: How to create a kim kardashian inspired cat eye look. Using a piece of 
1606,ea17ba63e68bdb71,2354,Making a cake: Workers are introduced as the efforts are displayed on how they are making a larg
1607,03764e4d42bf2b68,3587,Finance and Business: How to become a russian citizen. Get a private invitation. To become a tem
1608,381e8b9a416b0f65,2917,Making a lemonade: There is a lemonade stand set up where people are purchasing lemonade to dona
1609,765deb6ceead333b,2319,Disc dog: The dog is black and white and the lady is throwing an orange frisbee around to her to
1610,131361222cb46b87,5029,Family Life: How to feed your child enough vitamin b. Feed your child vegetables high in folate.
1611,edc2eef4585b09b0,4702,Work World: How to avoid being the subject of workplace gossip. Work hard. If you do a great job
1612,c8b904b24fde23f7,3905,Personal Care and Style: How to treat oily skin. Set up a consistent wash schedule. Oily skin be
1613,a904595e5447068c,2303,Layup drill in basketball: A young man stands on a basketball court holding two basketballs. The
1614,7e6e9b94a80e6122,8306,Cars & Other Vehicles: How to change a serpentine belt on a 1997 buick skylark. Gather the tools
1615,a2afcc205ee76892,2745,Cutting the grass: A shirtless man with a machete walks out into the front yard. He starts hitti
1616,91b5b4e4eb73fe5e,4258,Personal Care and Style: How to make loom bands with beads. Get your materials together. You wil
1617,899ae26d0983fd44,7334,Personal Care and Style: How to remove touch up paint that has dried on the car door. Scrape the
1618,82e8462a3b10cd53,6619,Personal Care and Style: How to apply fake nails. Take off your old polish and/or nails. You'll 
1619,8d32466bdd6a4711,4876,Holidays and Traditions: How to dye deviled eggs. Hard boil the eggs. Place 7 eggs into a saucep
1620,b68fa51f83c0266c,7356,Food and Entertaining: How to make goat cheese. Place your milk over medium heat. Measure your m
1621,a56b7faa4ebd1887,7975,Home and Garden: How to repair a chain link fence. Measure the diameter of the old rails. Hold a
1622,154653416b31da0c,1995,Playing pool: A close up of a pool table is shown followed by a person walking around the sides.
1623,d5b59e1088bc99fb,8571,Personal Care and Style: How to buy a corset. Choose an overbust style for more coverage. Overbu
1624,6d12432e40dc5373,1914,Tango: A group of people sits around a large dance floor. A man and a woman walk onto the dance 
1625,1f29fef360b3c673,2213,Gargling mouthwash: A man and woman are sitting behind a desk talking. A doctor is performing su
1626,3997589d2dc4d6b0,1461,Clean and jerk: A man bends down and picks up two kettle bells. He
1627,953eba0cbe1c7afc,3348,Personal Care and Style: How to organize your jewelry box. Empty out your jewelry box. The best 
1628,ebbdcac90e4159fd,8356,Family Life: How to stop kids from being afraid of monsters. Search for monsters. Ask your child
1629,f59718e49954f40b,1022,Baking cookies: A camera shows several different ingredients laid out on a table followed by som
1630,226a9c3d3f5032aa,6617,"Family Life: How to deal with being a gifted student. Stay focused. No matter how many talents, "
1631,f8eb7c7d21453642,4172,Personal Care and Style: How to clean your teeth after wisdom teeth removal. Change gauze as ins
1632,e575f30305b5260c,476,Layup drill in basketball: A man is talking on a basketball court. He
1633,c342f8298ccf66c4,2746,Cutting the grass: He starts hitting the grass repeatedly over and over cutting the grass. Inste
1634,8f610130dc5e5a30,3093,Layup drill in basketball: A man shoots free throws on an indoor basketball court. A man
1635,670f5e46ac11b0c1,1218,"Running a marathon: A series of still shots then display of the women, and some men, at various "
1636,c807e9d111bf297e,6765,"Youth: How to know if a girl likes you. Look at her stance. When a girl likes you, she will face"
1637,51fb8c08b5d48ba9,5328,Computers and Electronics: How to rename a drive. Access window's disk management feature. Open 
1638,77d23e6ffba7deeb,6552,"Home and Garden: How to collect water. Know the sources. There are many ways to collect water, a"
1639,c69fef64131fd5e5,5208,Home and Garden: How to move your washer and dryer. Run a cleaning cycle. A couple days before y
1640,32b5a7e83f09aa58,3293,Personal Care and Style: How to know if a versace bag is real. Enter in the clg code. All versac
1641,d54b5d94a5a78fdf,2678,Running a marathon: A large group of people are seen running down the street while many watch on
1642,0cdc35d629e5cc13,4794,Personal Care and Style: How to find big and tall men's clothes. Do a search of google or simila
1643,0abb3aae820546f0,5552,Personal Care and Style: How to dress up jeans. Make sure your jeans fit properly. Choose a pair
1644,e9922460d291892f,2281,Playing ice hockey: A still image of a hockey team is shown and a number seven is shown across t
1645,96c93a6325e31562,5041,Youth: How to talk to a girl at school (boys ). Stay calm. Try not to overthink the situation. T
1646,7c6da2ce461ff879,5732,Personal Care and Style: How to break in high heel shoes. Wear them throughout the day. The firs
1647,3a00b03f58f54a7a,808,Having an ice cream: Multiple images and clips of many different people eating and showing their
1648,079209c37152573e,2805,Clean and jerk: A woman is shown preparing to lift a barbell into the air. She
1649,61c12ab7f5b16c16,4466,Health: How to reduce anxiety by spending time in nature. Be mindful of your surroundings. Payin
1650,7f000b5e4cabd998,4126,Personal Care and Style: How to choose rose gold wedding jewelry. Choose rose gold for affordabi
1651,cb23679d850dbbb3,1385,Playing violin: Two young girls stand in front of a fireplace holding violins. The girls
1652,40f982c628317260,3248,Food and Entertaining: How to make a raw cake. Prepare the oat groats. Oat groats are the most b
1653,aac1317d94e0aa2d,4037,Health: How to make life feel less repetitive. Make personal changes. Sometimes a change to your
1654,ddacff987e41c82b,8087,Finance and Business: How to dissolve a company. Check your organizational documents for dissolu
1655,9f1f38a37be0f4e2,2984,"Wrapping presents: Bright pink french cancan candy wrap is shown. The materials, tools and and h"
1656,7e2c26a52e840fc6,2931,Playing badminton: A bunch of men are inside a green colored gym. They
1657,80df6b9318abf204,8135,Health: How to make a water bottle bong. Obtain a bottle. You will want to use a bottle that is 
1658,0f6ea4b052744140,9656,"Youth: How to run away from home as a teen. Have a good reason for leaving. Run away for kicks, "
1659,c5b948ef828b80b3,1380,River tubing: Several people in donut shaped inflatable rafts float down a narrow stream guided 
1660,faeb3b1690d12a24,2788,Cleaning sink: A woman stands by a sink as she speaks. She
1661,37099179ea479fd8,2394,Ballet: A dance floor is shown covered in ballerinas. A woman talks to the camera in an intervie
1662,e7d54757c123abb0,752,Running a marathon: An old woman talks before run in a marathon where there is a lot of people p
1663,a84bb67ca43fa43f,1390,Getting a piercing: A woman gets her eyebrow clamped. A person pushes a needle through her eyebr
1664,5b7a9f026634b366,1926,Cutting the grass: A person mows the lawn while a dog and a person play catch with a ball on the
1665,c9a43fbfcec7bdc8,7254,Family Life: How to make a secure home for an autistic child. Remove and replace fluorescent lig
1666,86c7ab2d8772246a,2106,Using parallel bars: A female gymnasts sits in a chair and waits for her turn. The female gymnas
1667,c1b11273d56e822d,9334,Personal Care and Style: How to cleanse and tone skin with kitchen ingredients. Cleanse your fac
1668,ee7e9139836486e6,3939,Health: How to remedy hemorrhoids with simple folk medicine. Purchase witch hazel. You can find 
1669,118e1f636343967e,4959,Home and Garden: How to build a fallout shelter. Gather the tools which include shovels and saws
1670,4fc53040738720b6,4900,Health: How to diagnose bipolar disorder. Look for drastic mood changes. Bipolar disorder is kno
1671,a3239116a1f5e28a,3807,Personal Care and Style: How to protect hair from heat. Choose a high-quality straightening or c
1672,c84da2d5b0ee7105,8749,Family Life: How to have an emotionally healthy divorce. Avoid being combative. Because of what 
1673,8963ce12c0026d6f,8277,Sports and Fitness: How to legally own an antique firearm. Check your state law. Since gun laws 
1674,a6a907d8b9a04c1c,6089,Work World: How to become a journeyman plumber. Join a local plumbers' union. A union can provid
1675,aef0f69ef5761294,8422,Personal Care and Style: How to make your lips naturally red. Use a natural lip scrub. The first
1676,2182b49edd19c316,8273,Family Life: How to adopt in texas. Evaluate your situation and preferences. Sit down with your 
1677,5638780973b430ee,4932,Education and Communications: How to make time to read a book when you're busy. Buy an audio ver
1678,4345b5de1a0836d5,8927,Holidays and Traditions: How to believe in santa claus. Think about how you found out this' sant
1679,14cb8ca2007f372b,6542,Personal Care and Style: How to pick hair removal techniques. Use a razor to shave your body and
1680,113b60e761874569,7680,Food and Entertaining: How to bake boneless skinless chicken. Preheat the oven to 177 degrees ce
